Gene = Bsg25D
index = 55
Annotated 5SS: [ 615 1613 2037 2261 4530 5388 5563]
Annotated 3SS: [1367 1816 2179 2767 4957 5450 5619]
SMsplice 5SS: [ 591 1613 2037 2261 4530 5388 5563]
SMsplice 3SS: [1367 1816 2179 2767 4957 5450 5619]
top_k =  100
Partition function (log Z): 10.224669702951378

Sorted 5' Splice Sites (High to Low Probability):
Position 1613: 0.9984945320339391
Position 5563: 0.9956227345718579
Position 5388: 0.9736437589220437
Position 2037: 0.9624127034996527
Position 2261: 0.9161153704994763
Position 4530: 0.6728308504326936
Position 1302: 0.5355800332399089
Position 591: 0.5027957069197436
Position 615: 0.34535622117747344
Position 3187: 0.24807618814454174
Position 1156: 0.1290234622252121
Position 4599: 0.05806982482598664
Position 833: 0.028305229077961777
Position 1025: 0.0268452673598381
Position 1257: 0.025651080060956254
Position 2674: 0.013613654957989791
Position 6292: 0.011533086000979935
Position 365: 0.009270575565238925
Position 801: 0.009030734290978358
Position 2326: 0.004882392273339834
Position 6283: 0.002715838448719408
Position 661: 0.0025540309558330066
Position 698: 0.0009714736785326497
Position 349: 0.0007555314969246428
Position 1666: 0.0005506437498392704
Position 1636: 0.0004250963952036307
Position 150: 0.0003584247833520794
Position 256: 0.00030242544345319397
Position 606: 0.00020284234534508576
Position 1683: 0.00018953420143221086
Position 2265: 0.00016138023043996255
Position 2418: 0.00015788676818787316
Position 187: 0.00015387145575596498
Position 144: 0.00015189784456469692
Position 2893: 9.791369515331506e-05
Position 2105: 9.65037648263743e-05
Position 2410: 7.8703336406917e-05
Position 141: 7.500253423811907e-05
Position 1607: 4.368659973472517e-05
Position 1631: 3.4602860643450595e-05
Position 46: 3.3795824635681095e-05
Position 1622: 3.0809524253093136e-05
Position 583: 2.8182276684038574e-05
Position 124: 2.804932044204293e-05
Position 1867: 2.4271477903714427e-05
Position 1978: 2.3416301048009367e-05
Position 1661: 2.0409325857618595e-05
Position 292: 1.6665556482917195e-05
Position 23: 1.3381840510997295e-05
Position 105: 5.358253246687741e-06
Position 103: 2.9674297530104846e-06
Position 260: 2.1368583593877192e-06
Position 111: 5.382269525467166e-07
Position 116: 6.32880585894838e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5619: 0.987332506859959
Position 1816: 0.9834978419584941
Position 5450: 0.9634080570561496
Position 1367: 0.9624477226852524
Position 2767: 0.8914300538459374
Position 2179: 0.8302783197303191
Position 4993: 0.48761649783989636
Position 4957: 0.485504181182728
Position 883: 0.2855277155231779
Position 880: 0.20694512716458735
Position 1155: 0.07262054444450015
Position 3621: 0.056313145254786715
Position 2109: 0.05051799570394963
Position 1013: 0.03842867520053464
Position 4721: 0.026266722916120082
Position 2518: 0.020472029985352563
Position 1206: 0.018606928245854637
Position 1837: 0.011950144478388698
Position 6358: 0.011328958838486267
Position 2469: 0.010543784389459862
Position 411: 0.010099417130736234
Position 5477: 0.007173617166735936
Position 2715: 0.006712399793108065
Position 753: 0.004909695053857143
Position 3373: 0.004094464209947598
Position 685: 0.0034113061530889836
Position 697: 0.0033729671414653543
Position 5516: 0.0030620846991588615
Position 5699: 0.0030165659110399463
Position 6355: 0.002919965611213082
Position 1854: 0.0028849511584879825
Position 1333: 0.002761855128900866
Position 2148: 0.002316292889887305
Position 2136: 0.0021622244856722853
Position 923: 0.0020934425465679338
Position 920: 0.002048139159214469
Position 5633: 0.00203182241086086
Position 661: 0.001552135253852461
Position 1043: 0.0012676812028945118
Position 3387: 0.0012520418536868107
Position 3282: 0.0012237187480295896
Position 6018: 0.0012195709271176957
Position 5662: 0.0011773618656279973
Position 5714: 0.0008449065972532978
Position 647: 0.0007854190412429961
Position 1791: 0.0004945367667071114
Position 2410: 0.0004191976635372393
Position 1725: 0.00021135051695059395
Position 311: 0.00018801970238065244
Position 784: 0.00015190853536586316
Position 3029: 9.791369515331525e-05
Position 2348: 8.865916730976514e-05
Position 1881: 8.741779187346264e-05
Position 1916: 6.568804620199023e-05
Position 762: 5.977518504461437e-05
Position 277: 3.991885756642517e-05
Position 1683: 3.9183315814759294e-05
Position 1722: 2.378519739036457e-05
Position 2578: 1.297763832379618e-05
Position 1690: 1.2911831688165984e-05
Position 331: 1.0098289973337406e-05
Position 1999: 9.2300115692761e-06
Position 165: 8.241966362523591e-06
Position 214: 5.802799623037607e-06
Position 2318: 3.1141369887606647e-06
Position 2217: 1.1613183655829546e-08
