Gene = Zasp66
index = 1604
Annotated 5SS: [ 2140  2739  3360 10413 10711 11382 13228 13825]
Annotated 3SS: [ 2589  3055 10211 10630 11309 13067 13785 13895]
SMsplice 5SS: [  313  2739  3360 10413 10711 13825]
SMsplice 3SS: [ 2589  3055 10211 10630 13785 13957]
top_k =  100
Partition function (log Z): 8.872153802297547

Sorted 5' Splice Sites (High to Low Probability):
Position 3360: 0.9999964143140573
Position 313: 0.9976097316785956
Position 10413: 0.990050654652952
Position 10711: 0.9845734024767229
Position 2739: 0.9834458313321627
Position 13825: 0.5767903868953087
Position 2140: 0.4021929182560493
Position 13228: 0.323278622465182
Position 11382: 0.14961082384662205
Position 1393: 0.03553529800359137
Position 1586: 0.017608120367280482
Position 1435: 0.01508933421734652
Position 11188: 0.014817659629313237
Position 2787: 0.013389102493809589
Position 44: 0.008836323877093868
Position 2098: 0.003766033467461291
Position 3017: 0.0037024770033299947
Position 10417: 0.0035947369954370443
Position 1383: 0.0020187359907926123
Position 11388: 0.0017139162857299768
Position 35: 0.001633936750983607
Position 4176: 0.0015394275690337373
Position 2893: 0.0014552829578118522
Position 1456: 0.0013053054722284626
Position 1565: 0.0009315097778074446
Position 2757: 0.0005694622750894879
Position 2728: 0.0003169403327658881
Position 2831: 0.00030189334742356834
Position 169: 0.00024798020692356375
Position 3012: 0.00022423486713835873
Position 2731: 0.00020240298835822525
Position 6265: 0.00019377793635906723
Position 10731: 0.0001887380556846125
Position 3577: 0.00016422663283206847
Position 135: 0.00010429028181183786
Position 4914: 9.358103254283802e-05
Position 3826: 3.274711929373665e-05
Position 176: 3.0034214235783353e-05
Position 10706: 2.8048743190477536e-05
Position 141: 2.085896838716166e-05
Position 11016: 1.2939571808623127e-05
Position 149: 1.233560259675954e-05
Position 11092: 1.2127774519092154e-05
Position 385: 9.619832872970156e-06
Position 70: 7.668391621007094e-06
Position 20: 4.965994960122873e-06
Position 3820: 4.404605446930402e-06
Position 3: 2.3530947711922127e-06
Position 3163: 1.1483865728246642e-06
Position 192: 1.0682685442168777e-06
Position 673: 4.754257750855873e-07
Position 200: 4.501683802728634e-07
Position 3399: 3.8508408648159435e-07
Position 3351: 3.2278543085218274e-07
Position 3427: 4.7128793270664456e-08
Position 88: 2.8424487282984245e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10630: 0.999014948275713
Position 2589: 0.9912556679004236
Position 10211: 0.925750575378787
Position 3055: 0.9232920946957217
Position 13785: 0.5881125801052342
Position 11309: 0.48295114799105116
Position 13957: 0.448008849753133
Position 2004: 0.272579975730872
Position 13895: 0.2687198705114604
Position 13285: 0.10310920916448724
Position 3080: 0.07405802580977176
Position 1221: 0.0720160370913665
Position 9660: 0.0622296390867762
Position 12274: 0.05376584131308374
Position 1280: 0.04380557710351555
Position 12617: 0.04367434317871446
Position 2021: 0.03953609344056558
Position 12465: 0.024873128717619677
Position 10912: 0.011901575330688705
Position 1057: 0.01069740558886674
Position 98: 0.010445123450197637
Position 1531: 0.008804375194671372
Position 11636: 0.00740472873918171
Position 2873: 0.0070066547508483125
Position 11668: 0.006412433771694983
Position 1841: 0.005908393534829346
Position 8621: 0.005665614968114546
Position 1701: 0.005107012259540679
Position 649: 0.004904245925087456
Position 10888: 0.004673954056017228
Position 11078: 0.003659844992991949
Position 1286: 0.0033495827362626475
Position 2488: 0.003018896196992096
Position 1160: 0.002616666636522516
Position 1251: 0.0025118039162246625
Position 827: 0.002315701872492743
Position 1335: 0.0022363030836894298
Position 1852: 0.0020208969699574684
Position 1672: 0.0014569427444687411
Position 11911: 0.001326133726054972
Position 10928: 0.0012581077597624939
Position 3974: 0.0008328169222251649
Position 10757: 0.000822217697914957
Position 2275: 0.0006530802810261947
Position 10575: 0.0006062092154861315
Position 2510: 0.0005236620012436292
Position 3549: 0.0002759181562570593
Position 251: 0.00024700575181877505
Position 3873: 0.00024433855410245926
Position 10642: 0.00024130844116150167
Position 11050: 0.00022206663991279244
Position 5673: 0.00019377793635906723
Position 207: 0.00017487729796230694
Position 3464: 0.00015088066684629072
Position 3945: 0.0001139528407741975
Position 10530: 9.941835699145028e-05
Position 3658: 9.74643003801577e-05
Position 10964: 8.877806600050708e-05
Position 4602: 7.377122214450877e-05
Position 10830: 6.383928533007673e-05
Position 3525: 2.1788934497933055e-05
Position 4848: 1.980981039832921e-05
Position 11321: 1.5692869106254227e-05
Position 1456: 1.5282496914236488e-05
Position 1638: 9.11184200935844e-06
Position 870: 4.830052306257245e-06
Position 439: 3.516405808536078e-06
Position 3092: 1.0528703545607737e-06
Position 4082: 8.148638909577993e-07
Position 3212: 7.294214551540529e-07
Position 2953: 5.65387884013729e-07
Position 3251: 4.189651176706107e-07
Position 1183: 2.587734623669437e-07
Position 607: 1.79749028203312e-07
Position 2933: 1.0478977896158594e-07
