Gene = Cpr66D
index = 1101
Annotated 5SS: [406 643]
Annotated 3SS: [ 474 2615]
SMsplice 5SS: [406 643]
SMsplice 3SS: [ 474 2615]
top_k =  100
Partition function (log Z): 3.9856026085010225

Sorted 5' Splice Sites (High to Low Probability):
Position 406: 0.9987094650499105
Position 643: 0.986143270734607
Position 2259: 0.299224327403254
Position 1516: 0.04901201961476806
Position 2274: 0.036579727192310306
Position 2966: 0.020891102589138025
Position 2263: 0.010364983087687574
Position 3041: 0.006954751043337279
Position 2970: 0.006797122682005143
Position 1305: 0.005724140954574691
Position 660: 0.005623386856934377
Position 3034: 0.0021073123777091887
Position 2280: 0.0016308361842271562
Position 1480: 0.0015413860250636199
Position 1294: 0.0013234605168831767
Position 410: 0.0009449387551927206
Position 30: 0.0007471515574592867
Position 654: 0.0007436436934559179
Position 36: 0.0006961834208937175
Position 3037: 0.000627664261120832
Position 2713: 0.0003410248098993319
Position 391: 0.00032568836236720913
Position 42: 0.0002267729589995546
Position 1288: 0.00018672570173219544
Position 1163: 0.00016055140454639122
Position 783: 0.0001283600007191529
Position 163: 0.00012188390822464009
Position 60: 4.562965425548195e-05
Position 82: 1.6402160975897864e-05
Position 697: 1.5244108732789249e-05
Position 204: 1.3433774087311823e-05
Position 300: 1.2471408664304812e-05
Position 99: 6.4906470656771445e-06
Position 1111: 6.096170369718902e-06
Position 425: 5.0952719815118155e-06
Position 130: 2.228668856742348e-06
Position 16: 1.9130868469368225e-06
Position 24: 1.1769123671979283e-06
Position 340: 6.101550137783404e-07
Position 713: 3.0850265703053786e-07
Position 379: 1.0468394278541444e-07
Position 647: 1.0131307545915283e-07
Position 92: 1.482738587472082e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 474: 0.9951468692183413
Position 2615: 0.9872019672636165
Position 1577: 0.18214528741178518
Position 2043: 0.08788545489113708
Position 895: 0.03781241736243627
Position 1869: 0.030734772885302814
Position 3106: 0.02645020293884922
Position 1632: 0.014757658421763142
Position 960: 0.013311400121558034
Position 3125: 0.010783689440452321
Position 2070: 0.010418638936054492
Position 839: 0.004390378084749716
Position 1076: 0.004202786118841294
Position 1910: 0.004042245434575783
Position 1739: 0.0029873032602080263
Position 744: 0.002984820690017531
Position 1256: 0.0028103956731138978
Position 516: 0.0026103910181669823
Position 1502: 0.0023650195311337966
Position 483: 0.0019706865570591134
Position 1180: 0.001801993252937355
Position 1007: 0.0017501754412339405
Position 1782: 0.0016271186451567346
Position 110: 0.0015157284073599943
Position 2633: 0.0015124029742661733
Position 1544: 0.0014755056695833824
Position 1432: 0.0013533148212056313
Position 3141: 0.0007640344358208308
Position 2675: 0.0005509624087795958
Position 489: 0.00015975180052386247
Position 279: 9.133395784957558e-05
Position 321: 6.130600642663779e-05
Position 92: 5.3624363030853825e-05
Position 82: 4.851504032714099e-05
Position 99: 4.499148456087567e-05
Position 539: 3.70771812222449e-05
Position 492: 3.688159498238838e-05
Position 561: 2.8363093685546045e-05
Position 216: 1.8004558519061914e-05
Position 177: 1.5841789440814118e-05
Position 528: 9.426143536942378e-06
Position 2777: 7.6011142276376515e-06
Position 200: 6.285690933894712e-06
Position 213: 4.135656441654773e-06
Position 204: 3.870978714813308e-06
Position 222: 3.782927332223829e-06
Position 318: 3.508877204647867e-06
Position 276: 2.1839907046841548e-06
Position 351: 2.015455635698272e-06
Position 228: 1.6416416405689969e-06
Position 167: 6.952510286508463e-07
Position 439: 4.2544017061462115e-07
Position 372: 1.7491635380565882e-07
Position 589: 1.2209364908230104e-07
Position 549: 4.566880709477102e-09
Position 612: 3.3474085474685307e-10
Position 615: 2.8706722349594795e-10
Position 594: 2.6184673362887463e-10
