Gene = Vps52
index = 1597
Annotated 5SS: [ 227  886 1164 1375 1550 1737]
Annotated 3SS: [ 283  947 1218 1430 1615 1890]
SMsplice 5SS: [ 227  886 1164 1375 1550 1737]
SMsplice 3SS: [ 283  947 1218 1430 1615 1890]
top_k =  100
Partition function (log Z): 16.998375708643717

Sorted 5' Splice Sites (High to Low Probability):
Position 886: 0.998783937966647
Position 1550: 0.9974356344582659
Position 227: 0.9902133334463685
Position 1375: 0.9891465740977403
Position 1164: 0.9091261632565715
Position 1737: 0.7626215661948891
Position 1755: 0.21560627603491211
Position 1638: 0.007770339648913861
Position 1036: 0.006620829532180035
Position 649: 0.0026019218859685083
Position 205: 0.002525138942710839
Position 1759: 0.0024297047521859233
Position 1806: 0.0022857891898359884
Position 1765: 0.0022337580933460706
Position 1741: 0.0013294499606523213
Position 2541: 0.0010355021077255537
Position 1173: 0.0006097082196783802
Position 2543: 0.0005332233606541984
Position 2344: 0.0005176259651334971
Position 2545: 0.000414978467500438
Position 1309: 0.00037306547866535763
Position 464: 0.0003650702139211823
Position 583: 0.0003293543634020003
Position 1960: 0.0002883211321006094
Position 890: 0.0002581156091677779
Position 839: 0.00017778354473086492
Position 550: 0.00015845498311427904
Position 1057: 0.00012350137412997628
Position 468: 0.00012263181273325765
Position 1709: 0.00011612048212957675
Position 133: 9.835462755532116e-05
Position 1696: 9.594914898230581e-05
Position 436: 8.743320935314935e-05
Position 1379: 8.347773891369316e-05
Position 1554: 7.027274404835203e-05
Position 195: 6.96574636392044e-05
Position 1386: 5.980859158492886e-05
Position 2502: 4.719266419662207e-05
Position 1137: 3.4999834777352774e-05
Position 1335: 3.198343694438353e-05
Position 1459: 2.1832130702849975e-05
Position 904: 1.744947081551497e-05
Position 216: 1.4082410195767093e-05
Position 726: 1.1175284855682223e-05
Position 1581: 8.07504546639508e-06
Position 1568: 5.090902585877727e-06
Position 513: 4.7778086960598755e-06
Position 1517: 2.7805299864323117e-06
Position 32: 2.15888626587416e-06
Position 795: 1.2724098878117596e-06
Position 820: 1.1817313020163038e-06
Position 630: 6.541609168547183e-07
Position 472: 5.975273849191472e-07
Position 576: 3.878294884197594e-07
Position 511: 2.9479923036163085e-07
Position 636: 2.8002757077095464e-07
Position 492: 2.7039513330504024e-07
Position 28: 2.2057914282297082e-07
Position 35: 8.549241301682308e-08
Position 1788: 2.197797975948621e-08
Position 91: 2.0108270747148612e-08
Position 1531: 5.474565093179451e-09
Position 4: 1.1753722304842851e-09
Position 96: 8.630619257702406e-10
Position 238: 6.236861558344567e-10
Position 1242: 8.539837025568966e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 947: 0.9999170549901303
Position 1615: 0.9931934382308719
Position 1890: 0.9816260894301919
Position 1430: 0.9764327051561402
Position 283: 0.958366721959961
Position 1218: 0.908138003783991
Position 292: 0.01646975608450269
Position 1511: 0.01324646640658593
Position 327: 0.0066236460223050245
Position 1682: 0.006561352515611749
Position 762: 0.004289416847478831
Position 1795: 0.004181155834360899
Position 303: 0.0035626953861052427
Position 1089: 0.003499762925815472
Position 1909: 0.00323981928186889
Position 1225: 0.002873040281817603
Position 1634: 0.002084145036891538
Position 2599: 0.002030896600076812
Position 717: 0.0017185715151912895
Position 468: 0.001167337625389586
Position 753: 0.0009067251073890112
Position 1964: 0.0008682771982185217
Position 666: 0.0007219794624040611
Position 2436: 0.0006764870792108009
Position 2040: 0.0005816449991135654
Position 492: 0.0004642467796325139
Position 1231: 0.0004577079656775463
Position 256: 0.0003894856438472982
Position 1118: 0.00034857739231684837
Position 420: 0.00027700713579916576
Position 1709: 0.0002632341363580709
Position 612: 0.0002401793268858355
Position 1261: 0.00022254310784456123
Position 714: 0.0002131107563278253
Position 1442: 0.0001696051071057039
Position 1806: 0.00012531170065174533
Position 644: 0.00010643505355302941
Position 384: 0.000103008518117391
Position 1248: 9.924947731282125e-05
Position 669: 9.554531707709626e-05
Position 404: 9.428539485273954e-05
Position 1662: 5.4280012070648905e-05
Position 1094: 4.205585426794903e-05
Position 183: 3.580053659291214e-05
Position 1193: 3.3971457625500805e-05
Position 615: 2.9275675990962205e-05
Position 569: 2.6131094311133523e-05
Position 1115: 2.4313243873757122e-05
Position 1379: 1.3502017230276432e-05
Position 1151: 1.1395403311018182e-05
Position 1299: 3.1224555598643184e-06
Position 90: 2.016316922133108e-06
Position 1035: 1.488899936194978e-06
Position 201: 9.164734408476988e-07
Position 192: 5.417282759575768e-07
Position 195: 7.694418253303091e-08
Position 132: 3.608748474777709e-08
Position 216: 2.2703754848954e-08
Position 204: 1.9152817738305972e-08
Position 129: 1.7727595024725932e-08
Position 223: 1.0343780395465443e-08
Position 150: 4.030579036814933e-09
Position 141: 8.687977277531972e-10
Position 210: 1.6297156898058256e-10
