Gene = thoc6
index = 1911
Annotated 5SS: [ 198 1195]
Annotated 3SS: [ 252 1263]
SMsplice 5SS: [ 198  557 1195]
SMsplice 3SS: [ 252 1095 1263]
top_k =  100
Partition function (log Z): -2.026460087597154

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9915447101826188
Position 1195: 0.7183645247181792
Position 557: 0.648673728297667
Position 1197: 0.23720745099801932
Position 1873: 0.17220871221483922
Position 1458: 0.15348173356594064
Position 1614: 0.12936318417486875
Position 443: 0.09599170307658646
Position 1841: 0.09401236544456368
Position 1453: 0.0738705338413898
Position 1552: 0.028189004924407658
Position 2074: 0.023709842669744876
Position 2375: 0.02064955379844247
Position 1178: 0.01608757440953647
Position 2016: 0.012269713279579382
Position 374: 0.007321093390112748
Position 2227: 0.003048827852024978
Position 365: 0.0020458180310947054
Position 36: 0.0018693691310595027
Position 190: 0.0004921733239296957
Position 58: 0.00017792002360513117
Position 1710: 6.156657943920979e-05
Position 17: 4.865412573021555e-05
Position 1664: 4.8491032897432364e-05
Position 153: 2.7177704191426644e-05
Position 671: 4.232299867464026e-06
Position 623: 3.5933213597169334e-06
Position 461: 2.455025432963326e-06
Position 121: 3.4158169798335657e-10
Position 236: 1.2120633092656823e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1263: 0.9841319709062338
Position 252: 0.9756321618349079
Position 1918: 0.48574402558940866
Position 1095: 0.40021264075191837
Position 1053: 0.26770250204455603
Position 2404: 0.17060860661578714
Position 618: 0.038526425311259854
Position 1947: 0.020119522790082344
Position 2425: 0.013523703902985885
Position 1896: 0.013308841649397867
Position 1075: 0.012279992650593251
Position 1099: 0.00698193164828844
Position 605: 0.0053916583089187835
Position 260: 0.004476404689408354
Position 1669: 0.004171869660673264
Position 313: 0.004063229649017674
Position 2432: 0.0040614145487856785
Position 1617: 0.0034603682388558966
Position 864: 0.0032725274848843695
Position 2506: 0.003064435346670896
Position 643: 0.0021133685306123817
Position 96: 0.001818025552811196
Position 1765: 0.0016770111113980559
Position 1832: 0.0014714446610288702
Position 516: 0.0014023896374336885
Position 365: 0.0005373194563974493
Position 1294: 0.0003902217649862653
Position 271: 0.00035620674517447277
Position 127: 0.0001091208541563297
Position 374: 5.319011967337663e-05
Position 76: 3.696216121116472e-05
Position 153: 2.9397157657201117e-05
Position 132: 1.838856595472723e-05
Position 1504: 1.3935693718402875e-05
Position 448: 1.3142850487991026e-05
Position 318: 7.481803101173699e-07
Position 301: 6.012342713200138e-07
