Gene = ND-B17
index = 1300
Annotated 5SS: [357 529]
Annotated 3SS: [ 426 1226]
SMsplice 5SS: [357 529]
SMsplice 3SS: [ 426 1226]
top_k =  100
Partition function (log Z): 1.5521614738011587

Sorted 5' Splice Sites (High to Low Probability):
Position 357: 0.9868620338073063
Position 529: 0.9817009061334321
Position 891: 0.18166739130170761
Position 862: 0.06629217514287238
Position 1424: 0.008382242644477173
Position 533: 0.007767353425872331
Position 370: 0.006791895313070309
Position 772: 0.0027308207067343214
Position 878: 0.0027170509633148753
Position 330: 0.0022673364695063422
Position 516: 0.0019174873453578075
Position 624: 0.0015862952687011112
Position 802: 0.0011667172461451891
Position 264: 0.0011177928661960958
Position 1027: 0.0010592611180463157
Position 374: 0.0008965632035922598
Position 704: 0.0008169311302549068
Position 1401: 0.0007078666675148378
Position 1415: 0.0005580867946707241
Position 642: 0.0004975517114388928
Position 147: 0.0004806810708147841
Position 812: 0.00041136661654702847
Position 1536: 0.00025964507943602793
Position 570: 0.00024776156816519755
Position 553: 0.000245181190758021
Position 582: 0.00012464456229105433
Position 361: 7.418495816333663e-05
Position 595: 4.751751532129708e-05
Position 381: 4.38814168035178e-05
Position 339: 3.799626070202134e-05
Position 175: 3.646694725016567e-05
Position 105: 2.521414418944506e-05
Position 165: 1.0192119122521726e-05
Position 540: 8.2587642484249e-06
Position 364: 3.3220560555280715e-06
Position 224: 2.118095217376997e-06
Position 960: 1.6664599370391226e-06
Position 80: 1.4733863983978464e-06
Position 135: 7.988422965237626e-07
Position 29: 7.129972490560785e-07
Position 115: 6.330927296029757e-07
Position 367: 4.4023427816218513e-07
Position 351: 4.080231999255376e-07
Position 112: 3.7968278144147876e-07
Position 610: 1.2020985572913064e-07
Position 50: 1.1391696776308265e-07
Position 604: 8.195311192414603e-08
Position 95: 4.974303792374003e-08
Position 12: 3.3261371997896396e-08
Position 56: 1.0468719376973722e-09
Position 7: 7.81636098860256e-10
Position 66: 1.8950199420133684e-10
Position 23: 3.940715010478857e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 426: 0.9981975355738291
Position 1226: 0.8910688996163078
Position 624: 0.24166584523686344
Position 653: 0.03007665026763177
Position 1200: 0.023313113381606843
Position 1274: 0.018988317601883995
Position 777: 0.01712153074748943
Position 1481: 0.009894558742453919
Position 628: 0.007907130521081239
Position 735: 0.0055807777348621385
Position 992: 0.0030964786219944695
Position 637: 0.0023533618615861128
Position 604: 0.0015965276387009991
Position 1271: 0.0015377502336229585
Position 1730: 0.001239202896158888
Position 668: 0.0010829449416714808
Position 1160: 0.0009537270135646243
Position 1084: 0.0009142318368244532
Position 1137: 0.0008106893509893786
Position 1649: 0.0006506287686582978
Position 1071: 0.0006296530975662068
Position 435: 0.0004493784524632492
Position 937: 0.0004320144112874843
Position 402: 2.462938288816608e-06
Position 389: 2.2674658716067164e-06
Position 329: 1.5008704498174723e-06
Position 468: 6.76113924854982e-07
Position 224: 6.017526656258444e-07
Position 642: 3.4699740635017e-07
Position 203: 1.24463330829868e-07
Position 108: 8.491780721500676e-08
Position 80: 2.8038398813780496e-08
Position 263: 2.6355302376473935e-08
Position 239: 2.4952881985399343e-08
Position 233: 5.801853111096944e-09
Position 140: 2.299945303954597e-09
Position 302: 2.0891074348656095e-09
Position 242: 1.2734671038825456e-09
Position 206: 5.709793416998757e-10
Position 516: 1.8164651112859067e-11
Position 525: 1.6986648896939288e-11
