Gene = Cpr73D
index = 1102
Annotated 5SS: [15094 16089 17054]
Annotated 3SS: [15950 16871 17105]
SMsplice 5SS: [ 475  665 1429 2364]
SMsplice 3SS: [  568   855  2156 16871]
top_k =  100
Partition function (log Z): -12.351698362424681

Sorted 5' Splice Sites (High to Low Probability):
Position 2364: 0.9690310027280576
Position 665: 0.8497039751459975
Position 1429: 0.5093035916620207
Position 475: 0.5073769490537736
Position 9568: 0.4805545839659285
Position 51: 0.04633497046341233
Position 62: 0.04075872899986619
Position 805: 0.01867754952629392
Position 115: 0.017535120781820825
Position 359: 0.008134340198825966
Position 487: 0.005096537078904309
Position 76: 0.004231925861859968
Position 691: 0.0030376137873347883
Position 95: 0.002859417952475543
Position 361: 0.0023988190711996147
Position 764: 0.0023410638408303155
Position 440: 0.002210572337196979
Position 216: 0.0015812110621879086
Position 363: 0.0015220326987720218
Position 470: 0.0014532987424536585
Position 280: 0.0011142680614523804
Position 540: 0.001045461773432391
Position 220: 0.0009720995794703749
Position 406: 0.0008828364477039283
Position 515: 0.0007671178517280803
Position 435: 0.0005781565308428321
Position 55: 0.0005622970156759443
Position 67: 0.0005375078952622561
Position 455: 0.00021150798897826427
Position 3204: 0.0001642549758934754
Position 444: 7.327650664528174e-05
Position 171: 6.471205125792309e-05
Position 186: 6.267526288808521e-05
Position 2781: 1.7415903734989406e-05
Position 2813: 2.794904064766601e-06
Position 2853: 2.7566332148655127e-06
Position 6: 1.2469548190364415e-07
Position 240: 1.1354943566543313e-09
Position 367: 3.8227962891461217e-10
Position 365: 3.4828135792141136e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16871: 0.997556434494589
Position 2156: 0.5168889143359898
Position 568: 0.5106756828706436
Position 9390: 0.4820322549394708
Position 855: 0.37372436728239705
Position 1906: 0.2508330857347865
Position 867: 0.11970989384914815
Position 2265: 0.0897267029522486
Position 202: 0.08802032263680369
Position 1491: 0.027991944872662832
Position 780: 0.012135225138583726
Position 596: 0.008771172370196102
Position 1158: 0.0019663357318840616
Position 10742: 0.0008612689634986722
Position 2896: 0.0001475599343441091
Position 10159: 0.0001008054687004889
Position 2659: 4.078335238248588e-05
Position 817: 7.006909063376096e-06
Position 1197: 6.921631194670852e-06
Position 6024: 2.4427069787586942e-06
Position 923: 2.042644592588085e-06
Position 1505: 1.0322075555278375e-06
Position 3553: 1.286876350005487e-07
Position 297: 1.1284759592183856e-07
Position 431: 5.489182723584682e-08
Position 1536: 3.218747836216555e-08
Position 2440: 2.591285095845738e-08
Position 385: 1.0158719871336248e-08
Position 264: 5.189173433385584e-09
