Gene = kek2
index = 1738
Annotated 5SS: [ 1166  8857 24608]
Annotated 3SS: [ 8810 24576 39250]
SMsplice 5SS: [1166]
SMsplice 3SS: [39250]
top_k =  100
Partition function (log Z): -56.073257456924765

Sorted 5' Splice Sites (High to Low Probability):
Position 7137: 0.8408150254087885
Position 1166: 0.6877964173654681
Position 5747: 0.6867210512300989
Position 4997: 0.6527498439232944
Position 197: 0.2532832914173282
Position 2671: 0.20510292362237828
Position 6000: 0.18665769498329526
Position 5966: 0.18279589947256725
Position 9725: 0.10582589428051896
Position 5983: 0.07915103506690013
Position 6066: 0.043749018233235945
Position 374: 0.02481962827198043
Position 820: 0.01931016303044853
Position 5378: 0.013562027658068592
Position 5718: 0.012340909940838207
Position 653: 0.0031096169751882387
Position 973: 0.002808473294339142
Position 186: 0.0026795906934405874
Position 2445: 0.0026000678932459097
Position 2463: 0.0020583173106260588
Position 948: 0.0005077933695929581
Position 917: 0.00036139809588326023
Position 452: 0.0003155298072756016
Position 942: 0.00023690596109895512
Position 55: 0.00023648731915795095
Position 338: 0.00018826017571769557
Position 212: 0.00018289903701627875
Position 48: 0.00016305789777725042
Position 984: 8.263537444898619e-05
Position 236: 6.306559985704988e-05
Position 133: 5.886719496560998e-05
Position 270: 4.298848989003812e-05
Position 200: 1.4097605230838046e-05
Position 215: 1.0058834640758638e-05
Position 248: 6.5266458130321e-06
Position 90: 6.176516013702432e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5086: 0.6982765622923187
Position 6456: 0.6803344668248896
Position 5826: 0.6541919130865383
Position 4257: 0.4395097112934788
Position 7357: 0.40281271280709074
Position 9582: 0.2130737731547134
Position 8810: 0.1884431093632959
Position 2582: 0.18037870797197575
Position 4828: 0.10974607831158147
Position 9793: 0.10582589428051896
Position 8305: 0.08093106195201326
Position 4095: 0.0741100209810288
Position 6032: 0.04851389584245221
Position 5047: 0.03433773336918256
Position 4219: 0.03011218309470328
Position 6799: 0.026411383207095494
Position 6128: 0.016681155606600346
Position 1054: 0.01090428868116227
Position 1771: 0.002666298504297008
Position 839: 0.002616204848551416
Position 1243: 0.001608870508268112
Position 2042: 0.0014725075636671412
Position 2263: 0.0013654384788981083
Position 297: 0.0009502027537058714
Position 2193: 0.0009114627370079548
Position 2295: 0.0009069049513518158
Position 1405: 0.0006330561696491745
Position 5057: 0.0006054433690231859
Position 2015: 0.0005693219916651975
Position 236: 0.00048756098909929357
Position 1390: 0.0004423823486074888
Position 5050: 0.00036078419982370127
Position 1011: 0.00020598148086905816
Position 2833: 1.6564981301750533e-05
