Gene = Mis12
index = 1280
Annotated 5SS: [184 540]
Annotated 3SS: [246 651]
SMsplice 5SS: [184 540]
SMsplice 3SS: [246 651]
top_k =  100
Partition function (log Z): 3.241777054433657

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.991086040932547
Position 540: 0.9451636516997963
Position 20: 0.0413899047344846
Position 509: 0.04070486364903407
Position 570: 0.011758044933216184
Position 74: 0.007690998211905378
Position 547: 0.0010522700461341318
Position 802: 0.0005410998782368116
Position 6: 0.0002791266091038119
Position 55: 0.00021926782502682324
Position 458: 0.0002050217537616342
Position 853: 9.868475703125926e-05
Position 66: 8.440492867589556e-05
Position 188: 6.593568382128987e-05
Position 49: 3.798773085049761e-05
Position 473: 2.6960314161939616e-05
Position 280: 2.2454694712221718e-05
Position 907: 1.3074082519361807e-05
Position 170: 1.2167396651496108e-05
Position 893: 1.0104725632505462e-05
Position 417: 9.242843344418894e-06
Position 358: 8.441491995287085e-06
Position 361: 7.260770660496509e-06
Position 693: 6.257834461026404e-06
Position 98: 5.607201632697443e-06
Position 173: 5.415918257372751e-06
Position 745: 4.509684401773502e-06
Position 351: 2.669898930991555e-06
Position 438: 2.537185094982506e-06
Position 286: 2.8604283182598623e-07
Position 101: 2.0374997293927903e-07
Position 217: 1.572007758949336e-07
Position 108: 2.4451592603282887e-08
Position 462: 1.332856647132608e-09
Position 419: 1.2216379676082856e-09
Position 426: 8.809587412409487e-10
Position 146: 3.697965048088855e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9982798220907926
Position 246: 0.9609720345220352
Position 66: 0.024539957832930562
Position 127: 0.01832681792262625
Position 263: 0.015473323538223503
Position 290: 0.011995814905822704
Position 132: 0.0033271652770391026
Position 162: 0.0019497394492261398
Position 368: 0.0015513448010163195
Position 321: 0.0015033872610437362
Position 678: 0.0011028140160543028
Position 893: 0.00043388177553104704
Position 143: 0.00028834669214286085
Position 970: 0.00028083676423308016
Position 604: 0.00014257570392680843
Position 278: 8.862453067195879e-05
Position 275: 7.984236824864742e-05
Position 146: 7.344497780710186e-05
Position 302: 5.3250078544344924e-05
Position 308: 2.057533461661648e-05
Position 170: 1.010351287864836e-05
Position 720: 7.56351533149789e-06
Position 853: 7.005368592335617e-06
Position 750: 2.683161666746575e-06
Position 180: 1.94960116141625e-06
Position 925: 1.7772982425989356e-06
