Gene = Cds
index = 1064
Annotated 5SS: [  93  608 1447 1787 2029 2579 2795]
Annotated 3SS: [ 166 1321 1689 1851 2089 2662 2858]
SMsplice 5SS: [ 608 1447 1787 2029 2579 2795]
SMsplice 3SS: [1321 1689 1851 2089 2662 2858]
top_k =  100
Partition function (log Z): 17.50769388430854

Sorted 5' Splice Sites (High to Low Probability):
Position 1787: 0.9993938644843104
Position 2795: 0.9991061013128365
Position 2579: 0.9944803805328851
Position 1447: 0.9511074687606312
Position 608: 0.9052174686218278
Position 2029: 0.8243599931397552
Position 93: 0.287694619116291
Position 3088: 0.2766715821547912
Position 3118: 0.11403419623944798
Position 2033: 0.07151446895024381
Position 2152: 0.03966905420021011
Position 2014: 0.03035902999493902
Position 1644: 0.026535965418384207
Position 2161: 0.024373866585434698
Position 1950: 0.02009813399366434
Position 2185: 0.014341865137291136
Position 2455: 0.01259102346098431
Position 1996: 0.010210271889920962
Position 2011: 0.009512151032068778
Position 50: 0.008809607554321131
Position 127: 0.008426396168437553
Position 38: 0.006333116972539662
Position 625: 0.005925465276324343
Position 698: 0.0037832019148018783
Position 3131: 0.003199013061282858
Position 3172: 0.002541379432057175
Position 759: 0.002207845271051802
Position 2026: 0.002025563149132567
Position 1906: 0.0019753969489122733
Position 3292: 0.0014763347835670569
Position 240: 0.001311477100577349
Position 716: 0.0011818845092448275
Position 1509: 0.0009491032031204753
Position 2591: 0.0008051303940662703
Position 3811: 0.0006312944604046622
Position 3623: 0.0005774417553684502
Position 1791: 0.0005346000280388481
Position 2911: 0.0003886591948288454
Position 194: 0.00034889313561634776
Position 2583: 0.0003199095351588803
Position 232: 0.0003110615283261202
Position 2799: 0.00021146208095252863
Position 20: 0.0001292098711247357
Position 40: 9.986996584041947e-05
Position 172: 9.756500839089679e-05
Position 32: 7.987766627134186e-05
Position 2338: 7.922823491453927e-05
Position 223: 7.454427882022075e-05
Position 2253: 1.4926941812860036e-05
Position 1867: 9.265626867548042e-06
Position 1761: 4.932316949734728e-06
Position 1861: 3.539462650412667e-06
Position 1932: 2.5220578293370325e-06
Position 2751: 1.6001517859258649e-06
Position 2940: 1.0913321093989232e-06
Position 2969: 1.0571572530467273e-06
Position 2934: 9.770053303275546e-07
Position 1854: 1.5845160829442212e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2858: 0.9994952463301279
Position 1851: 0.9960188891273818
Position 1689: 0.973644005232075
Position 2089: 0.9705326989469752
Position 2662: 0.963613156343694
Position 1321: 0.71351471083008
Position 3344: 0.3023420629638604
Position 253: 0.10152180240561583
Position 1262: 0.0712681981930681
Position 1156: 0.05312982747202462
Position 477: 0.04341282235822836
Position 184: 0.036611745328335436
Position 2205: 0.03544977003709643
Position 2634: 0.03303814263303623
Position 904: 0.03208883039155558
Position 166: 0.02822878064329151
Position 3139: 0.027666477723887868
Position 1572: 0.025022209437251187
Position 3893: 0.024578430932442878
Position 232: 0.02304406862579709
Position 758: 0.02268485488870384
Position 1613: 0.02175356695990568
Position 2497: 0.021521629111389714
Position 290: 0.01929853851527161
Position 2318: 0.017409778641554435
Position 3319: 0.010689221821631147
Position 3499: 0.009867485954227607
Position 970: 0.008696894263515043
Position 2251: 0.007769046818260694
Position 825: 0.006899302933947264
Position 876: 0.0065205040284857605
Position 2269: 0.006294706763792187
Position 3279: 0.005671300327038694
Position 3176: 0.0044530120008867986
Position 1246: 0.003913082565295798
Position 3356: 0.003905862067552838
Position 366: 0.0034641327813960017
Position 1905: 0.0031808094574056257
Position 755: 0.002821814769028949
Position 386: 0.002739077822646479
Position 190: 0.0027124508398204145
Position 3641: 0.0024194397489085855
Position 3374: 0.001954321561290051
Position 206: 0.001852368735357503
Position 3765: 0.0018322516399094135
Position 3563: 0.0012151033706054703
Position 1268: 0.0012031581651827613
Position 3296: 0.0009363518214236954
Position 3729: 0.0008561605179808946
Position 2640: 0.0007995586859965037
Position 891: 0.0007521838871000084
Position 3653: 0.0007460749080793077
Position 1549: 0.0007002941580421158
Position 340: 0.0005906505700703568
Position 127: 0.000509561075042429
Position 1034: 0.0004968535694127639
Position 2730: 0.00042530877776061524
Position 1508: 0.00037961078017648977
Position 2962: 0.0002702039258347711
Position 506: 0.00025744427152340756
Position 1866: 0.00023551944710974593
Position 1502: 0.0001984088610873667
Position 305: 0.00017802489312538668
Position 1623: 0.00017633908093649817
Position 347: 0.00017508454753384272
Position 2953: 0.00015809843400704844
Position 516: 0.00011116075711221926
Position 2776: 5.4909245229523177e-05
Position 1999: 5.3940377167755675e-05
Position 2677: 4.905242374797464e-05
Position 3035: 3.206430096023154e-05
Position 922: 1.7873719209079316e-05
Position 456: 7.01316568556178e-06
Position 194: 4.306091400783252e-06
Position 334: 4.257802072511939e-06
Position 2915: 1.3360653324500477e-06
Position 2981: 1.127655051469482e-06
Position 3012: 8.815921757262833e-07
Position 569: 8.288031106934163e-07
Position 687: 3.024257344619558e-08
Position 1881: 1.0516975637657948e-09
