Gene = Bdp1
index = 46
Annotated 5SS: [1196 1583]
Annotated 3SS: [1253 1636]
SMsplice 5SS: [1196 1583]
SMsplice 3SS: [1253 1636]
top_k =  100
Partition function (log Z): -4.022354736994417

Sorted 5' Splice Sites (High to Low Probability):
Position 1583: 0.9940864653041078
Position 1196: 0.8650864483361339
Position 1408: 0.1587175880464133
Position 1153: 0.05532543035530487
Position 816: 0.04968941595146941
Position 424: 0.0401899566797839
Position 1803: 0.02633267162933244
Position 1012: 0.018422173590985264
Position 682: 0.016900262726287644
Position 541: 0.011973472306436684
Position 788: 0.01182990114137827
Position 1208: 0.009453802784760214
Position 1056: 0.0048850774210535425
Position 1389: 0.003253233694938994
Position 1170: 0.0032288092017826245
Position 824: 0.0025785339510269014
Position 840: 0.0023456570129485356
Position 59: 0.0019103693934903701
Position 1138: 0.0015554799902923536
Position 881: 0.0015025929278288295
Position 960: 0.0008539468154026794
Position 2000: 0.0006744449547735616
Position 43: 0.0006097204375453521
Position 964: 0.0005753200101114861
Position 2366: 0.000568548788281505
Position 2043: 0.000488719994488226
Position 989: 0.000169629052590308
Position 12: 2.4453389842503854e-05
Position 949: 1.9412739825987277e-05
Position 307: 1.7197027803217046e-05
Position 526: 1.4056073681192353e-05
Position 301: 1.2063160746601495e-05
Position 1540: 4.918894420400575e-06
Position 869: 2.151577332683721e-06
Position 524: 1.0218383700207728e-06
Position 650: 7.542792070396519e-07
Position 587: 7.264204381790375e-07
Position 1383: 5.883417160991241e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1253: 0.9731835803850558
Position 1636: 0.9604313896564319
Position 1468: 0.15039118720225284
Position 960: 0.08362509339678523
Position 1651: 0.026184395183140526
Position 879: 0.022882109296681948
Position 2129: 0.015479970367342269
Position 1483: 0.014016350384887915
Position 1654: 0.00587463043625737
Position 2426: 0.005225819432883825
Position 731: 0.0046939244133196185
Position 1068: 0.004187829489989462
Position 2453: 0.0036960751623794134
Position 118: 0.002544543220878226
Position 1060: 0.002512740369190888
Position 471: 0.0024770052650153022
Position 2255: 0.0013875860360203374
Position 2442: 0.0011762485691541847
Position 2135: 0.0008564987542280785
Position 1920: 0.0005694070161153695
Position 2081: 0.0005086625099917957
Position 1329: 0.00044774060707085384
Position 1997: 0.0003759647712332635
Position 1888: 0.00027140439986883796
Position 1282: 0.00016441804982334635
Position 2411: 0.00011467816222789534
Position 503: 2.096720673895975e-05
Position 1646: 4.120004634222222e-06
Position 1671: 7.847381402171371e-08
Position 1708: 1.0265545571280583e-08
