Gene = tral
index = 1917
Annotated 5SS: [ 514 2001 2899 3196 3609 4012]
Annotated 3SS: [1499 2356 2964 3378 3670 4084]
SMsplice 5SS: [ 514 2001 2899 3166 3609 4012]
SMsplice 3SS: [1499 2368 2964 3378 3673 4084]
top_k =  100
Partition function (log Z): 17.547658603101784

Sorted 5' Splice Sites (High to Low Probability):
Position 3609: 0.9964046923957934
Position 2001: 0.995783159417512
Position 514: 0.9701651819241011
Position 2899: 0.9471668929695267
Position 4012: 0.8900338742262971
Position 3166: 0.743651327818153
Position 3196: 0.20956056212300397
Position 4185: 0.07139405960108271
Position 5295: 0.05343576764275319
Position 1312: 0.05058591790143172
Position 3170: 0.042704535350345546
Position 1158: 0.030536127848680213
Position 4601: 0.028818734672819365
Position 232: 0.028255048477428126
Position 5290: 0.025606138556552537
Position 1102: 0.01739307982272522
Position 2911: 0.014305683671500119
Position 5471: 0.014070826390928846
Position 14: 0.011934978393644565
Position 4180: 0.00850538943315434
Position 755: 0.007624399634484835
Position 4732: 0.0069378444160644644
Position 2416: 0.002819093711441903
Position 2639: 0.002694552364196352
Position 3178: 0.002555629583560615
Position 3999: 0.002176144796572178
Position 3275: 0.001959381662817786
Position 4008: 0.0019026608305227892
Position 1096: 0.0016824792344865675
Position 2654: 0.0010763640715198595
Position 359: 0.0008084330133998676
Position 82: 0.0007172646582467486
Position 2789: 0.0006545568888972548
Position 578: 0.0006259750538208566
Position 705: 0.0005742935585682038
Position 477: 0.0003649222577178036
Position 518: 0.00026984040422771486
Position 2005: 0.00021025683542650987
Position 555: 0.0001908042017878124
Position 719: 0.00010713659079318515
Position 1027: 0.00010541678174192955
Position 511: 0.00010302534903456576
Position 832: 7.777222198229405e-05
Position 623: 5.781616799136039e-05
Position 4016: 5.5801597536155365e-05
Position 255: 4.948521404248911e-05
Position 928: 3.119477960634351e-05
Position 266: 2.9517003784536522e-05
Position 210: 2.5784823708850314e-05
Position 84: 1.4736777623427267e-05
Position 208: 1.2082667970800695e-05
Position 18: 1.12835696060591e-05
Position 383: 7.889086564478713e-06
Position 3613: 6.956351587113224e-06
Position 86: 6.460029258072114e-06
Position 675: 6.42170721319647e-06
Position 3965: 3.350124854005902e-06
Position 47: 1.6333557277745467e-06
Position 679: 4.84955727141784e-07
Position 1886: 3.2595339637293644e-07
Position 2009: 1.1280262034345033e-07
Position 2232: 4.044353247886099e-08
Position 2256: 2.0295462096867527e-08
Position 126: 4.450808237267734e-12
Position 117: 1.847833277060476e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1499: 0.9966628778082913
Position 3378: 0.9932233939477709
Position 2964: 0.9922866978058306
Position 3673: 0.8510605009252283
Position 4084: 0.8218608004477216
Position 2368: 0.38405775489809174
Position 2356: 0.28465700665949667
Position 2706: 0.1892113128331462
Position 3670: 0.12326730851986334
Position 5126: 0.1153511360286864
Position 5351: 0.07545385225677526
Position 2219: 0.04794140275132025
Position 732: 0.03453148150400014
Position 304: 0.02935768050699419
Position 995: 0.02319017151723085
Position 4327: 0.022401362035162214
Position 4669: 0.021502278115349122
Position 5369: 0.021304233265311286
Position 5537: 0.014070826390928846
Position 4275: 0.012568574242656783
Position 723: 0.012476081798729654
Position 2135: 0.009522219493912151
Position 882: 0.009283416989630444
Position 2098: 0.009102054979946473
Position 2742: 0.008578029996284368
Position 2408: 0.008141741906177053
Position 2256: 0.007084747411628787
Position 5767: 0.006484283714686009
Position 3346: 0.005813986441377215
Position 4235: 0.0057907270136932955
Position 801: 0.005249358086721814
Position 2141: 0.0046612028572778005
Position 2979: 0.004587858025983843
Position 2232: 0.003616228417606714
Position 139: 0.0032871994542597225
Position 3802: 0.0024995941940930064
Position 2675: 0.002411030403845743
Position 2745: 0.0022892193243387268
Position 4658: 0.002280699792180409
Position 1517: 0.0021629552053734537
Position 4261: 0.002057643426901552
Position 2631: 0.0014323178833701117
Position 2500: 0.0013892315342568103
Position 79: 0.0013827984949467476
Position 2050: 0.0013650252524853245
Position 2628: 0.0011434993740045188
Position 3045: 0.001076258631827991
Position 430: 0.0009388061330017124
Position 328: 0.0008889551216391868
Position 4222: 0.0008401565004368172
Position 3308: 0.0005884141807428082
Position 1031: 0.0004769482199391959
Position 3238: 0.00045248774433451796
Position 1520: 0.0004394884979055365
Position 1096: 0.0003347640792554764
Position 3313: 0.00032855431352191584
Position 3738: 0.0003065894657148571
Position 443: 0.0002971057462908646
Position 370: 0.0002835225279978899
Position 91: 0.00024753301228173024
Position 1558: 0.00021732000273263206
Position 344: 0.00019768356184270155
Position 608: 0.0001907333308909837
Position 3934: 0.0001804004569085109
Position 2994: 0.00015621898420383682
Position 1540: 9.071201497494302e-05
Position 392: 8.396118434812518e-05
Position 1657: 6.626487035719609e-05
Position 3747: 3.846150387453668e-05
Position 3887: 3.1214497513252997e-05
Position 1534: 3.0689924093559605e-05
Position 3319: 9.605561177667849e-06
Position 3348: 9.395083575211873e-06
Position 3258: 5.5992653824547245e-06
Position 111: 1.7457260240196542e-06
Position 4092: 1.5982428316436087e-06
Position 99: 1.3814258996415077e-06
Position 162: 1.108489902075176e-06
Position 363: 1.0907320905970893e-06
Position 647: 9.61505334980375e-07
Position 220: 8.03776066872323e-07
Position 165: 5.801938446731643e-07
Position 149: 2.505331229173326e-07
Position 488: 2.489067651565699e-07
Position 375: 2.0658898344210905e-07
