Gene = atilla
index = 1614
Annotated 5SS: [ 343 1083]
Annotated 3SS: [ 911 2115]
SMsplice 5SS: [ 343 1083]
SMsplice 3SS: [ 911 2115]
top_k =  100
Partition function (log Z): -2.4633072725442062

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9458464020465557
Position 343: 0.8236820783781835
Position 611: 0.26387970819335677
Position 1213: 0.029457998198358547
Position 1365: 0.022244219069174648
Position 845: 0.02093230274740817
Position 1252: 0.019827195592598348
Position 381: 0.013464663900531606
Position 606: 0.010419644626484934
Position 1292: 0.008662294488873443
Position 1307: 0.007992002163220553
Position 421: 0.00730880186887374
Position 481: 0.006336963002611582
Position 781: 0.004186620879611257
Position 815: 0.0038238157365666193
Position 1701: 0.0017549736105021193
Position 1274: 0.0017326924638637604
Position 1283: 0.0012510402372782807
Position 211: 0.000766498201312055
Position 155: 0.0007430158733876138
Position 1070: 0.0006702087128944771
Position 223: 0.0006269841693650727
Position 1060: 0.0006187159978174445
Position 204: 0.0004969836944196098
Position 2359: 0.0004325300479134098
Position 201: 0.0004253748889875464
Position 2271: 0.0001594099785340448
Position 111: 0.00015247823659222446
Position 2361: 8.16686473030881e-05
Position 426: 7.548880262584654e-05
Position 347: 5.9853369015185106e-05
Position 266: 5.601694729196712e-05
Position 397: 3.592562381130244e-05
Position 171: 2.950759485326854e-05
Position 300: 2.5651392847777162e-05
Position 340: 2.0451054794471255e-05
Position 164: 1.409518457564713e-05
Position 14: 6.0856528007726735e-06
Position 26: 4.399454705578246e-06
Position 102: 2.441399106342351e-06
Position 82: 8.744189909111398e-07
Position 39: 4.7005257387524885e-07
Position 270: 4.055980264356096e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2115: 0.9902593618433541
Position 911: 0.651776146694258
Position 681: 0.21008567790554913
Position 515: 0.10849251748669392
Position 480: 0.07696442607163648
Position 1133: 0.06994835755448309
Position 1193: 0.021529775995182222
Position 406: 0.013303007858916947
Position 695: 0.010668277293404117
Position 424: 0.009499311549474785
Position 638: 0.008219875383686084
Position 1574: 0.0033746789566419227
Position 433: 0.0032491117922361337
Position 457: 0.0030616225212580306
Position 709: 0.002678243577238671
Position 934: 0.0026699232471850826
Position 266: 0.002459064381297194
Position 967: 0.0021226424408903703
Position 759: 0.0017128468221775837
Position 2005: 0.0011888522532254894
Position 413: 0.0008506665506119171
Position 201: 0.0007107085664995585
Position 1863: 0.0006893794316035126
Position 2424: 0.000673608673750543
Position 1014: 0.0006729786378781811
Position 1828: 0.0005503910869569135
Position 1676: 0.0004992152844942955
Position 550: 0.000362503474689417
Position 738: 3.48185596676168e-05
Position 102: 2.399646668514429e-07
Position 209: 1.660953534085444e-07
Position 300: 1.291550137846105e-07
Position 340: 7.83356512473237e-09
Position 122: 5.1978019689731106e-09
Position 155: 3.408926596642273e-09
Position 111: 3.0908653060402733e-09
