Gene = jv
index = 1737
Annotated 5SS: [   88  5352 17872 18602 18982 24089 24753]
Annotated 3SS: [ 5160 17356 18285 18921 20478 24505 25107]
SMsplice 5SS: [   88  4825  5352 17872 18602 24089 24753]
SMsplice 3SS: [ 4497  5160 17356 18285 23981 24505 25107]
top_k =  100
Partition function (log Z): 1.6159375236144828

Sorted 5' Splice Sites (High to Low Probability):
Position 5352: 0.9950618864535996
Position 24753: 0.979401218211312
Position 17872: 0.9606916393592887
Position 18602: 0.8964360436608318
Position 4825: 0.5684664135650093
Position 1731: 0.5601740987132856
Position 887: 0.4368765529901053
Position 88: 0.34026858251519565
Position 24089: 0.2569474659452739
Position 5650: 0.15884452935299256
Position 21264: 0.1495386225076264
Position 5861: 0.14141456331535884
Position 1188: 0.1361719028178312
Position 226: 0.11641928636829547
Position 18606: 0.1010954636125011
Position 20727: 0.10055963535075169
Position 19720: 0.08032972653882664
Position 4816: 0.07297476444441178
Position 21587: 0.07259538081840164
Position 2300: 0.0473946815636769
Position 1329: 0.03615499920963643
Position 25215: 0.035997361103877704
Position 1033: 0.03593692406282502
Position 20667: 0.0322692987052628
Position 17613: 0.028725499189328846
Position 2365: 0.026619443708124933
Position 875: 0.018028757951577327
Position 5452: 0.017115193461669193
Position 20510: 0.015746244302483108
Position 24757: 0.011999971492945407
Position 918: 0.011779846491566544
Position 18922: 0.011339739840065165
Position 321: 0.005807265219173787
Position 84: 0.0038691237645811986
Position 641: 0.0025862112611647757
Position 530: 0.002575281525087192
Position 184: 0.0024601380872354256
Position 329: 0.0018922233626337392
Position 18986: 0.001616007619579612
Position 804: 0.0015480989652820948
Position 5442: 0.0004046336360014024
Position 643: 0.0003012014223088642
Position 44: 0.00020635269966616962
Position 24627: 3.0652521554428176e-05
Position 506: 2.4507028514056633e-05
Position 70: 1.2676545086449164e-06
Position 42: 8.329604997887946e-07
Position 86: 5.466598985031425e-07
Position 48: 2.900344704049648e-07
Position 92: 2.632173085176282e-07
Position 12: 2.3276061961247104e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 24505: 0.9995198667863565
Position 17356: 0.9948588247079295
Position 18285: 0.9920898211140211
Position 25107: 0.9800300952307196
Position 5160: 0.971342799971111
Position 4497: 0.6465862457274852
Position 20478: 0.6281361578793216
Position 1267: 0.3894395378605372
Position 5623: 0.18136729862322012
Position 144: 0.1596314592109007
Position 956: 0.09470578185693836
Position 1228: 0.0751025736005849
Position 5519: 0.06140246417332408
Position 5445: 0.060046681651165584
Position 18759: 0.057737775221547674
Position 25276: 0.03599736110387771
Position 1961: 0.03439836414107888
Position 4893: 0.02351213231082348
Position 2099: 0.013212844831038796
Position 5714: 0.009454114636818146
Position 18818: 0.008880907118746199
Position 18686: 0.008468535485955686
Position 18737: 0.007505964387576457
Position 18846: 0.00747851483464371
Position 25040: 0.007028739974139866
Position 966: 0.006496888004639602
Position 1992: 0.0049038416081917295
Position 25121: 0.004373007020952955
Position 18742: 0.003214399914122577
Position 1123: 0.0024243735611421454
Position 596: 0.0018395452799299858
Position 697: 0.0014772400066349783
Position 432: 0.0014409396143862739
Position 641: 0.0006867854895787878
Position 149: 0.0006853241988384233
Position 510: 0.0005927259759001693
Position 5402: 0.0005702471350944645
Position 569: 6.068777475380797e-05
