Gene = Rcd5
index = 1414
Annotated 5SS: [ 375 1165]
Annotated 3SS: [ 437 1223]
SMsplice 5SS: [ 375 1165]
SMsplice 3SS: [ 437 1223]
top_k =  100
Partition function (log Z): -3.3097633262134245

Sorted 5' Splice Sites (High to Low Probability):
Position 1165: 0.9921145023015825
Position 375: 0.8658426267905478
Position 211: 0.3169594643226588
Position 577: 0.11266463175742295
Position 281: 0.05839814123055142
Position 872: 0.003017623668352256
Position 7: 0.002901763418706567
Position 597: 0.0027597870407485015
Position 49: 0.002137222302759101
Position 1358: 0.002027794338675869
Position 28: 0.0018852062283746171
Position 141: 0.0013638390648325483
Position 1169: 0.0001982490655888408
Position 53: 4.544097155334003e-05
Position 293: 3.607731394104466e-05
Position 134: 2.4616641920213832e-05
Position 298: 1.580245114675895e-05
Position 145: 9.639824416855338e-06
Position 33: 6.23059874693161e-06
Position 139: 4.819236647811696e-07
Position 169: 1.3013741079682793e-08
Position 217: 1.2856185151168864e-08
Position 171: 1.0069214476381179e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1223: 0.9111274080766613
Position 437: 0.817619256094728
Position 277: 0.20471531936482903
Position 342: 0.12633359189894877
Position 633: 0.1019051293017607
Position 1247: 0.06366785231442494
Position 739: 0.034247858284833475
Position 1005: 0.022421524230339475
Position 253: 0.012634359456704311
Position 945: 0.012248554106377095
Position 481: 0.010572116034099922
Position 646: 0.007561851455510348
Position 1337: 0.007207380623529636
Position 405: 0.004855420916972647
Position 1253: 0.004543673167938111
Position 458: 0.003601999317743923
Position 76: 0.0032284899097453643
Position 1413: 0.002785221456937764
Position 1334: 0.0024112498714897158
Position 169: 0.002000690974821081
Position 87: 0.0010912475714109286
Position 1836: 0.001035286665789574
Position 1208: 0.0009371600042521228
Position 346: 0.0008834226553705402
Position 210: 0.0008201760523736713
Position 1358: 0.000454018099665942
Position 190: 0.00039416027205006136
Position 286: 0.00036351047770739544
Position 187: 0.0002689867066807963
Position 1391: 0.00017142629352691476
Position 281: 7.398393357860689e-05
Position 134: 6.410121562079116e-05
Position 290: 3.711004265488773e-05
Position 214: 3.500679281818838e-05
Position 250: 3.0172460179107048e-05
Position 366: 2.649281464924231e-05
Position 131: 2.0353503804264552e-05
Position 293: 1.1374565903438144e-05
Position 95: 2.10099110852558e-06
Position 113: 1.3851968144685518e-07
Position 139: 6.981094373981383e-10
