Gene = sgl
index = 1870
Annotated 5SS: [ 362 2948]
Annotated 3SS: [2808 3430]
SMsplice 5SS: [ 362 2948]
SMsplice 3SS: [2808 3430]
top_k =  100
Partition function (log Z): -4.0942198157812815

Sorted 5' Splice Sites (High to Low Probability):
Position 2948: 0.9991686460414544
Position 362: 0.8818410724672947
Position 1002: 0.41220229146669585
Position 1471: 0.27481409447352273
Position 2392: 0.07571131064142106
Position 995: 0.029762458027933664
Position 3287: 0.0222244759592944
Position 636: 0.018017314131818528
Position 760: 0.016493723390585156
Position 640: 0.015231652309945045
Position 676: 0.010667949488148141
Position 3115: 0.010285504607956795
Position 810: 0.007786848145664371
Position 4345: 0.003934820508615639
Position 967: 0.003512022732918121
Position 788: 0.003253048736644155
Position 218: 0.0026440031234276945
Position 392: 0.002207063551113015
Position 471: 0.0006914001034622223
Position 200: 0.000539124204085528
Position 249: 0.00020648294215583408
Position 366: 1.2707970760590749e-05
Position 476: 1.0925232217810876e-06
Position 484: 1.945265688081946e-08
Position 482: 1.8185759039907415e-08
Position 480: 1.4302270166858605e-08
Position 478: 1.1043987044667176e-08
Position 474: 4.172470256646937e-09
Position 290: 2.3689237745395194e-09
Position 396: 2.156861950507248e-09
Position 614: 1.3790718071652335e-09
Position 420: 7.371008991777891e-10
Position 426: 5.259305566310912e-10
Position 422: 4.845033155948461e-10
Position 424: 4.824932814208843e-10
Position 302: 4.294134401985323e-10
Position 388: 2.4109158309504236e-10
Position 34: 2.0897775882368417e-10
Position 486: 1.9669058008518445e-10
Position 263: 9.769877275307488e-11
Position 346: 6.716584910290628e-11
Position 237: 6.652432805118376e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3430: 0.9485721943794769
Position 2627: 0.5014711662651051
Position 2808: 0.4030308544758127
Position 1112: 0.29418241999858386
Position 875: 0.28253795237580054
Position 857: 0.07963769259379563
Position 818: 0.06897097974848593
Position 910: 0.05436259805187537
Position 3002: 0.03649851396982
Position 1548: 0.028817083507139143
Position 3177: 0.018495241240506083
Position 3398: 0.012268207255723657
Position 3020: 0.011941651028139414
Position 1520: 0.008452790908819596
Position 2201: 0.0070774688753039985
Position 879: 0.006800476035808419
Position 1841: 0.006151730750602342
Position 4410: 0.003934820508615635
Position 915: 0.003137976319746544
Position 1156: 0.0025685176312916736
Position 698: 0.0024543672913421868
Position 2080: 0.002441174866251741
Position 3370: 0.0023912692573560203
Position 1689: 0.0014867102184291374
Position 3148: 0.0009792454472364943
Position 3436: 0.0007651141036433479
Position 966: 0.0007104197752545025
Position 561: 0.0005732367818282183
Position 3043: 0.0004954824534408784
Position 436: 1.1113642136481038e-06
Position 636: 3.2636331334267456e-07
Position 502: 2.1902343610822864e-07
Position 676: 1.712815322627157e-07
