Gene = Vajk1
index = 1592
Annotated 5SS: [ 205 1029]
Annotated 3SS: [ 554 1092]
SMsplice 5SS: [ 205 1029 1721]
SMsplice 3SS: [ 554 1092 1784]
top_k =  100
Partition function (log Z): 1.7019872520856494

Sorted 5' Splice Sites (High to Low Probability):
Position 1029: 0.9979295951716128
Position 205: 0.9910388265265633
Position 1721: 0.5049030299749505
Position 801: 0.4035989029855665
Position 1678: 0.2239506650523852
Position 1733: 0.16561591663881053
Position 2610: 0.050277594106426224
Position 1351: 0.014476480250936383
Position 2462: 0.014383626772929427
Position 1240: 0.009186265854314727
Position 1949: 0.0052896204551170604
Position 1261: 0.004533637280500016
Position 1477: 0.00439490010776098
Position 1893: 0.004069207981854218
Position 1660: 0.0021498190365797443
Position 471: 0.001858554183156961
Position 262: 0.0018303651666325717
Position 1147: 0.0016913106686808352
Position 1985: 0.0016515870610864737
Position 921: 0.0015333283644109988
Position 704: 0.0013815886691440832
Position 1429: 0.0011307216976773015
Position 47: 0.0009308184987415342
Position 1033: 0.00085204414302985
Position 229: 0.0007093449602913087
Position 1423: 0.0006605145402153084
Position 305: 0.0005321497220767641
Position 2110: 0.0004433483167827428
Position 2614: 0.00043013160268409804
Position 807: 0.0004061531714744992
Position 765: 0.0003524108379611688
Position 2086: 0.0003520345191390549
Position 501: 0.0002335476283296556
Position 789: 0.00020608288850982567
Position 879: 0.00013244776157242787
Position 244: 0.00011575182433138569
Position 215: 0.00010212323140552853
Position 209: 9.135038987947229e-05
Position 246: 8.876900853724208e-05
Position 420: 7.719104950726851e-05
Position 1453: 2.7091517879423727e-05
Position 1970: 2.4371465215508685e-05
Position 198: 1.6487250113977926e-05
Position 44: 1.2717805498833311e-05
Position 231: 1.1762711371470917e-05
Position 315: 1.027193995636643e-05
Position 56: 9.038150130583857e-06
Position 236: 5.9502700715247665e-06
Position 66: 5.9470127303880675e-06
Position 297: 5.919132355830432e-06
Position 475: 4.507875306563546e-06
Position 441: 4.4917347972339704e-06
Position 1255: 4.041293308760488e-06
Position 1465: 3.57001581841039e-06
Position 407: 3.4644459126150932e-06
Position 1129: 1.458787301638212e-06
Position 15: 1.4258859021897086e-06
Position 1339: 9.091774984765185e-07
Position 113: 3.979046391383887e-07
Position 951: 3.0909705968942924e-07
Position 22: 2.1068285990071265e-07
Position 873: 1.3872289187600888e-07
Position 1195: 1.044521458872157e-07
Position 58: 8.391411640312338e-08
Position 107: 7.104801625941445e-08
Position 30: 6.963506492774154e-08
Position 131: 6.597376283018209e-08
Position 118: 5.546890656922332e-08
Position 831: 4.594348419838502e-12
Position 750: 3.91789888385903e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1784: 0.9731293985542535
Position 1092: 0.9550085381702793
Position 554: 0.8885263038070008
Position 872: 0.48466059758643715
Position 2667: 0.050210843079409415
Position 598: 0.015817069135574995
Position 2515: 0.008528121049319687
Position 561: 0.006182288131301152
Position 2025: 0.005316966853319003
Position 2525: 0.004953954140454974
Position 1945: 0.004068620526077257
Position 491: 0.003447345960389987
Position 977: 0.0017477477700191578
Position 2048: 0.0016515870610864737
Position 1171: 0.0014265812973543262
Position 497: 0.0013291830898559316
Position 2709: 0.0013117546893313692
Position 1117: 0.0011267531789250721
Position 2160: 0.0007953828359217974
Position 475: 0.0005051128168002587
Position 878: 0.0004893674100871822
Position 1506: 0.0004658273150683758
Position 424: 0.00042384959941104376
Position 851: 0.00033385400623502234
Position 274: 0.0002853539232597409
Position 1407: 0.00024902947714035013
Position 1327: 0.00023655222166268894
Position 1545: 0.00023261155746179138
Position 107: 0.00020637350836520574
Position 1303: 0.0001963159038553337
Position 800: 0.00019042388957559673
Position 980: 0.0001860111523793784
Position 118: 0.0001617810368704168
Position 441: 9.057106356231714e-05
Position 255: 8.903819549382975e-05
Position 2836: 8.66795235242812e-05
Position 177: 3.494558466484552e-05
Position 293: 2.067445626302431e-05
Position 315: 1.811787116277763e-05
Position 281: 3.720587550941983e-06
Position 76: 8.118424123108949e-07
Position 66: 6.316215930564786e-07
