Gene = mio
index = 1791
Annotated 5SS: [ 255  482  792 1815 2427 2969]
Annotated 3SS: [ 307  539  883 1870 2486 3029]
SMsplice 5SS: [ 255  792 1815 2427 2969]
SMsplice 3SS: [ 307  883 1870 2486 3029]
top_k =  100
Partition function (log Z): 6.473956721100976

Sorted 5' Splice Sites (High to Low Probability):
Position 1815: 0.9978806948679049
Position 2969: 0.9876269983041249
Position 255: 0.9563953507754579
Position 2427: 0.9487649667011847
Position 792: 0.9454465445603804
Position 482: 0.45344890623380735
Position 990: 0.08331956383890364
Position 979: 0.03750303447308275
Position 814: 0.017397973265956622
Position 2594: 0.01332382005540445
Position 477: 0.009995030525844507
Position 1171: 0.009683393109263484
Position 830: 0.009434692831325975
Position 224: 0.0039634260195299175
Position 833: 0.0022059623266055517
Position 796: 0.0015511215913893443
Position 29: 0.0013666044659023345
Position 412: 0.0013445171950988808
Position 260: 0.0008780382758646309
Position 743: 0.0005361934141214997
Position 3: 0.0005142441914053102
Position 486: 0.000260644073336757
Position 3259: 0.0002304020724260725
Position 191: 0.0002232266835731065
Position 433: 0.00013424890294978992
Position 2963: 0.00012768171798513628
Position 92: 0.00010468984298299608
Position 3236: 9.573549393258233e-05
Position 7: 6.530965788255039e-05
Position 3270: 3.477112456659777e-05
Position 3268: 2.8304549783867024e-05
Position 1762: 2.5171336492495255e-05
Position 32: 2.2627706071278273e-05
Position 3204: 2.2287758818621608e-05
Position 88: 2.113318032205061e-05
Position 5: 1.5391314092083535e-05
Position 778: 1.2538573085982277e-05
Position 348: 1.2160950077222397e-05
Position 392: 1.1793248729009979e-05
Position 37: 1.1401506515515201e-05
Position 416: 9.92288311410803e-06
Position 937: 3.032079615355075e-06
Position 39: 2.600654646084902e-06
Position 2433: 2.2947322334165163e-06
Position 50: 1.942112943522846e-06
Position 166: 1.2182515952821578e-06
Position 95: 8.170636938674134e-07
Position 308: 7.901046188898269e-07
Position 104: 5.27810992985352e-07
Position 56: 2.7779456562812474e-07
Position 328: 7.411105291458071e-08
Position 2960: 1.0654620270188518e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1870: 0.9971306675843261
Position 3029: 0.9856444642226622
Position 307: 0.9600817539542136
Position 2486: 0.8525425318954617
Position 883: 0.8467485208535332
Position 539: 0.44655459578307494
Position 1053: 0.24337161644896893
Position 2653: 0.0982071862726629
Position 965: 0.014239322082776189
Position 1371: 0.006929153480161963
Position 2584: 0.006900349111707311
Position 1285: 0.0063568607283176785
Position 553: 0.0033654634077254927
Position 2523: 0.002225870901630459
Position 412: 0.002225342713484849
Position 1073: 0.002027015243559055
Position 3329: 0.0016284442677330453
Position 3040: 0.0013121241991856654
Position 2693: 0.0008793766934278557
Position 922: 0.0008121174759225097
Position 905: 0.0007061423308193842
Position 88: 0.0006077398890799818
Position 2563: 0.0005791969907674253
Position 918: 0.0005424098678518761
Position 550: 0.0005301536459212455
Position 2250: 0.00034734453558130877
Position 2493: 0.00031511222042457544
Position 2540: 0.0002981142820866167
Position 2092: 0.00025499604722996143
Position 2103: 0.00015507743884876548
Position 95: 0.00010560742222701323
Position 509: 6.637248907353815e-05
Position 1880: 6.167157988401589e-05
Position 522: 6.150747780740079e-05
Position 676: 6.144419253701742e-05
Position 3182: 4.706630047113106e-05
Position 392: 4.696491622298665e-05
Position 470: 3.8447945642749286e-05
Position 3285: 2.162576901951697e-05
Position 467: 1.6732463046103785e-05
Position 583: 1.2921842632754793e-05
Position 162: 3.7085891587036047e-06
Position 205: 7.501775637800692e-07
Position 236: 1.4942880659998485e-07
Position 224: 6.980663125872538e-08
