Gene = Sse
index = 1526
Annotated 5SS: [ 166  446  981 1398 1751 2134]
Annotated 3SS: [ 249  508 1037 1451 1807 2189]
SMsplice 5SS: [ 166  446  981 1398 1751 2134]
SMsplice 3SS: [ 249  508 1037 1451 1807 2189]
top_k =  100
Partition function (log Z): 11.167245120321757

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9992853272685844
Position 981: 0.9889623505319262
Position 1398: 0.9568951088865766
Position 2134: 0.9553145078647373
Position 166: 0.9440095394443987
Position 1751: 0.8393261894687035
Position 922: 0.0645425456023723
Position 1386: 0.028811554738890716
Position 683: 0.01834961830357848
Position 637: 0.01621829403410707
Position 596: 0.007787011330965241
Position 2014: 0.006066540606467381
Position 1180: 0.004519142077737427
Position 1719: 0.003546486555310519
Position 1713: 0.003345145469729979
Position 72: 0.0032472708213153773
Position 1401: 0.0011344725258274411
Position 2479: 0.0011177990372916748
Position 1598: 0.001076585139438981
Position 2076: 0.0009269258095888109
Position 790: 0.0007832944007604175
Position 2411: 0.0007123058231535325
Position 2404: 0.0004345797217806811
Position 2499: 0.00035514113654555953
Position 1749: 0.0003440992693166306
Position 2467: 0.0003288084705721531
Position 1389: 0.00028695193572344016
Position 796: 0.00025793367836430295
Position 2103: 0.0002380122452054598
Position 1113: 0.00015144019436284824
Position 894: 0.00015036029847118295
Position 985: 0.00014541188080499211
Position 2423: 0.00014189454775128679
Position 860: 0.00012500426006998907
Position 1192: 0.00010450159685786202
Position 52: 7.797802004472061e-05
Position 2460: 6.52811649122869e-05
Position 961: 6.118926046170872e-05
Position 2282: 5.724982614951362e-05
Position 941: 4.026421743896645e-05
Position 139: 2.282211630259054e-05
Position 106: 2.013496598266413e-05
Position 318: 1.6727063406254572e-05
Position 130: 1.5129900416730958e-05
Position 147: 1.1351637914563423e-05
Position 19: 8.022657763805661e-06
Position 225: 6.609169846603911e-06
Position 231: 5.991548089218784e-06
Position 732: 2.828755045609675e-06
Position 237: 2.4585277236218714e-06
Position 1986: 6.1651800422066e-07
Position 1869: 5.774815079207596e-07
Position 1348: 3.4382607631396556e-07
Position 1940: 2.874030193681705e-07
Position 385: 1.8456211179997824e-07
Position 349: 6.333394689657893e-08
Position 329: 2.9299924548501767e-08
Position 1315: 2.6724362526435944e-08
Position 536: 1.123267319980882e-09
Position 294: 1.041606633240583e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 508: 0.9774555324859083
Position 1037: 0.976922904055637
Position 249: 0.9136160693604175
Position 1451: 0.9105771847259987
Position 2189: 0.8233518636157535
Position 1807: 0.8231233629536987
Position 2272: 0.0852657751162121
Position 977: 0.06008427225958789
Position 2195: 0.04765808424406401
Position 1493: 0.0383633596141254
Position 317: 0.03322930830922045
Position 1458: 0.02444957037612601
Position 1815: 0.0216478827706643
Position 524: 0.0202643528553087
Position 695: 0.015210868159592507
Position 1209: 0.013998910463552169
Position 654: 0.009215076242097693
Position 1242: 0.007552428810158407
Position 865: 0.006654869572486494
Position 2244: 0.005325753062799968
Position 754: 0.00518323184295048
Position 2543: 0.005139738771928475
Position 1482: 0.004781376474881196
Position 793: 0.004416455173724632
Position 1614: 0.003914758407041201
Position 1642: 0.002968837882749047
Position 1835: 0.0027132756709189
Position 743: 0.0019756409219565934
Position 1541: 0.0006286454617028118
Position 886: 0.0006093239493467072
Position 2276: 0.0005681967321554296
Position 1562: 0.00038756764908008434
Position 1099: 0.00031477889462810433
Position 545: 0.0003083138069122176
Position 880: 0.0003010451753384202
Position 796: 0.0002628443399017487
Position 2171: 0.00021629723207993403
Position 139: 0.00019321075893264638
Position 921: 0.000170056005628827
Position 1134: 0.00013550176484325872
Position 1313: 8.732139554257829e-05
Position 1017: 7.860383170901612e-05
Position 329: 4.04827959848975e-05
Position 396: 3.0360121841561153e-05
Position 324: 2.6468835110124836e-05
Position 335: 1.3914758419493829e-05
Position 144: 9.361275265907133e-06
Position 119: 5.281767390040177e-06
Position 89: 4.883186841282409e-06
Position 383: 1.982672430256527e-06
Position 275: 1.3531754552245245e-06
Position 536: 6.080667610743934e-07
Position 398: 4.128718099017805e-07
Position 181: 2.702094544047943e-07
Position 299: 2.4715546892398734e-07
Position 434: 1.308636184605507e-07
Position 414: 5.106213225475668e-08
Position 557: 4.5936560030733434e-08
Position 164: 6.855328844814768e-09
Position 113: 4.8275386950641914e-09
Position 72: 3.7746075522869845e-09
Position 64: 3.4431670150230364e-09
Position 158: 2.7007228472899684e-10
