Gene = Aps
index = 24
Annotated 5SS: [ 388 1146 2345 2655]
Annotated 3SS: [ 678 2245 2498 2713]
SMsplice 5SS: [1146 2345 2655]
SMsplice 3SS: [2245 2498 2713]
top_k =  100
Partition function (log Z): 1.5241901446904584

Sorted 5' Splice Sites (High to Low Probability):
Position 2655: 0.999636254385152
Position 2345: 0.9949873152051733
Position 1146: 0.7799902965368812
Position 2164: 0.4065833585356854
Position 400: 0.07164244199686552
Position 2043: 0.04970871191123439
Position 272: 0.04930865981920341
Position 388: 0.045840262047438775
Position 3029: 0.045443403855405164
Position 524: 0.04492384011219176
Position 73: 0.041650166941367854
Position 472: 0.034721540031275075
Position 1503: 0.019116675229718234
Position 1226: 0.01899208712090315
Position 768: 0.015135829288608934
Position 83: 0.014665512354513008
Position 1441: 0.01182541010103945
Position 27: 0.008714092701025107
Position 1210: 0.007303893104908655
Position 1499: 0.004360143942095266
Position 42: 0.0033128429254583704
Position 3385: 0.0026813690532649145
Position 369: 0.0025065853732147373
Position 3252: 0.0019831909886096244
Position 2407: 0.0016723837169891802
Position 264: 0.0012409658781251253
Position 527: 0.0010560771142656595
Position 801: 0.000942564392346453
Position 615: 0.0009395314433887214
Position 110: 0.0004672830171546334
Position 600: 0.0004577584076718521
Position 2373: 0.0004540524826897209
Position 783: 0.00041991804632953296
Position 763: 0.00038324667410818926
Position 841: 0.0003830276416077142
Position 761: 0.00029582261488743367
Position 87: 0.000255034964435116
Position 197: 0.00019331719624054923
Position 123: 0.00011983855065943003
Position 132: 6.025446781020154e-05
Position 81: 1.9724734353717687e-05
Position 2776: 1.0334428880782237e-05
Position 2659: 6.786096245184316e-06
Position 2644: 5.8012022941362974e-06
Position 1342: 5.5706266119189144e-06
Position 2646: 1.5598149767572788e-06
Position 167: 1.3595447358465042e-06
Position 2815: 1.1327244715620048e-06
Position 2799: 1.0142165417442001e-06
Position 175: 5.873870309155716e-07
Position 162: 4.485579576517134e-07
Position 11: 3.8503456969329414e-07
Position 2619: 3.5617634893758346e-07
Position 94: 3.402555495607609e-07
Position 2812: 3.382758932396776e-07
Position 170: 6.24050716776002e-08
Position 3: 2.695597722775941e-10
Position 2616: 7.124356083731962e-11
Position 2632: 8.896074132375486e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.9919587159388965
Position 2498: 0.9602499074090807
Position 2245: 0.9533856608762131
Position 1028: 0.30338208172759334
Position 1572: 0.2200121257584095
Position 1635: 0.04781421787047529
Position 1860: 0.027900947494905806
Position 1594: 0.024027153308020504
Position 1751: 0.02342569764861575
Position 2454: 0.021983515977699174
Position 1897: 0.01980624143381339
Position 3988: 0.019270841879741332
Position 3289: 0.013774984710282302
Position 2406: 0.010553631048864788
Position 191: 0.004973349123290813
Position 2547: 0.004693645894226786
Position 3548: 0.004298004967707588
Position 3704: 0.004184868844535413
Position 1884: 0.004168515389414626
Position 4035: 0.0035028678242172975
Position 3252: 0.0032514231079593427
Position 3140: 0.002953453947612239
Position 678: 0.001959948572350583
Position 3832: 0.0019492353382451746
Position 2550: 0.0013903710459205216
Position 3204: 0.0012540899538925616
Position 194: 0.0011268371076496762
Position 1393: 0.0010622409372831245
Position 3598: 0.0010575340340166699
Position 3221: 0.0008904425691343542
Position 228: 0.0008846332444566118
Position 4241: 0.0006219795227865579
Position 1435: 0.0005791360199216542
Position 2842: 0.0004891515754365434
Position 1696: 0.0003447150348873791
Position 2432: 0.0003230151409963443
Position 2764: 0.00031233417460065625
Position 1315: 0.0003065815408973769
Position 1462: 0.00016985751495796249
Position 2438: 0.00013449632990670466
Position 2884: 2.1411909962639565e-06
Position 615: 1.6897126541280772e-07
