Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
top_k =  100
Partition function (log Z): -0.5739928024459551

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9975459268255661
Position 302: 0.9861881941730463
Position 680: 0.189522414469863
Position 2119: 0.05607946780187982
Position 1008: 0.020149406788749716
Position 1630: 0.01370394834765108
Position 12: 0.013252804960659822
Position 42: 0.012892712603205762
Position 461: 0.008879426397605516
Position 950: 0.008487420407182752
Position 993: 0.00644473381013557
Position 2095: 0.006141555377161752
Position 491: 0.00525088395159597
Position 1581: 0.0036258489356762085
Position 469: 0.0031428621925131575
Position 1645: 0.002280432994876844
Position 287: 0.00163372856292397
Position 306: 0.0007573478075804837
Position 2075: 0.0006083021537304525
Position 671: 0.0004068264281013177
Position 528: 0.0003138240494552635
Position 1404: 0.0001966736673939602
Position 2269: 0.00016395592373793017
Position 2276: 8.995667952457583e-05
Position 289: 2.7915650217467267e-05
Position 6: 2.251080901635504e-05
Position 1555: 2.1937161521657127e-05
Position 1597: 2.0646585298582657e-05
Position 454: 1.7829357651968752e-05
Position 1675: 1.408353261083002e-05
Position 295: 1.3709317450630006e-05
Position 1622: 1.3567370449177662e-05
Position 1585: 1.0188812929379126e-05
Position 135: 6.549274888217564e-06
Position 46: 1.8866590863176167e-06
Position 128: 1.2735277947067168e-06
Position 52: 7.137714224341018e-07
Position 125: 8.944315498330115e-08
Position 330: 5.76421917261493e-09
Position 1080: 3.3344324895478465e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9833434350032175
Position 354: 0.7766855875246517
Position 370: 0.19256452589956538
Position 1052: 0.10456907211097091
Position 735: 0.10047842706894385
Position 2198: 0.03811286693552509
Position 1722: 0.022852095138004926
Position 1055: 0.013799901667517524
Position 97: 0.013113537021909484
Position 2330: 0.010918399289335705
Position 528: 0.01081727059746895
Position 85: 0.01055044982831303
Position 1461: 0.006969369576517491
Position 2147: 0.0067498575308921945
Position 873: 0.00665492544338497
Position 590: 0.006162849133345964
Position 794: 0.004287612631905739
Position 423: 0.004110201923715168
Position 2206: 0.002867770312995798
Position 1012: 0.0023801208553059913
Position 1177: 0.0023504469412027706
Position 747: 0.0021228156799690994
Position 2257: 0.002072621372545898
Position 62: 0.001927429906779797
Position 2211: 0.0019089328046663005
Position 1482: 0.0018866638214507356
Position 1470: 0.0012808726136599577
Position 601: 0.0010831110390736945
Position 821: 0.0009342721774311284
Position 797: 0.00086366620144159
Position 1651: 0.000674499945726013
Position 1509: 0.0005091593939064423
Position 841: 0.0005030576535755304
Position 2301: 0.0004527896900735593
Position 114: 0.00044150469434168783
Position 577: 0.0003123378509806441
Position 1492: 0.000287474832040466
Position 356: 0.000165634256281424
Position 1833: 4.208834713581928e-05
Position 116: 3.1967030394156004e-05
Position 143: 2.6825853893741452e-05
Position 198: 2.5665498750516804e-05
Position 394: 1.2981009375701196e-05
Position 496: 1.269997584673298e-05
Position 140: 7.199955844172929e-06
Position 266: 4.907252876838969e-06
Position 163: 7.458788317243195e-07
Position 65: 4.987338304053082e-07
Position 109: 2.7391288535541966e-07
Position 239: 7.626806017876843e-08
Position 151: 6.659461276808342e-08
