Gene = Sec3
index = 1478
Annotated 5SS: [ 772 1058 1566 2120 2684]
Annotated 3SS: [ 829 1115 1637 2175 2761]
SMsplice 5SS: [ 772 1058 1566 1818 2120 2684]
SMsplice 3SS: [ 829 1115 1637 1880 2175 2761]
top_k =  100
Partition function (log Z): 7.436355806357284

Sorted 5' Splice Sites (High to Low Probability):
Position 1566: 0.9873279184307125
Position 772: 0.9777974848740899
Position 1058: 0.9400625254725451
Position 2120: 0.9314810400595809
Position 2684: 0.9097067765501333
Position 1818: 0.5531147267173017
Position 435: 0.08231917248446308
Position 2449: 0.0571949646969099
Position 1323: 0.03947938779687601
Position 2365: 0.028514218251388706
Position 1052: 0.02425353548931616
Position 2276: 0.020351731873367397
Position 2641: 0.015796720730308876
Position 363: 0.012118534739337683
Position 776: 0.009633232180264897
Position 2034: 0.008754746830361029
Position 749: 0.006018065930944789
Position 1587: 0.005693685705086917
Position 2918: 0.0055694787374042445
Position 1545: 0.004441874375806586
Position 1808: 0.004210539613206134
Position 2124: 0.0034698124497264866
Position 2525: 0.003303215507983942
Position 1987: 0.00298552689247319
Position 2144: 0.002964635451072532
Position 1383: 0.0016462170270283296
Position 2346: 0.001528996570802329
Position 1773: 0.0011045891280307123
Position 1062: 0.0010831574447123554
Position 1760: 0.0009310846365377019
Position 3131: 0.0006003773812316224
Position 2462: 0.0005601343613700979
Position 205: 0.00046969859731384216
Position 211: 0.0003384468919750282
Position 1327: 0.000336092944724205
Position 866: 0.0003224274416566915
Position 9: 0.00031524750874607955
Position 271: 0.00028518384297357543
Position 426: 0.000280935929330214
Position 1073: 0.0002566993975376599
Position 1709: 0.00018654568437493371
Position 1593: 0.000127666881219055
Position 402: 0.00012434367030242388
Position 1771: 0.00011911928724286699
Position 2136: 0.00011212415192964477
Position 250: 0.00010690109847274435
Position 502: 0.00010685003200913637
Position 699: 0.00010293050698625783
Position 387: 5.689844974713717e-05
Position 367: 5.083272994287927e-05
Position 1504: 4.6807591879663575e-05
Position 1495: 3.675435314323079e-05
Position 5: 3.664596136434059e-05
Position 41: 3.6517386945494055e-05
Position 571: 3.429807931801507e-05
Position 237: 3.1097540837319744e-05
Position 2082: 1.4375979635949615e-05
Position 2107: 1.2704673695138632e-05
Position 645: 1.0344774707850055e-05
Position 202: 8.260152651533592e-06
Position 729: 6.36070898424149e-06
Position 1331: 6.352134781890661e-06
Position 1269: 5.613465223494446e-06
Position 2554: 5.094075011799305e-06
Position 2038: 4.687453640798946e-06
Position 58: 4.35683599702891e-06
Position 19: 4.352104250103906e-06
Position 916: 2.7579333211579813e-06
Position 959: 1.2256404238950137e-06
Position 214: 2.780100189581161e-07
Position 1765: 1.944077813056508e-07
Position 1650: 1.9125280057081258e-07
Position 61: 6.210572042285047e-08
Position 1508: 5.3761536281367914e-08
Position 1298: 4.818835234588809e-08
Position 414: 3.3582958173132548e-09
Position 845: 2.7169231161871537e-11
Position 543: 6.207381057265109e-17
Position 589: 5.770268283612778e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 1637: 0.995194284520286
Position 829: 0.9882787050907431
Position 1115: 0.9661144160752453
Position 2761: 0.9444610032789805
Position 2175: 0.8341464193413624
Position 1880: 0.5611173545402383
Position 2209: 0.08444449027999985
Position 2500: 0.08033741097104803
Position 500: 0.0741208668966643
Position 1382: 0.023009414770398428
Position 2247: 0.02041254838268098
Position 2402: 0.018737372993836425
Position 541: 0.01872264787591426
Position 1371: 0.009394888992985469
Position 1515: 0.0060803068356370645
Position 2977: 0.0055694787374042445
Position 1649: 0.0029315873172056136
Position 1138: 0.0028097796304893258
Position 2275: 0.002753130395416982
Position 862: 0.0019521358673129214
Position 2774: 0.0015976423310624373
Position 865: 0.0014962207738013018
Position 936: 0.0012109144412723808
Position 3229: 0.0006003773812316224
Position 1470: 0.00045921658408875406
Position 584: 0.00038841497671433036
Position 303: 0.0003347355869261834
Position 1907: 0.0002952529345509399
Position 75: 0.0002787556979581555
Position 414: 0.0002739217537029565
Position 1484: 0.00020999254202636148
Position 1172: 0.00010190522959702835
Position 558: 6.437907623186398e-05
Position 513: 6.132849218466136e-05
Position 105: 3.2528122325941136e-05
Position 115: 1.8193215268446355e-05
Position 423: 1.3519040155968081e-05
Position 312: 6.215508700941215e-07
Position 309: 3.2887053439832157e-07
