Gene = endos
index = 1695
Annotated 5SS: [318 900]
Annotated 3SS: [ 703 1285]
SMsplice 5SS: [399 900]
SMsplice 3SS: [ 703 1285]
top_k =  100
Partition function (log Z): -3.3185176259313462

Sorted 5' Splice Sites (High to Low Probability):
Position 900: 0.9950901842419606
Position 399: 0.4600517566251833
Position 318: 0.2417456140223795
Position 1164: 0.17866455374595236
Position 260: 0.03807041958358206
Position 393: 0.010006671468104926
Position 1434: 0.007177533988876206
Position 53: 0.006841844378972632
Position 48: 0.005941829286557635
Position 405: 0.00412057374952192
Position 1214: 0.0038505334586094978
Position 403: 0.0037981780046333256
Position 1191: 0.002401515694893707
Position 171: 0.0019036014743519705
Position 543: 0.0013527301066976905
Position 1364: 0.0010601162943228307
Position 545: 0.0008552989264259765
Position 547: 0.0007915844698509318
Position 290: 0.000791127223799456
Position 1506: 0.0007787028372507321
Position 1181: 0.0007459139285125566
Position 549: 0.0007326399826072696
Position 539: 0.0007110683743843773
Position 396: 0.0006671862872868583
Position 553: 0.0005802371745060016
Position 44: 0.00024202408203157158
Position 199: 0.00015056295991101523
Position 127: 0.00014493247383725376
Position 37: 0.00010416059854653655
Position 977: 7.409290196619628e-05
Position 904: 4.524154724407833e-05
Position 77: 1.1751677946394767e-05
Position 95: 3.1764698457001343e-06
Position 143: 2.2314009139353477e-06
Position 4: 4.7759945216378416e-08
Position 125: 2.9216126374431032e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1285: 0.8820322205771036
Position 703: 0.5649366324079327
Position 1080: 0.18093678725522658
Position 648: 0.07105201587505088
Position 310: 0.04394758934519674
Position 475: 0.040733517312928014
Position 1024: 0.03188478833557457
Position 688: 0.030228049197723927
Position 1134: 0.02717993590144715
Position 1291: 0.01886609496510675
Position 1021: 0.01766171737075279
Position 707: 0.016208177762671364
Position 1630: 0.01226399765958613
Position 1315: 0.01042136344034197
Position 1047: 0.009643554631546328
Position 235: 0.003958773566815357
Position 1612: 0.002705214650275566
Position 121: 0.0016798996463592134
Position 761: 0.000936643229475589
Position 1220: 0.0006096829614162269
Position 729: 0.0005672572486852664
Position 512: 0.00021288042285164314
Position 133: 0.00018260058383315667
Position 95: 0.00016839551517506757
Position 175: 0.0001440087841994722
Position 396: 0.0001331498530147204
Position 479: 0.00011198602712053715
Position 379: 9.365006680151095e-05
Position 185: 4.058935567859441e-06
Position 143: 2.6763458606423043e-06
Position 182: 1.157320461758533e-06
Position 151: 7.006089763366351e-07
Position 317: 2.7438471451751574e-07
Position 199: 2.142277453247814e-07
