Gene = RhoGEF3
index = 1425
Annotated 5SS: [23412 23668 24245 24865 25086 25255]
Annotated 3SS: [23457 23725 24320 24922 25147 25311]
SMsplice 5SS: [  319   895  3620  4298  5222 11844 12019 13676 13961 15749 23672 24245
 24865 25086 25255]
SMsplice 3SS: [  740   963  3683  4649 11332 11933 13262 13876 15486 23457 23725 24320
 24922 25147 25311]
top_k =  100
Partition function (log Z): 4.8526369085472565

Sorted 5' Splice Sites (High to Low Probability):
Position 24245: 0.9999999999999993
Position 5222: 0.9999999999999989
Position 15749: 0.9999999999999989
Position 3620: 0.9997662125762352
Position 895: 0.9987656878341163
Position 25255: 0.9896199880750477
Position 24865: 0.9820263026743888
Position 4298: 0.9810021824976577
Position 11844: 0.9730160742617332
Position 25086: 0.970221010442245
Position 319: 0.9645992736532404
Position 13676: 0.9461041663265061
Position 12019: 0.6531054979645741
Position 2582: 0.56567834516379
Position 13961: 0.5502128983198323
Position 21580: 0.2841367679702193
Position 1582: 0.2602653395456435
Position 1586: 0.22084110318632202
Position 25461: 0.18125883542230575
Position 1173: 0.04021154651982821
Position 25841: 0.032276386541350024
Position 12367: 0.025688596461706615
Position 25847: 0.02522604810887789
Position 12053: 0.023576656101889356
Position 1897: 0.022785062389844783
Position 1316: 0.017575396447831456
Position 1492: 0.013670128917831481
Position 116: 0.008196041989884785
Position 26443: 0.007810628972884196
Position 4084: 0.007198574377223498
Position 13: 0.005211369337511015
Position 104: 0.005149707172546458
Position 4260: 0.004564006603859355
Position 1313: 0.0037469592692218386
Position 102: 0.0034180901161748873
Position 520: 0.0027902596608113707
Position 347: 0.0026234891381800756
Position 25259: 0.0023661193181044506
Position 666: 0.002160576662235493
Position 597: 0.002158083083604644
Position 25468: 0.0017831650241457604
Position 4316: 0.0016811296792194079
Position 669: 0.0016246746868811693
Position 629: 0.0012965038257893478
Position 26124: 0.0011033169413362954
Position 889: 0.0008785962218727056
Position 108: 0.0005641985591614054
Position 243: 0.00035042990966641937
Position 432: 0.0002987459721014323
Position 323: 0.00021543000564096558
Position 25226: 0.0001536242838482127
Position 909: 0.00013654546949311421
Position 906: 5.833174954094088e-05
Position 495: 4.464953036136593e-05
Position 180: 4.006676179353991e-05
Position 899: 2.886320889201586e-05
Position 25691: 1.416123812643877e-05
Position 106: 5.071461486854821e-06
Position 40: 4.413001188235712e-06
Position 142: 2.0063090757124375e-06
Position 212: 5.174836304443682e-07
Position 51: 1.9989058166470097e-07
Position 330: 1.3050800901957107e-07
Position 37: 1.277417486814778e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 23457: 0.9999999999999993
Position 11933: 0.9999999999999991
Position 24320: 0.9926940603351118
Position 25311: 0.992020720604402
Position 4649: 0.9869785472342096
Position 24922: 0.9863313155507982
Position 963: 0.9850440523194318
Position 11332: 0.9730160742617332
Position 25147: 0.9714845965386808
Position 15486: 0.9590646246642569
Position 740: 0.9359615205267093
Position 3683: 0.7676745082988806
Position 13876: 0.5911482736555747
Position 13262: 0.44609966073837104
Position 2777: 0.3312192647404122
Position 2331: 0.3028044635554207
Position 21521: 0.2841367679702193
Position 2823: 0.2499137969830035
Position 12134: 0.12769731938743367
Position 3190: 0.11377231550281183
Position 3750: 0.11369935884243168
Position 2334: 0.0755333120148556
Position 12091: 0.07467793672887281
Position 25902: 0.06779399810681543
Position 25517: 0.060242089452541205
Position 4132: 0.05719845504240535
Position 3686: 0.053519747049676755
Position 27441: 0.032961228526169076
Position 1651: 0.03137413550256136
Position 2032: 0.03080536241475694
Position 545: 0.029155134808761626
Position 1648: 0.022566213095471924
Position 25535: 0.016570306426112947
Position 25759: 0.016029294492645545
Position 27516: 0.01336362368964529
Position 26255: 0.012018871114479785
Position 27544: 0.010533853908955459
Position 26719: 0.008245210044595821
Position 701: 0.008077104320180818
Position 4469: 0.007515705890277326
Position 176: 0.0056600494257276835
Position 636: 0.005607880496675267
Position 4411: 0.005505746875512852
Position 26837: 0.004772800335544308
Position 850: 0.004322113962521906
Position 476: 0.0029206597547943155
Position 27020: 0.0025268059037830827
Position 3699: 0.0023538239245655033
Position 520: 0.002168166228533943
Position 307: 0.002082421104047367
Position 25932: 0.0018740481148911926
Position 26777: 0.0018674674921746828
Position 25154: 0.0014727848964920735
Position 1235: 0.0013299699910004057
Position 26018: 0.0008276867737119413
Position 661: 0.0007841300789574144
Position 669: 0.00058795647720492
Position 708: 0.000534764939866545
Position 576: 0.0005249937873644549
Position 196: 0.000504727461278242
Position 243: 0.00043574232974968706
Position 582: 0.00032967472851935803
Position 69: 0.0002531042498658096
Position 24970: 0.00022882473510958006
Position 470: 0.00019470852986805824
Position 207: 0.00016802380850192627
Position 180: 0.00015004652252414272
Position 1312: 0.00014299154003644577
Position 807: 0.00011159759974918095
Position 286: 3.666823588583237e-05
Position 1024: 1.5649303450469605e-05
Position 81: 1.5107823949828313e-05
Position 266: 1.448751944023152e-05
Position 1274: 1.3734230523491417e-05
Position 142: 1.3483474921315988e-05
Position 115: 7.913331273957683e-06
Position 998: 1.6487267480704285e-06
Position 970: 1.4938331014463786e-06
Position 1064: 5.336494543853431e-07
Position 1095: 4.0382656218672344e-07
Position 947: 3.543314817999345e-07
Position 90: 1.8788058427805814e-07
Position 102: 1.099932268151018e-07
