Gene = Gorab
index = 1194
Annotated 5SS: [191 975]
Annotated 3SS: [ 274 1031]
SMsplice 5SS: [975]
SMsplice 3SS: [1031]
top_k =  100
Partition function (log Z): -4.2193537668308405

Sorted 5' Splice Sites (High to Low Probability):
Position 975: 0.984826548670816
Position 191: 0.6732479739853531
Position 1189: 0.060297818716093396
Position 1253: 0.004970991670953976
Position 1193: 0.0045684151220590575
Position 1132: 0.0038646233925915194
Position 1262: 0.0028069504768209277
Position 1154: 0.0017077115654106712
Position 970: 0.0013990393041970403
Position 222: 0.0006486088615861897
Position 475: 0.0003263210415439784
Position 579: 0.0002201644036454527
Position 1415: 7.995150031667415e-05
Position 14: 6.483605673974805e-05
Position 263: 5.402585045344749e-05
Position 50: 4.6076102526170236e-05
Position 30: 3.087498730036426e-05
Position 32: 5.013585798872415e-06
Position 57: 1.675932714194403e-06
Position 902: 1.3036836396037614e-06
Position 40: 6.89227155540209e-07
Position 35: 4.550161896956686e-07
Position 9: 3.8343234185737626e-08
Position 267: 2.3148656791085343e-08
Position 158: 1.5906727296689238e-08
Position 179: 6.443667636322583e-09
Position 220: 5.690731299710522e-09
Position 160: 2.1060374030759256e-09
Position 311: 1.8835228534256843e-09
Position 145: 1.1685165382757498e-09
Position 345: 9.001667436588984e-10
Position 261: 8.809700136320685e-10
Position 81: 5.029432872176435e-10
Position 110: 2.220302143300498e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1031: 0.9926981267304976
Position 614: 0.18682145598048802
Position 586: 0.1254195668268348
Position 274: 0.09163661422960276
Position 526: 0.0863280567179888
Position 1301: 0.06093827234492613
Position 324: 0.05455653982851879
Position 553: 0.03725295906886489
Position 738: 0.024321291995195324
Position 627: 0.012324551663224124
Position 753: 0.010641843822195903
Position 765: 0.010490668246271291
Position 632: 0.007263389670917461
Position 1482: 0.006992345889720626
Position 1241: 0.0053324660131071405
Position 1327: 0.00402098012718393
Position 831: 0.0031108872894807364
Position 1185: 0.0023202995901564025
Position 693: 0.0021772104781898516
Position 724: 0.002137091348081016
Position 557: 0.002050705811468483
Position 819: 0.0016582704764237866
Position 528: 0.0012345362421103028
Position 1053: 0.0010780650463088186
Position 674: 0.0009406635017525711
Position 408: 0.0009276485369253268
Position 424: 0.0007767257694797417
Position 644: 0.0006543628691133942
Position 337: 0.0004474909911182704
Position 973: 0.0003602034919527338
Position 1462: 0.00032609424857598437
Position 1074: 0.0003171188675117149
Position 1104: 0.00029146150111601985
Position 279: 0.0002417892341485651
Position 648: 0.00017711713465493373
Position 357: 0.00016541547642752308
Position 345: 0.0001632702899979013
Position 656: 0.00012245037684183171
Position 360: 0.00010808515522414425
Position 81: 9.733743322655612e-05
Position 405: 7.8248440576804e-05
Position 441: 5.827378393507956e-05
Position 116: 5.231958170774903e-05
Position 354: 4.1391820443923476e-05
Position 1059: 1.1195237855161775e-05
Position 1101: 5.304356280200884e-06
Position 135: 1.7830032021691022e-09
Position 99: 3.8507628232977565e-10
Position 150: 2.1136037240608862e-10
Position 153: 1.8098215083912013e-10
Position 126: 3.9327763608378955e-11
Position 170: 1.490908614859169e-11
