Gene = pkaap
index = 1839
Annotated 5SS: [ 182  583 1912]
Annotated 3SS: [ 309  852 1980]
SMsplice 5SS: [ 182  583 1912]
SMsplice 3SS: [ 309  852 1980]
top_k =  100
Partition function (log Z): -1.291997768007069

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9728419313990468
Position 1912: 0.9668294085558394
Position 583: 0.9225238934284666
Position 746: 0.04057658067597524
Position 6: 0.015020839113301584
Position 1089: 0.008540263026495465
Position 765: 0.006259225752726731
Position 148: 0.005408576776159018
Position 1902: 0.005255231748806507
Position 688: 0.003403584089428818
Position 526: 0.0011399657464439446
Position 774: 0.00100749195857652
Position 400: 0.0008948224860480366
Position 762: 0.0008017165699276826
Position 2626: 0.0007813565436226084
Position 771: 0.0007471518017487628
Position 565: 0.0006129161943261268
Position 538: 0.0005655379286399442
Position 2829: 0.0005317130407450798
Position 239: 0.0004607271684440571
Position 1844: 0.0004297586018479645
Position 700: 0.00040313277418147934
Position 2814: 0.0002892737766231443
Position 535: 0.00028740288617981613
Position 2491: 0.00026343872777064557
Position 2611: 0.0002536419755547513
Position 661: 0.0002442614681183381
Position 186: 0.00023440316402829604
Position 604: 0.0002321722963581634
Position 532: 0.00022046825913409572
Position 727: 0.00021890539192540669
Position 529: 0.00012309943673353253
Position 2421: 0.00011212590699872748
Position 156: 0.00010099632070147629
Position 2344: 7.757172397958972e-05
Position 89: 7.479244423757023e-05
Position 2084: 5.241364520728439e-05
Position 2376: 3.7292291387978235e-05
Position 2779: 3.4278150600624066e-05
Position 365: 2.4943982872664718e-05
Position 387: 1.8651421856110653e-05
Position 54: 9.849466529344612e-06
Position 215: 1.0643706226561785e-06
Position 621: 5.54730018435859e-07
Position 1506: 1.6776097375488827e-08
Position 1829: 3.6816545365940313e-09
Position 267: 1.086604848865952e-09
Position 287: 4.1708957915460406e-11
Position 294: 2.034061470477491e-12
Position 316: 1.7273753693139126e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 309: 0.9690297742184222
Position 852: 0.8730960532540308
Position 1980: 0.8392134797354058
Position 2009: 0.1307417117683408
Position 1140: 0.0759838004924201
Position 89: 0.012774393186148038
Position 659: 0.012482376304190022
Position 1715: 0.009207420953008692
Position 1531: 0.0056840306259695016
Position 953: 0.005630364418342566
Position 1721: 0.0040409855777564455
Position 2900: 0.0037110257764613294
Position 691: 0.002737097043620074
Position 2740: 0.0025749575089773274
Position 1077: 0.002053947583030067
Position 935: 0.0019286032782231397
Position 448: 0.0016898391378606871
Position 2108: 0.0008945543066597325
Position 2088: 0.0008211334747309193
Position 363: 0.0006942575867614307
Position 1961: 0.0006617554751898922
Position 1281: 0.0005100058626671001
Position 2060: 0.000419337499853086
Position 325: 0.0003408367474980107
Position 1103: 0.00029156208093628506
Position 2225: 0.00021662603018468226
Position 474: 0.00011677898135490852
Position 471: 0.00010144347635990429
Position 107: 9.949078887753513e-05
Position 462: 7.382230286171402e-05
Position 322: 6.909610381723205e-05
Position 714: 2.7673172014556398e-05
Position 138: 1.891098238146544e-05
Position 116: 7.135805527543998e-06
Position 113: 3.0026160775575476e-06
Position 408: 8.718067108875135e-08
Position 171: 4.8862574175464485e-08
Position 504: 2.0357373919984263e-08
Position 153: 5.31331073738352e-09
Position 173: 2.6122581531941328e-09
Position 201: 2.364225630770247e-10
Position 144: 8.778201988399933e-11
