Gene = fry
index = 1708
Annotated 5SS: [  332  8993  9395 10853 11155 11402 13548 15027 15242 15483 15741 15938
 16161 18462 35676 35896 36076 36281 36518 36696 37097 42849 43423 44417
 45082 46139 46446 46871]
Annotated 3SS: [ 7394  9053  9464 10922 11218 13403 14858 15091 15312 15585 15826 16005
 18297 35555 35761 35976 36145 36345 36589 36760 41269 42915 43789 45033
 45178 46199 46503 46929]
SMsplice 5SS: [  332  8993  9395 10853 11155 11402 15027 15242 15483 15741 15938 16161
 18462 35676 35896 36076 36281 36518 36696 37097 41595 42849 43030 43423
 44417 46139 46446 46871 47116]
SMsplice 3SS: [ 7394  9053  9464 10922 11218 14858 15091 15312 15585 15826 16005 18297
 35555 35761 35976 36145 36345 36589 36760 41269 42759 42915 43094 43789
 45178 46199 46503 46929 47174]
top_k =  100
Partition function (log Z): 89.47037977730106

Sorted 5' Splice Sites (High to Low Probability):
Position 16161: 1.0000000000000058
Position 18462: 0.9999999999999994
Position 36696: 0.9999967740599007
Position 11402: 0.9999625730442072
Position 35676: 0.9998281226642959
Position 36076: 0.9994367443449587
Position 37097: 0.9992732091017037
Position 11155: 0.9991112575005705
Position 8993: 0.9979527891946374
Position 42849: 0.9976724697368142
Position 36518: 0.9964853200518675
Position 35896: 0.993520146113271
Position 46446: 0.992832354650226
Position 36281: 0.9919549780156853
Position 15242: 0.9890636476276744
Position 15938: 0.9887765961718739
Position 43423: 0.9854924984856237
Position 15027: 0.9841368515054044
Position 46871: 0.9795621599455996
Position 332: 0.9751538846713389
Position 10853: 0.9741509872756945
Position 9395: 0.9716851519130801
Position 46139: 0.9343593848168542
Position 15483: 0.9040937255570517
Position 44417: 0.8244339129370305
Position 41595: 0.7083633248775487
Position 43030: 0.6221870053603702
Position 47116: 0.5981508243257408
Position 13548: 0.5649486512924489
Position 45082: 0.5083741382533352
Position 15745: 0.4311684507314231
Position 38376: 0.3917380114877881
Position 18130: 0.264562655976576
Position 9683: 0.2203808341672009
Position 9762: 0.20627897381300614
Position 15772: 0.12063719501319467
Position 47208: 0.07872072879432053
Position 41420: 0.06682704162883939
Position 7523: 0.058899065873743474
Position 38861: 0.056963390926359506
Position 9586: 0.056481846090944365
Position 9969: 0.05479590547076162
Position 17272: 0.045451979180867796
Position 955: 0.04491887060017371
Position 46717: 0.043784165201596593
Position 9725: 0.04361337144133064
Position 17094: 0.041015759347505905
Position 15431: 0.03946536104358943
Position 39795: 0.03360529536367518
Position 44352: 0.030549554406519845
Position 9823: 0.02971379619828162
Position 13238: 0.026860498834396722
Position 9334: 0.02625792924725322
Position 44465: 0.018165800879482913
Position 7132: 0.017805279848719723
Position 44700: 0.015975174566409577
Position 7773: 0.01563371950981482
Position 3051: 0.013728133657350644
Position 3150: 0.012242183427951641
Position 3086: 0.011017435945437026
Position 47204: 0.010946080600062687
Position 45830: 0.010852552059615151
Position 15725: 0.008695447679201745
Position 17276: 0.007975862809798112
Position 47123: 0.0074787630810540014
Position 43212: 0.007352135174539103
Position 37374: 0.006794234138025489
Position 4303: 0.0062276987828685905
Position 9308: 0.005830031794885961
Position 9739: 0.005469551818861261
Position 9582: 0.005309315171528829
Position 9827: 0.005170938464230318
Position 47174: 0.004797756922265355
Position 15237: 0.004567645390166393
Position 15235: 0.0037849045776782667
Position 43306: 0.0032258257590915096
Position 47100: 0.003168039215622437
Position 43516: 0.002851702275736721
Position 47145: 0.0026134466963718085
Position 36522: 0.0025698498415495825
Position 43711: 0.002449279101931183
Position 9706: 0.0023199944654423584
Position 873: 0.001816115374618102
Position 36301: 0.0016155828067984542
Position 12417: 0.0013872473815581424
Position 9399: 0.0013252327292295478
Position 43675: 0.0013001120208308884
Position 46725: 0.0012348195861202243
Position 36239: 0.0010510743168587744
Position 39105: 0.0009945904646221724
Position 43312: 0.0008617520105914892
Position 46850: 0.0008431815639415277
Position 45273: 0.0007740355260488263
Position 46329: 0.0006611068836563894
Position 43379: 0.0006492754385442457
Position 36221: 0.0006269912787270082
Position 10406: 0.0006018938023301379
Position 25: 0.0005888461812151378
Position 11131: 0.0005799670126136543
Position 35861: 0.0005351735483266461
Position 45294: 0.0004908077409197577
Position 37068: 0.0004235759586441144
Position 15195: 0.0003923731021213468
Position 15792: 0.0003599398004351053
Position 15192: 0.00034503382025674205
Position 37084: 0.0003032148861825526
Position 11134: 0.00024593318609785473
Position 36285: 0.0001634074417640688
Position 9332: 0.0001350984933578169
Position 11735: 0.00011491588574862971
Position 36290: 6.939471797563971e-05
Position 9244: 3.922359617590426e-05
Position 36844: 3.7950491120455984e-05
Position 9832: 3.616330816326352e-05
Position 11159: 3.005656053955528e-05
Position 9375: 2.6299478695773698e-05
Position 11141: 2.4014050374607728e-05
Position 9590: 1.3396786577175467e-05
Position 36509: 1.1502170021313805e-05
Position 11427: 9.259691346951096e-06
Position 45516: 7.721817382456168e-06
Position 42991: 6.575737408128546e-06
Position 45357: 6.315747498756932e-06
Position 11139: 4.893263789782976e-06
Position 11169: 3.870867149662004e-06
Position 36853: 3.320978626983247e-06
Position 49: 2.7477495001371977e-06
Position 36960: 2.747090564241937e-06
Position 323: 2.6759905899711795e-06
Position 36020: 2.0455817221266496e-06
Position 37157: 1.7089157562625038e-06
Position 846: 9.68436273601759e-07
Position 9186: 5.063174365726233e-07
Position 12334: 3.7599470827742796e-07
Position 11537: 8.313346236553775e-08
Position 11507: 4.0349504647684135e-08
Position 11550: 3.619365939537156e-08
Position 36700: 6.580591172591467e-10
Position 36103: 1.496920464166369e-10
Position 37088: 5.3468488560265743e-11
Position 11377: 3.984524843264725e-11
Position 36828: 8.474137550707845e-12
Position 11325: 4.346186490189941e-12
Position 11395: 3.3554291845842315e-12
Position 36729: 2.9356276116884434e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 18297: 1.0000000000000027
Position 41269: 1.0000000000000007
