Gene = pix
index = 1838
Annotated 5SS: [ 109  632 1305 2081]
Annotated 3SS: [ 417  693 1363 2137]
SMsplice 5SS: [ 109  632 1305 2081]
SMsplice 3SS: [ 417  693 1363 2137]
top_k =  100
Partition function (log Z): 2.416833342729237

Sorted 5' Splice Sites (High to Low Probability):
Position 632: 0.9847606055091525
Position 2081: 0.9759976100326527
Position 1305: 0.9749928927053138
Position 109: 0.6461915183141727
Position 317: 0.03899525975446318
Position 1042: 0.030407464562031666
Position 66: 0.019792491961574073
Position 1139: 0.01942737550885719
Position 1708: 0.019012112399010947
Position 1767: 0.01874670613406564
Position 2070: 0.017695837224582147
Position 2308: 0.017508122062028186
Position 618: 0.00918659349038914
Position 1744: 0.008917460536114561
Position 223: 0.007368699835628205
Position 842: 0.006066902317690301
Position 2608: 0.005166595844442768
Position 1017: 0.0022485568777021406
Position 1192: 0.00222867640628396
Position 307: 0.001757135096515573
Position 636: 0.0016377206857605964
Position 1957: 0.0012817515646494219
Position 75: 0.0010072164702662847
Position 2230: 0.00044860436301326324
Position 191: 0.00041304264293048426
Position 285: 0.00040594251326249377
Position 101: 0.00027403045162322333
Position 329: 0.00025268812954314736
Position 141: 0.00023170355875933978
Position 563: 0.00012602805144019903
Position 612: 0.00012019800613689544
Position 367: 0.00011255860821831451
Position 8: 9.197470688203498e-07
Position 79: 6.820066050452702e-07
Position 3: 5.405351643261664e-07
Position 70: 3.232715793134369e-07
Position 46: 9.812711345157509e-08
Position 536: 9.269731719227833e-08
Position 6: 1.2883769318361895e-08
Position 204: 8.623966773210002e-09
Position 298: 2.509827345710617e-12
Position 135: 1.3817759469835824e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 693: 0.9869397811657815
Position 2137: 0.9756606733501381
Position 1363: 0.9235243578632595
Position 417: 0.6441067269586342
Position 1883: 0.07448950001671355
Position 1203: 0.06134769594622195
Position 429: 0.032944148100423086
Position 2156: 0.020429571741646915
Position 1560: 0.01609614495053557
Position 128: 0.014998109478919951
Position 477: 0.01077856025844467
Position 2372: 0.010349872549164162
Position 355: 0.008383690494362316
Position 2379: 0.005391629061442465
Position 1856: 0.005041104339375504
Position 2660: 0.004702611962529531
Position 734: 0.0035633791383611114
Position 767: 0.0022062113669069202
Position 1254: 0.001359493515960169
Position 433: 0.0013561650416143234
Position 293: 0.0013450286942733897
Position 2632: 0.0012984182744238083
Position 1485: 0.0012715478989350866
Position 436: 0.0010668079303994876
Position 1257: 0.0008666571058891201
Position 2683: 0.0005396886517177082
Position 181: 0.0005182380714296484
Position 2487: 0.0003318186049228252
Position 2341: 0.00031177645550108893
Position 222: 0.0003096041646895622
Position 2399: 0.00027099596566885863
Position 938: 0.00025570264052539586
Position 457: 0.00018270750470257774
Position 511: 0.00017584260375376302
Position 152: 0.00017534137102144734
Position 2522: 0.00014468056191810135
Position 172: 4.444690358075846e-05
Position 108: 4.048810960750094e-06
