Gene = cort
index = 1656
Annotated 5SS: [ 205  396  876 1306 1514]
Annotated 3SS: [ 263  460  933 1363 1572]
SMsplice 5SS: [ 205  396  876 1306 1514]
SMsplice 3SS: [ 263  460  933 1363 1572]
top_k =  100
Partition function (log Z): 3.354512931992182

Sorted 5' Splice Sites (High to Low Probability):
Position 1306: 0.9865758777963692
Position 205: 0.9865079100741517
Position 396: 0.9618438175723147
Position 876: 0.8940813803576994
Position 1514: 0.8456218601235783
Position 25: 0.02039307825292595
Position 1140: 0.008548641192832227
Position 1501: 0.006820491978585463
Position 621: 0.004928340989904245
Position 1511: 0.004669582255916475
Position 405: 0.0011637902429269186
Position 951: 0.0010758353457034312
Position 1592: 0.0008329101424418123
Position 1302: 0.0007107299854774232
Position 1154: 0.0005853557357092794
Position 1172: 0.0005145390349968154
Position 398: 0.0005133239529199511
Position 584: 0.0004475538986444094
Position 356: 0.00041519615223837284
Position 820: 0.00039943727361424616
Position 587: 0.00036101567286857776
Position 1230: 0.0003409711829073238
Position 1555: 0.0002838419560171227
Position 400: 0.0002759218733148581
Position 19: 0.00026044977706079613
Position 1590: 0.0002598413998344954
Position 1495: 0.00023542164039402972
Position 166: 0.00019028911533913221
Position 13: 6.428379233993023e-05
Position 87: 3.838981841381999e-05
Position 103: 2.2100030681051207e-05
Position 101: 1.7713252107481353e-05
Position 244: 6.306093757021737e-06
Position 797: 1.7488646730456663e-06
Position 6: 1.430591966534033e-06
Position 29: 9.691861401107175e-07
Position 79: 8.160605750380194e-07
Position 105: 5.143875595448351e-07
Position 43: 2.665342907883089e-07
Position 4: 2.58218118490433e-07
Position 107: 1.2721803452687362e-07
Position 1488: 5.779308926649032e-08
Position 788: 4.870096360879709e-08
Position 91: 4.16265175035044e-08
Position 1450: 2.4730263019393132e-08
Position 1425: 1.4340554000175094e-08
Position 113: 3.828032827086056e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 263: 0.9800380609942305
Position 1363: 0.9779261670605958
Position 933: 0.8845529694380277
Position 460: 0.879415958487414
Position 1572: 0.81586684946705
Position 480: 0.07489896256055803
Position 1649: 0.04056755788908217
Position 113: 0.01007126827272901
Position 1186: 0.009178486167060658
Position 1430: 0.007369723102124201
Position 132: 0.007073549483827154
Position 1590: 0.006263661250093211
Position 652: 0.005467089188667219
Position 684: 0.005300792947959013
Position 950: 0.005103335246315156
Position 1229: 0.003593500595072543
Position 989: 0.002265826303866446
Position 748: 0.002165255183438999
Position 247: 0.002056233918494334
Position 287: 0.001373959856483066
Position 74: 0.0012212013649486604
Position 1001: 0.0011618098392021492
Position 553: 0.001018430781592159
Position 165: 0.0009001294572137327
Position 1172: 0.0007262877267271104
Position 1202: 0.0005338105133851737
Position 144: 0.0004445031491800027
Position 558: 0.0004316630439252392
Position 1067: 0.00039113734849369636
Position 307: 0.00035266103231941173
Position 1018: 0.0002578131333375206
Position 561: 0.0002029183669501293
Position 1373: 0.00018952822669162237
Position 908: 0.00016908475042156274
Position 1754: 0.00013487046152716708
Position 66: 0.00010385934068635854
Position 493: 7.860955040921104e-05
Position 284: 4.4229777810839567e-05
Position 96: 4.0006428888496084e-05
Position 101: 2.53806817919452e-05
Position 335: 2.1244479771974345e-05
Position 278: 7.1881124545466915e-06
Position 356: 4.1526258028142986e-06
Position 329: 8.875314926047984e-07
Position 265: 7.718776055091238e-07
Position 189: 6.689199410593431e-07
Position 192: 4.6410910317619695e-07
