Gene = UQCR-Q
index = 1581
Annotated 5SS: [375 834]
Annotated 3SS: [648 889]
SMsplice 5SS: [ 74 375 834]
SMsplice 3SS: [132 648 889]
top_k =  100
Partition function (log Z): 2.3837885830419756

Sorted 5' Splice Sites (High to Low Probability):
Position 74: 0.9729653686932079
Position 834: 0.9501006792991571
Position 375: 0.7274181851458401
Position 794: 0.04437980921153582
Position 294: 0.026930969334066
Position 356: 0.019239842074755167
Position 987: 0.018733294579539466
Position 1004: 0.008106092252680181
Position 398: 0.005347121556894389
Position 838: 0.004851027942173143
Position 530: 0.004284387540149867
Position 1049: 0.0036768005948409296
Position 362: 0.0029953971215581307
Position 506: 0.002820729496838269
Position 410: 0.002074136763417773
Position 1052: 0.001541583186052233
Position 471: 0.001330257509501223
Position 1062: 0.001029527882599079
Position 1102: 0.0009736582535414256
Position 1092: 0.0006816763036017289
Position 566: 0.0006521663499630127
Position 327: 0.0005611325235658738
Position 603: 0.0003250064210135589
Position 1009: 0.00023324786194977616
Position 824: 0.00019951234095590345
Position 1056: 4.287510405756768e-05
Position 1039: 3.070850769752579e-05
Position 104: 1.6343858104228305e-05
Position 203: 1.3863861675826444e-05
Position 451: 8.659127872334784e-06
Position 478: 5.657201237262327e-06
Position 38: 3.4303490549167855e-06
Position 206: 8.748445735442209e-07
Position 23: 7.964812097752904e-07
Position 190: 6.928207998870013e-07
Position 86: 6.015403269792347e-07
Position 815: 3.1745482533859984e-07
Position 798: 2.407744160285824e-07
Position 710: 4.3972654245702554e-08
Position 162: 1.3941717159562719e-12
Position 181: 1.2563829939933574e-12
Position 226: 3.146918934098065e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 889: 0.9948166314555661
Position 132: 0.8381477567056762
Position 648: 0.8322825770041573
Position 161: 0.06936172630779364
Position 1169: 0.01858484414468935
Position 1039: 0.018580327211893465
Position 139: 0.012459194403158482
Position 632: 0.0030829233753805136
Position 1138: 0.002318303353354793
Position 451: 0.0022631732383113163
Position 688: 0.002130979303554622
Position 709: 0.0015000932653301989
Position 456: 0.001281852427959178
Position 119: 0.0012106428410521566
Position 261: 0.0008861783309470166
Position 281: 0.0006937794384107397
Position 751: 0.00045685748158973014
Position 535: 0.0003376727775453978
Position 1196: 0.00028893576905895013
Position 409: 0.00021225843456224638
Position 469: 0.00017572927620145392
Position 850: 0.00010958766175750308
Position 181: 0.00010913891196970334
Position 354: 7.259953259228066e-05
Position 933: 6.566809555159112e-05
Position 249: 5.149198957130759e-05
Position 220: 5.037404479837076e-05
Position 304: 4.07798747285819e-05
Position 506: 4.508822318084599e-06
Position 168: 6.923119056954245e-08
Position 190: 5.1789089237913185e-08
Position 232: 9.641108690757646e-09
