Gene = ninaC
index = 1818
Annotated 5SS: [ 164  987 1946 2942 3303 3634 3988 4204 4357 4474 5244 5725 6054]
Annotated 3SS: [ 682 1081 2003 3009 3361 3700 4053 4258 4419 5055 5308 5776 6104]
SMsplice 5SS: [ 164  987 1946 2942 3303 3634 3988 4204 4357 4596 5244 5725 6054]
SMsplice 3SS: [ 228 1081 2003 3144 3361 3700 4053 4258 4419 5055 5308 5776 6104]
top_k =  100
Partition function (log Z): 52.84995991788962

Sorted 5' Splice Sites (High to Low Probability):
Position 5244: 0.9999999997712623
Position 1946: 0.9999823958972541
Position 987: 0.9975505911067221
Position 4204: 0.996475917334472
Position 3634: 0.995017876316119
Position 4357: 0.9949204057083392
Position 5725: 0.9919540485119825
Position 6054: 0.9860763265447119
Position 164: 0.9197234978242802
Position 2942: 0.8953383446505785
Position 3988: 0.8788134312102212
Position 4596: 0.7674467303119651
Position 3303: 0.7405576383685522
Position 1206: 0.33655761024903513
Position 4960: 0.12338506119295815
Position 3992: 0.11077464362070069
Position 2268: 0.11041764919123374
Position 2570: 0.10244847308205772
Position 59: 0.03956445583703436
Position 4474: 0.012506785912854392
Position 2250: 0.01060177562262063
Position 4694: 0.00970123797322189
Position 6060: 0.009273803365629786
Position 2946: 0.00906060740656918
Position 297: 0.0074573642432102126
Position 335: 0.006933149697663302
Position 1249: 0.006674552480150644
Position 466: 0.006644883702196211
Position 3638: 0.004792410901240579
Position 6310: 0.0037284853852230185
Position 456: 0.0036347873487276865
Position 5745: 0.0034900910594495185
Position 6049: 0.00251764965503778
Position 974: 0.0022506207168059783
Position 352: 0.0020519507301692396
Position 4166: 0.001901447570658119
Position 5479: 0.0015449014637806953
Position 4505: 0.0014722558701357052
Position 337: 0.0013367078455423563
Position 79: 0.0011984385744107733
Position 2246: 0.001138350586595568
Position 4332: 0.0008980613188896164
Position 6501: 0.0007640211255770187
Position 6266: 0.0007097137585198354
Position 4488: 0.0006915584138559245
Position 4347: 0.000590138791709444
Position 101: 0.0005415111654285865
Position 1403: 0.000526742019034691
Position 5486: 0.00046633270193179943
Position 185: 0.00043397600327367054
Position 202: 0.0003824266426279471
Position 2693: 0.0002527170491876358
Position 4389: 0.00022585793034490714
Position 1185: 0.0001587720779223072
Position 5393: 0.00013319942111502964
Position 3627: 0.0001241753387437843
Position 1301: 0.00011388741403344067
Position 6491: 0.00010625506634067207
Position 1137: 0.00010178933350922056
Position 1004: 6.827552981171745e-05
Position 83: 4.0547386577245065e-05
Position 3833: 2.5894055398847723e-05
Position 74: 1.6181835175093088e-05
Position 3976: 1.2219799398773723e-05
Position 63: 4.914541288059968e-06
Position 786: 4.733866948971366e-06
Position 991: 4.187658932098627e-06
Position 183: 2.812632293664927e-06
Position 245: 2.211762098724792e-06
Position 140: 1.6897812273868273e-06
Position 1765: 1.5407929811979221e-06
Position 3598: 1.5078020115915813e-06
Position 1709: 1.2161229705126267e-06
Position 6015: 1.0429176728273123e-06
Position 1876: 6.473945176167811e-07
Position 90: 4.6170212152566486e-07
Position 197: 4.412176681632769e-07
Position 1465: 4.2466012129262543e-07
Position 314: 4.093543938058187e-07
Position 42: 1.35645747104635e-07
Position 4275: 8.102390844828661e-08
Position 7: 6.203005024896664e-08
Position 168: 4.681859767447141e-08
Position 1738: 3.195391712843519e-08
Position 4293: 3.070939262318002e-08
Position 1214: 1.9782577468642194e-08
Position 1112: 1.6170415785549282e-08
Position 142: 1.217700940047411e-08
Position 166: 1.1971583117800529e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3700: 0.999877497811088
Position 4258: 0.9991989024906226
Position 2003: 0.9953943071896496
Position 5308: 0.9893654242792244
Position 1081: 0.9879273722486115
Position 4053: 0.9821750264369903
Position 3361: 0.9696123538797955
Position 6104: 0.9501774347003643
Position 4419: 0.9429215095533255
Position 5776: 0.927073792482472
Position 5055: 0.9068579113061163
Position 228: 0.5478062950475373
Position 3144: 0.4466402859816569
Position 1300: 0.354324588443418
Position 3009: 0.28589800767391016
Position 399: 0.2845228192865948
Position 2684: 0.1404005440943208
Position 682: 0.09177201649939858
Position 6134: 0.0476913877826862
Position 5824: 0.039527280893155256
Position 4747: 0.02920572496334958
Position 5789: 0.02717036521090586
Position 128: 0.022249081844669085
Position 537: 0.01125789941860168
Position 4487: 0.009950574568333403
Position 4736: 0.009536091947634552
Position 4719: 0.008890316335599816
