Gene = ssp6
index = 1893
Annotated 5SS: [ 624 2560]
Annotated 3SS: [2196 2619]
SMsplice 5SS: [ 624 2560]
SMsplice 3SS: [2196 2619]
top_k =  100
Partition function (log Z): -4.779558725129938

Sorted 5' Splice Sites (High to Low Probability):
Position 624: 0.9886118186148762
Position 2560: 0.9644389907378631
Position 2705: 0.44128164566437295
Position 3800: 0.2695302735667106
Position 4117: 0.04533740029883904
Position 2750: 0.02422452265659348
Position 2530: 0.012015212638763283
Position 2551: 0.010191622743141579
Position 2098: 0.009820888352400454
Position 2565: 0.008970322037590297
Position 614: 0.005414010938521492
Position 1494: 0.004074597014120202
Position 2095: 0.004061197127885319
Position 2150: 0.002841496428234244
Position 232: 0.002244862902385653
Position 195: 0.0020335782422722143
Position 2549: 0.0019285251007951254
Position 2689: 0.0016598434794854588
Position 426: 0.0009531569974410417
Position 2276: 0.0009081011386615243
Position 811: 0.000887748749514162
Position 1775: 0.0008372688505960321
Position 2402: 0.0008033535724006303
Position 2394: 0.0007871369601353414
Position 642: 0.000635268306281551
Position 774: 0.0004935167955339418
Position 968: 0.00034652868022401625
Position 1746: 0.0002990153058199304
Position 966: 0.0002514228797025368
Position 751: 0.00024095740777891424
Position 1543: 0.00022569948871601023
Position 2887: 0.00021295603788812142
Position 2809: 0.0002091567398210407
Position 2012: 0.00018958671885414803
Position 2816: 0.00015534599968600936
Position 1221: 0.00014302602457693563
Position 2724: 0.00013465238330372
Position 281: 0.00012318191070035225
Position 238: 8.154272936923692e-05
Position 189: 8.047934671588201e-05
Position 244: 7.386998484703442e-05
Position 2426: 7.291986625618557e-05
Position 373: 5.1467693658979635e-05
Position 174: 3.519748288506992e-05
Position 2437: 3.142278177697227e-05
Position 2310: 1.055073240297799e-05
Position 2491: 8.073751028986778e-06
Position 116: 6.923775172213365e-06
Position 788: 4.767644200520748e-06
Position 226: 3.6928720389858335e-06
Position 203: 3.6550047363050966e-06
Position 817: 3.486961181166845e-06
Position 248: 2.9922093774865865e-06
Position 224: 1.8119473364508866e-06
Position 827: 1.1930029003578835e-06
Position 830: 8.770129301811391e-07
Position 806: 5.867546166152045e-07
Position 791: 4.0534026017125295e-07
Position 1102: 2.7151224727889367e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2619: 0.994723093652112
Position 2196: 0.9820616890980912
Position 2780: 0.2412812226755386
Position 3875: 0.13206921128118534
Position 5053: 0.08386981717188843
Position 4182: 0.05907300930321571
Position 3914: 0.04478384991546008
Position 4899: 0.043928812158815715
Position 3690: 0.03527023141749237
Position 3137: 0.023753506171681166
Position 5385: 0.020462485277079823
Position 5254: 0.019694985046736845
Position 2806: 0.01599409920462219
Position 4060: 0.014317816745434269
Position 2065: 0.013522084554760913
Position 876: 0.01215321630122962
Position 3572: 0.009723341796774643
Position 4946: 0.009535303449878754
Position 3897: 0.007219741334285013
Position 1863: 0.006256430995924753
Position 3918: 0.005454132968392018
Position 2328: 0.005150704366348641
Position 2880: 0.0042446852679269495
Position 4179: 0.003382997817016263
Position 2652: 0.00297046465602723
Position 3845: 0.0022236625828904928
Position 1884: 0.00196841986544563
Position 2987: 0.001961102293391122
Position 3708: 0.001858980852657481
Position 3532: 0.0017385308282150598
Position 2461: 0.0015194985226096125
Position 300: 0.0009176726782547068
Position 429: 0.0008085587881644555
Position 1670: 0.0007891354709966412
Position 3069: 0.0005015691472483056
Position 3452: 0.0004544415633287475
Position 925: 0.00043542455264248197
Position 518: 0.00038580729935605075
Position 1357: 0.0003349896289403622
Position 1483: 0.0002797106409901074
Position 500: 0.0002697914118699832
Position 491: 0.0001845064908026312
Position 559: 0.0001836670085167323
Position 1147: 0.0001374976224506622
Position 892: 8.753387375162696e-05
Position 343: 4.12967441893349e-05
Position 2664: 9.544423913582409e-06
Position 2670: 5.534182759122694e-06
