Gene = SMSr
index = 1463
Annotated 5SS: [ 854 6070 6295]
Annotated 3SS: [5565 6127 6358]
SMsplice 5SS: [ 854 6070 6295]
SMsplice 3SS: [5087 6127 6358]
top_k =  100
Partition function (log Z): -3.441405522413053

Sorted 5' Splice Sites (High to Low Probability):
Position 6295: 0.9882708455178671
Position 6070: 0.8562794884721385
Position 854: 0.8064853112299816
Position 538: 0.11151842489925509
Position 1011: 0.08063506846963858
Position 6910: 0.019793550773198047
Position 1030: 0.006665283853233589
Position 6231: 0.002641462065020152
Position 6580: 0.002268817294867249
Position 5175: 0.0020613660102075594
Position 6842: 0.0018619704753959033
Position 6267: 0.0018104062091299177
Position 1559: 0.0017246754982943257
Position 5705: 0.0016790928187923552
Position 6440: 0.0014640471120196165
Position 6672: 0.001024022062204874
Position 7260: 0.0009046563549227317
Position 7302: 0.0008063002502778102
Position 6603: 0.0007067333074258159
Position 542: 0.0005888143847865521
Position 2806: 0.0005008691078290556
Position 892: 0.00048826287111847097
Position 652: 0.00042280729144066336
Position 6257: 0.00024323297667810915
Position 691: 0.00021475993063833007
Position 6229: 0.00019938039652423535
Position 6814: 0.00019704749152472958
Position 6753: 0.00016192126105991648
Position 6261: 8.416753607586818e-05
Position 628: 4.6461214338881145e-05
Position 7065: 3.002721638084265e-05
Position 511: 1.2385009012169677e-05
Position 6180: 7.635799864530993e-07
Position 6669: 5.640576455265948e-07
Position 6527: 5.300709940390974e-07
Position 6789: 2.3176668554055296e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6127: 0.9994796584116242
Position 6358: 0.9899634139375091
Position 5087: 0.4827338190495852
Position 5565: 0.3773554483631105
Position 7015: 0.025127958620895837
Position 971: 0.0033840781720609774
Position 604: 0.0027844646341854133
Position 7054: 0.0017604943207528113
Position 7037: 0.0013469444974588862
Position 7405: 0.0012337176189616947
Position 6411: 0.0011971804920726304
Position 706: 0.001147449934969626
Position 6493: 0.0010421731508273321
Position 7330: 0.0006932703115499295
Position 756: 0.0006406348531644059
Position 2613: 0.0003502381273443101
Position 1484: 0.00029087132206526974
Position 6649: 0.0002219702821084751
Position 1179: 0.0002046941581034316
Position 6639: 0.0001842198591595009
Position 2726: 0.00015201264675711133
Position 6325: 0.00014878750858279924
Position 1277: 0.00013463498775848976
Position 1101: 0.00011121997074689196
Position 615: 0.00010439360523540487
