Gene = Pomp
index = 1386
Annotated 5SS: [130 460]
Annotated 3SS: [193 746]
SMsplice 5SS: [130 460]
SMsplice 3SS: [193 746]
top_k =  100
Partition function (log Z): -1.3024837891312804

Sorted 5' Splice Sites (High to Low Probability):
Position 130: 0.9476093329998632
Position 460: 0.7910599552697891
Position 431: 0.19024581069599641
Position 986: 0.061132375195334
Position 657: 0.003570327691313252
Position 630: 0.0024874530820191594
Position 1198: 0.0006039664116529836
Position 665: 0.0005392597054117794
Position 476: 0.0005006204353170464
Position 1129: 0.0004470530728242682
Position 970: 0.00043013189520484866
Position 426: 0.0003705226339821754
Position 1351: 0.0003320982129314012
Position 23: 0.00027639213088238786
Position 1219: 0.00023523761746002615
Position 66: 0.0001934436882536251
Position 134: 0.00018150461070450035
Position 648: 0.00017511291802981859
Position 1276: 0.0001650995143349052
Position 39: 0.00015271565331138643
Position 646: 0.00010261339055711855
Position 343: 9.832482669445095e-05
Position 1369: 4.224793783697121e-05
Position 389: 4.758402733667823e-06
Position 12: 3.822600815562094e-06
Position 492: 2.208063117559496e-06
Position 146: 1.4353662497282032e-06
Position 254: 1.213773990578079e-06
Position 70: 8.428099464214834e-07
Position 229: 7.305320355642637e-07
Position 155: 2.718310581148281e-07
Position 853: 1.9518449743724895e-07
Position 299: 3.7914864668494623e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 746: 0.9906397946398453
Position 193: 0.9227772602519287
Position 1065: 0.046394086845536656
Position 199: 0.016328075475257754
Position 1250: 0.009715789567799093
Position 677: 0.005871092709600646
Position 1396: 0.0028251796572084545
Position 1125: 0.0017882127632957386
Position 1338: 0.001304106718325661
Position 1436: 0.0008322591440286537
Position 212: 0.0006001724874432716
Position 700: 0.0004456758742380505
Position 361: 0.0003268806112535687
Position 1263: 0.0003127443986409737
Position 1128: 0.00024208626361885767
Position 217: 0.00018335706687538098
Position 79: 0.00014135560117432112
Position 115: 0.00010211413179120892
Position 1340: 6.924914757566466e-05
Position 226: 2.9010940084616192e-05
Position 322: 2.4813314867119744e-05
Position 158: 1.273061787520412e-05
Position 657: 9.098469342420699e-07
Position 343: 4.265742764838052e-08
Position 155: 3.096482076012134e-08
Position 271: 2.9134462577447854e-08
Position 400: 2.8897395696293257e-08
Position 430: 2.6339708451685172e-08
