Gene = ppk7
index = 1846
Annotated 5SS: [ 978 1176 1287 1591]
Annotated 3SS: [1042 1232 1347 1693]
SMsplice 5SS: [ 978 1591]
SMsplice 3SS: [1406 1693]
top_k =  100
Partition function (log Z): -5.398419130176051

Sorted 5' Splice Sites (High to Low Probability):
Position 978: 0.6813407233024933
Position 1591: 0.6727645876176725
Position 1287: 0.6540457724761516
Position 1176: 0.6522786650177972
Position 201: 0.17162570218422682
Position 1624: 0.05793897671430612
Position 1595: 0.05038043513237996
Position 965: 0.01683524900291135
Position 224: 0.014450817889165654
Position 463: 0.005980033850655509
Position 435: 0.005574133982118449
Position 1291: 0.0028725944600961084
Position 1133: 0.0007331713917993062
Position 276: 0.0003967172253804217
Position 1104: 0.00031892518308483116
Position 279: 0.00027837028698819027
Position 756: 0.0001525068449741992
Position 228: 8.177047303569118e-05
Position 222: 7.134511327094719e-05
Position 721: 6.224484555182235e-05
Position 377: 4.12725326435318e-05
Position 300: 4.069960480364344e-05
Position 473: 3.686385850618778e-05
Position 293: 1.8097194880148612e-05
Position 205: 1.2299164639152865e-05
Position 77: 2.639013585624946e-07
Position 191: 8.95263756329433e-09
Position 183: 4.577343274591047e-09
Position 154: 4.198617113461796e-09
Position 166: 3.438855875825311e-09
Position 9: 5.949533589711992e-10
Position 321: 1.8500705874835869e-10
Position 61: 2.5698879904781768e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1232: 0.6781999709988595
Position 1406: 0.5905867084366785
Position 1693: 0.45803316686880213
Position 1042: 0.3949479699561614
Position 1347: 0.29258253966402326
Position 1679: 0.16689977278045087
Position 1742: 0.14422768604639802
Position 272: 0.09189200239933369
Position 529: 0.07838604466063682
Position 1114: 0.027761389713123946
Position 1108: 0.019234170967144932
Position 1258: 0.009637238176503025
Position 473: 0.008870215158035296
Position 1697: 0.008080318849681481
Position 1008: 0.006765439594424756
Position 1652: 0.0038430549190258847
Position 533: 0.0027711649992068752
Position 1069: 0.0020180285298425863
Position 773: 0.001349695603263827
Position 1056: 0.001299889256070388
Position 1079: 0.0005985098643246474
Position 497: 9.010030603229144e-05
Position 799: 7.912090717158888e-05
Position 400: 7.852733680051471e-05
Position 634: 7.646343284274837e-05
Position 416: 1.4295860139934871e-05
Position 377: 8.736526903455384e-06
Position 286: 3.941212190862345e-08
