Gene = elg1
index = 1692
Annotated 5SS: [1211 3759]
Annotated 3SS: [1265 4167]
SMsplice 5SS: [1211 3759]
SMsplice 3SS: [1265 4167]
top_k =  100
Partition function (log Z): -0.08371195359432004

Sorted 5' Splice Sites (High to Low Probability):
Position 3759: 0.9888094073432316
Position 1211: 0.9745425434352513
Position 262: 0.6314682964134701
Position 2804: 0.0806413358118074
Position 1555: 0.0655129125142029
Position 1956: 0.06428175901617213
Position 4331: 0.037983906518797336
Position 211: 0.01794514681140132
Position 2552: 0.016122411507933608
Position 2353: 0.015034402580517775
Position 951: 0.012504939838414029
Position 602: 0.004542993932384316
Position 207: 0.0035099611116238875
Position 495: 0.0033206652591931804
Position 227: 0.003233446026691275
Position 205: 0.0027369338309439703
Position 511: 0.002003862214041684
Position 4299: 0.0018560824833397322
Position 280: 0.0013559635635297792
Position 1346: 0.0004074602249149869
Position 1355: 0.0004002213287880768
Position 61: 0.00039706595863929587
Position 4377: 0.00039033281390635005
Position 936: 0.0003049661631607498
Position 4294: 0.00015728893520964175
Position 1761: 0.00014598078267635662
Position 28: 7.070938964556225e-05
Position 1790: 1.0729151791341119e-05
Position 91: 1.0310312939914435e-05
Position 1765: 8.212482669305471e-06
Position 1677: 4.666208909911825e-06
Position 1303: 4.280611628361564e-06
Position 1525: 3.909740009892029e-06
Position 1496: 2.3998027400175417e-06
Position 217: 2.338125841418071e-06
Position 2491: 2.2045867203297124e-06
Position 15: 2.029231295312715e-06
Position 250: 1.9722109126236925e-06
Position 1542: 1.6091399554226986e-06
Position 2077: 1.6047135503039778e-06
Position 285: 1.2882087154322305e-06
Position 293: 1.0089375805695483e-06
Position 131: 9.264819850135573e-07
Position 215: 8.347744982353131e-07
Position 225: 7.048310876478027e-07
Position 209: 4.0212442658029917e-07
Position 117: 1.0292241778099449e-07
Position 375: 8.175469041941377e-08
Position 345: 6.174674598603111e-08
Position 354: 2.5065885886149015e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.9804527738011234
Position 1265: 0.8892440412805933
Position 3189: 0.3396484779861647
Position 357: 0.2845329843313562
Position 460: 0.13957116333919783
Position 650: 0.11875993499075338
Position 511: 0.03312487520544732
Position 4377: 0.0295779711339931
Position 552: 0.020779533045923927
Position 467: 0.02055672172737815
Position 1035: 0.01967274635447845
Position 382: 0.008418152393409015
Position 3908: 0.007878991513550404
Position 4401: 0.006557952373400589
Position 3884: 0.005292355965726948
Position 431: 0.004312039906172038
Position 4183: 0.003481065197753981
Position 4513: 0.0033294011301629985
Position 2265: 0.0022430490636417837
Position 375: 0.001734534935997576
Position 394: 0.0016913590827225616
Position 445: 0.0015212394747054167
Position 686: 0.001191898319934948
Position 3965: 0.0010870404566573127
Position 473: 0.0008749155703014946
Position 2054: 0.0007518375876410291
Position 683: 0.0007372134572006328
Position 1613: 0.0006929359159659252
Position 3825: 0.0006170816808993066
Position 120: 0.00035958980170300666
Position 4543: 0.00031958776767691826
Position 4547: 0.0002903356159407065
Position 4404: 0.00025475483012559624
Position 117: 6.003836913703075e-05
Position 4589: 5.760789995312294e-05
Position 83: 4.833698137811028e-05
Position 153: 5.963622889231122e-06
Position 1848: 5.857098501514761e-06
Position 162: 5.741166002087738e-06
Position 131: 3.596594433840402e-07
Position 191: 1.9551939528972952e-07
Position 146: 2.843486885396257e-08
Position 205: 1.4987616400766808e-08
