Gene = Bre1
index = 53
Annotated 5SS: [ 137 1493 2497]
Annotated 3SS: [ 339 1606 2548]
SMsplice 5SS: [ 137  833 1493 2497 2752]
SMsplice 3SS: [ 339  884 1606 2548 3820]
top_k =  100
Partition function (log Z): 7.194728435066002

Sorted 5' Splice Sites (High to Low Probability):
Position 2497: 0.9931265692851142
Position 1493: 0.9858637579862514
Position 2752: 0.7230845689982844
Position 833: 0.650828169012734
Position 137: 0.47126546025544314
Position 254: 0.36905606253838014
Position 29: 0.08896178732105979
Position 4050: 0.06232148638544903
Position 827: 0.03565014739971304
Position 74: 0.03447468984788961
Position 1808: 0.021492779990055364
Position 3498: 0.019630586596651192
Position 2780: 0.015472975203869359
Position 1545: 0.01116278567509097
Position 3929: 0.01113910863235328
Position 431: 0.006545527352900475
Position 2471: 0.005252665530915119
Position 844: 0.004911259987987802
Position 3441: 0.0045961995083057166
Position 2977: 0.003861400501078719
Position 104: 0.003192730201638176
Position 1281: 0.0016944689773514994
Position 1472: 0.0015296507339964192
Position 491: 0.001496975792154863
Position 628: 0.0013937366772940117
Position 3644: 0.0011744823101447045
Position 722: 0.0010150657289187347
Position 2142: 0.0009807442587105872
Position 116: 0.0008203046596634788
Position 118: 0.0007566714002340053
Position 1513: 0.000491911743564302
Position 2280: 0.0004054903774339479
Position 815: 0.00037547680824452824
Position 802: 0.00027072765388328623
Position 617: 0.00026949414980250363
Position 2501: 0.00026499513633924704
Position 620: 0.00022591267448279575
Position 109: 0.0001925998218761424
Position 2463: 0.00012199233131024453
Position 206: 9.731274002345627e-05
Position 1983: 8.483167049627864e-05
Position 15: 2.6183548492206965e-05
Position 2447: 1.6630660083005845e-05
Position 1988: 1.568003760705891e-05
Position 167: 8.95524827992088e-06
Position 2008: 6.774628769176764e-06
Position 1861: 3.821201364637161e-06
Position 2103: 3.7918184486452064e-06
Position 1772: 3.432195691700752e-06
Position 1628: 8.711971161078447e-07
Position 1497: 8.238541184947275e-07
Position 31: 7.351679790564094e-07
Position 7: 2.04835890458203e-07
Position 188: 3.83199350732057e-08
Position 195: 2.3624003149800074e-08
Position 141: 2.273306414113877e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2548: 0.996389502760774
Position 1606: 0.9929750471034147
Position 339: 0.9548522534646575
Position 3820: 0.7586425472403041
Position 884: 0.5230430085138635
Position 902: 0.08227632112653684
Position 4106: 0.05347062929839816
Position 1328: 0.0461010837116933
Position 917: 0.028815339037730682
Position 1858: 0.01495036588273923
Position 4138: 0.014556265579528693
Position 891: 0.014490536455090153
Position 1615: 0.00700797834174576
Position 4009: 0.006383051779702208
Position 136: 0.00636559209893551
Position 4073: 0.00593897653309839
Position 1087: 0.003703755000217812
Position 2255: 0.003450881941483307
Position 195: 0.003270256904560311
Position 670: 0.0025220191452913583
Position 1891: 0.0022690286321517612
Position 3565: 0.0021247147074007727
Position 318: 0.0017181517451880586
Position 1108: 0.0016117359874681376
Position 505: 0.0010684175238312914
Position 1861: 0.001035961126860386
Position 2553: 0.0010194922585388404
Position 159: 0.0009656905715343217
Position 2972: 0.0007839694708722761
Position 2889: 0.0005936335992454006
Position 345: 0.00046864075341050026
Position 2836: 0.00046497233339701347
Position 640: 0.0003870389758596079
Position 2567: 0.0003096749836632319
Position 1981: 0.00028227601354467307
Position 2798: 0.00024142532320472072
Position 109: 0.00020829963689987063
Position 177: 0.0001866767165458672
Position 2813: 0.00016882748465931157
Position 535: 0.00015363999935914403
Position 577: 0.00012171089989462773
Position 685: 0.00010782097549559917
Position 116: 9.424574299750517e-05
Position 130: 2.320361370964055e-05
Position 141: 1.1971292217174792e-05
Position 167: 9.955655117587732e-06
Position 1699: 1.7355374818883608e-06
Position 88: 1.6849594875219668e-06
Position 1648: 5.945330572730188e-07
Position 77: 5.91474485145701e-07
Position 2601: 1.6265732726074403e-07
Position 2618: 9.84001727217142e-08
Position 2612: 6.212085671260418e-08
Position 360: 3.2490262706369335e-08
Position 2571: 2.811968218318484e-09
