Gene = SCOT
index = 1462
Annotated 5SS: [1467 2131 3164]
Annotated 3SS: [1931 2186 3221]
SMsplice 5SS: [ 365 2131 3164]
SMsplice 3SS: [1931 2186 3221]
top_k =  100
Partition function (log Z): 7.652088838463774

Sorted 5' Splice Sites (High to Low Probability):
Position 3164: 0.9995057386525171
Position 2131: 0.9992661225170244
Position 365: 0.6986152555125386
Position 1467: 0.5486522801307063
Position 868: 0.22386768757751485
Position 873: 0.14223180324893156
Position 349: 0.10961898216255238
Position 864: 0.07796166592353479
Position 862: 0.06858801743515468
Position 2240: 0.056719181359369236
Position 2276: 0.042439886087404774
Position 900: 0.03610582685378156
Position 696: 0.029050562140542073
Position 60: 0.01696599850636598
Position 448: 0.012700102601381632
Position 700: 0.0044407834510680365
Position 2866: 0.003399258646189773
Position 218: 0.0026813239480476653
Position 1148: 0.0022479452316058516
Position 1042: 0.0016369143849277593
Position 555: 0.0012434778774697139
Position 671: 0.0011825590120290977
Position 1123: 0.001136448159569317
Position 475: 0.0009124249816554981
Position 119: 0.0008702017319858547
Position 108: 0.0008355936200946272
Position 1637: 0.0006627266537638607
Position 1083: 0.0006482989782203858
Position 2115: 0.0006341770625840168
Position 259: 0.0006151799325168516
Position 242: 0.00041046061803288244
Position 373: 0.0003613911610584514
Position 471: 0.00032874570186549706
Position 100: 0.00031940648091548517
Position 210: 0.00013855200501154363
Position 3168: 0.00012218834018577112
Position 418: 0.00011899033723351631
Position 423: 0.00011525649747337321
Position 223: 2.7828607495026555e-05
Position 163: 1.8466792595205677e-05
Position 247: 4.567522178591262e-06
Position 133: 4.451241049846967e-06
Position 158: 1.259229736953815e-06
Position 85: 7.424035922677959e-07
Position 123: 4.889012099031582e-07
Position 35: 1.5467613718803193e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2186: 0.9999997452941622
Position 3221: 0.9992412240544736
Position 1931: 0.875123988330388
Position 1245: 0.4899555478229094
Position 763: 0.48867227382972417
Position 1916: 0.07054814020124503
Position 2812: 0.05306290238774164
Position 3069: 0.020128481530680233
Position 736: 0.020116164528887977
Position 2616: 0.012095325839687284
Position 1693: 0.011602928317172467
Position 1523: 0.007156731429971211
Position 740: 0.00665227421558959
Position 2722: 0.006130666885942118
Position 778: 0.005104357053211482
Position 2920: 0.004567872303935799
Position 2324: 0.0032414687577491186
Position 1567: 0.0030558624624168296
Position 2407: 0.00196056414931256
Position 1600: 0.0018413761233801293
Position 1533: 0.0015672089657260443
Position 925: 0.0012494704853065264
Position 689: 0.0011796294150678139
Position 2333: 0.0010054867907033772
Position 297: 0.0005369376350235664
Position 3236: 0.0004994512971920775
Position 455: 0.00031975618306116256
Position 586: 0.00027337209995347147
Position 201: 0.00017141195631525732
Position 2297: 0.0001321184893378127
Position 2294: 0.00012069059891133025
Position 240: 9.48886394157665e-05
Position 432: 9.176137010147275e-07
