Gene = Coq4
index = 1086
Annotated 5SS: [  23 3505 3767 4245]
Annotated 3SS: [3277 3561 4020 4317]
SMsplice 5SS: [ 271 3505 3767 4245]
SMsplice 3SS: [3277 3561 4020 4317]
top_k =  1000
Partition function (log Z): 5.4182540969916095

Sorted 5' Splice Sites (High to Low Probability):
Position 4245: 0.9969420304641748
Position 3505: 0.9762469610412221
Position 271: 0.6555572123669413
Position 3767: 0.6088630649381865
Position 72: 0.2996826642064921
Position 3010: 0.25431725882164147
Position 3788: 0.16166774539637874
Position 48: 0.13838640043874886
Position 3888: 0.11900429662609575
Position 883: 0.11819080621639176
Position 23: 0.06492045010635432
Position 1198: 0.05740996850031615
Position 479: 0.05495663316448017
Position 2961: 0.042468060000797496
Position 1692: 0.04173700487050772
Position 880: 0.03431391569559924
Position 1356: 0.025665495369749904
Position 552: 0.024231915954230136
Position 2982: 0.02288451465252836
Position 2382: 0.01774204154631585
Position 205: 0.016365766397043863
Position 822: 0.016288921872593502
Position 2400: 0.014100473397424726
Position 3107: 0.012925049632510881
Position 3746: 0.012706067286360891
Position 3146: 0.01243061402287949
Position 3017: 0.012337748244482319
Position 609: 0.009815460338804921
Position 3005: 0.009374437423096056
Position 3703: 0.007891812244831993
Position 40: 0.007162357810854859
Position 779: 0.006999626092898907
Position 189: 0.006055976889981052
Position 1862: 0.005952846181614708
Position 3884: 0.005751911139747921
Position 3800: 0.0056570331669993
Position 2558: 0.005016585040276478
Position 895: 0.004600314700665988
Position 4578: 0.003972610069808349
Position 193: 0.0038214943752694157
Position 1937: 0.003668116599540224
Position 2669: 0.003209050978834894
Position 198: 0.003017407341485939
Position 3648: 0.002762637789878067
Position 994: 0.0025228570285094044
Position 1368: 0.0025151137791971007
Position 2623: 0.00248300027283973
Position 27: 0.002384125625736451
Position 3860: 0.0020283361727821774
Position 2061: 0.00174506648548137
Position 4167: 0.0015342781536008333
Position 1470: 0.0014904995168702018
Position 819: 0.0012701783670043447
Position 3872: 0.0011441065863173833
Position 1204: 0.00110335303093565
Position 1905: 0.0010723900339209918
Position 4583: 0.0010632709448993626
Position 4457: 0.0010302693638761622
Position 562: 0.0009008299177473894
Position 3751: 0.000792133929345348
Position 4595: 0.0007499724758101754
Position 2721: 0.0006215113173384065
Position 1649: 0.00048074768496452543
Position 600: 0.00037429843347049546
Position 4216: 0.00033173487442918523
Position 21: 0.000307507763283647
Position 650: 0.0003053668864119532
Position 3771: 0.00029512793360252966
Position 2937: 0.0002733126617494082
Position 3804: 0.00018985469115084325
Position 3411: 0.00018525122534310953
Position 4573: 0.00016620018216085997
Position 4254: 0.00016612942469699138
Position 2483: 0.00016528002632173452
Position 475: 0.00016382526252403624
Position 110: 0.00015425955873955396
Position 4249: 0.00014089631221531036
Position 46: 0.00012066144468158805
Position 4263: 0.00010498759006148488
Position 66: 9.566455487988004e-05
Position 215: 8.41289349108793e-05
Position 4211: 8.013489419563468e-05
Position 237: 7.86044288333837e-05
Position 3585: 5.2864233901446715e-05
Position 180: 5.2762866879133324e-05
Position 52: 4.858611100411324e-05
