Gene = Ilp8
index = 1229
Annotated 5SS: [ 195 1372]
Annotated 3SS: [1172 1795]
SMsplice 5SS: [ 195 1372]
SMsplice 3SS: [1172 1795]
top_k =  1000
Partition function (log Z): -0.5417910167599457

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9923265655710487
Position 1372: 0.9884884755302783
Position 670: 0.3006874309167839
Position 1109: 0.06671380868450202
Position 1036: 0.050442807970834315
Position 894: 0.024427619592401955
Position 507: 0.0108996581473639
Position 964: 0.006004502660512214
Position 405: 0.0037170169026524676
Position 1114: 0.002767862967770889
Position 511: 0.0021864283899389932
Position 2122: 0.0016541729280351372
Position 17: 0.0016167447864982633
Position 1047: 0.0014215800249103296
Position 376: 0.0012535943262246075
Position 55: 0.0011687505032733924
Position 961: 0.0011651405216264014
Position 2090: 0.0011289376508072113
Position 1610: 0.0010824636791332942
Position 1050: 0.0009722873649112232
Position 286: 0.000917046680906991
Position 2136: 0.0008415378212326995
Position 2076: 0.0007676851322160644
Position 1376: 0.0005807143156865237
Position 1618: 0.0005111024651148284
Position 1077: 0.0004848138130027222
Position 1676: 0.0004675562756727604
Position 1864: 0.00038300520839417356
Position 1331: 0.00037478285395647947
Position 120: 0.00037000420734305766
Position 1027: 0.0003097994034888499
Position 2149: 0.0002522514553979427
Position 2116: 0.00021724295158659823
Position 1977: 0.00020256898724715707
Position 778: 0.00018852815950587163
Position 758: 0.00018812441725659228
Position 39: 0.0001762935310744378
Position 398: 0.00015789532304703988
Position 211: 0.00010104762149566985
Position 1751: 9.656176823246558e-05
Position 94: 9.099039790956213e-05
Position 100: 8.063176879823377e-05
Position 772: 7.005839151486545e-05
Position 2169: 5.600819517979973e-05
Position 1729: 5.390356412141019e-05
Position 199: 3.7091475685851204e-05
Position 1312: 3.6988194675154705e-05
Position 898: 3.6749115738101486e-05
Position 282: 3.155425373930312e-05
Position 1116: 2.9450484444340194e-05
Position 873: 2.6789406354203755e-05
Position 2080: 2.5640861235598982e-05
Position 2013: 2.045756420004243e-05
Position 161: 1.8974205505324344e-05
Position 640: 1.5215153430494717e-05
Position 1340: 1.1988922989778863e-05
Position 205: 1.1496439270530626e-05
Position 531: 9.017311371797592e-06
Position 763: 8.894820015146099e-06
Position 451: 8.061615453859517e-06
Position 71: 7.476957785774509e-06
Position 1283: 7.178339040376985e-06
Position 1410: 7.110821365198098e-06
Position 424: 5.862933902952932e-06
Position 657: 4.970813376463355e-06
Position 1850: 4.1122649505731776e-06
Position 187: 3.937548357840603e-06
Position 513: 3.734807601683041e-06
Position 6: 3.0346056007255224e-06
Position 1268: 1.5783051374134458e-06
Position 263: 1.4305158955289376e-06
Position 1664: 1.4230923030845548e-06
Position 22: 1.389962434805842e-06
Position 327: 3.9480897033103646e-07
Position 129: 3.4202230317455113e-07
Position 290: 3.2254688635416805e-07
Position 817: 2.544008915427674e-07
Position 261: 1.747963370889708e-07
Position 228: 1.1798855475424672e-07
Position 105: 1.1783997471625802e-07
Position 103: 7.273686752280887e-08
Position 515: 1.671658081285816e-08
Position 1432: 1.1577223521233531e-08
Position 659: 1.1507374551800009e-08
Position 1680: 1.0324104785475705e-08
Position 839: 6.987517613728887e-10
Position 951: 5.5098984089469856e-11
Position 904: 1.2860307774750881e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1795: 0.9719785588070664
Position 1172: 0.8638471699154845
Position 527: 0.12141857256893589
Position 398: 0.10306432742741564
Position 266: 0.08731754067598138
Position 745: 0.07828656891004018
Position 327: 0.06510403233886182
Position 248: 0.0632497806503022
Position 274: 0.025748932601072774
Position 334: 0.013652835781834745
Position 488: 0.010979012082576178
Position 873: 0.006449005233347786
Position 1228: 0.005302880077494635
Position 1460: 0.004910106464204595
Position 1676: 0.004123787295730164
Position 2193: 0.003492680527953839
Position 282: 0.0029174699364291983
Position 1750: 0.002873910731211898
Position 839: 0.0027076621632817085
Position 751: 0.0023904025257928956
Position 2228: 0.00231790132149195
Position 404: 0.002076162639810608
Position 1683: 0.0019341775210536232
Position 1579: 0.001745104863433277
Position 111: 0.0017198933260456118
Position 429: 0.0013097084672460363
Position 460: 0.0012756893326715034
Position 290: 0.0011811568697101267
Position 298: 0.0011535380971441711
Position 1573: 0.0010391654321389345
Position 1744: 0.0010165825596787283
Position 1597: 0.0009558575424106466
Position 590: 0.0009266510409788217
Position 1715: 0.0009188381363475711
Position 1020: 0.0007541741594253097
Position 1301: 0.0007250514081267017
Position 2167: 0.0007037921802647029
Position 1829: 0.0006298147488172116
Position 1920: 0.000584400544367805
Position 1892: 0.0005719294844182164
Position 1712: 0.0004969133069404596
Position 2116: 0.00048683799778770326
Position 2213: 0.0004168391229834394
Position 103: 0.0004025129408159525
Position 507: 0.000375005686311634
Position 2149: 0.0003102717396768138
Position 1863: 0.00030149985539947916
Position 973: 0.00026863580339208754
Position 2013: 0.00022667653130308297
Position 535: 0.0001991592997627168
Position 788: 0.0001807650570331132
Position 1240: 0.00016598783526909053
Position 1815: 0.00014159154531917615
Position 86: 0.00011635708240506224
Position 921: 0.00010647485168285233
Position 650: 9.09464015231739e-05
Position 1095: 8.482019837140412e-05
Position 1729: 8.256519685558566e-05
Position 1017: 8.093518765203464e-05
Position 170: 4.4989016211843316e-05
Position 306: 4.446824799711297e-05
Position 1421: 4.421715427652493e-05
Position 67: 4.311169820672038e-05
Position 2122: 4.15939021281729e-05
Position 1835: 3.091884717307842e-05
Position 1838: 2.9955493133962373e-05
Position 669: 2.9020276028674998e-05
Position 640: 2.5656537978581764e-05
Position 2201: 2.5094405363746158e-05
Position 115: 2.1816236858804792e-05
Position 2076: 2.17333478080123e-05
Position 1081: 2.066931644737694e-05
Position 983: 1.941903787771707e-05
Position 2126: 1.6739165448055623e-05
Position 1104: 1.3540112568191455e-05
Position 71: 1.1365834373834788e-05
Position 1098: 1.1334615776268404e-05
Position 1976: 9.927464051377018e-06
Position 1944: 8.170353754590301e-06
Position 1947: 8.048010075711924e-06
Position 1609: 7.066639850293654e-06
Position 59: 5.885285244923259e-06
Position 961: 5.746514273551593e-06
Position 1959: 4.6885110675843025e-06
Position 996: 4.007503978862836e-06
Position 1268: 2.7273562002433545e-06
Position 592: 2.280279004526543e-06
Position 2019: 1.7222003390006053e-06
Position 772: 1.4763028074992383e-06
Position 1601: 1.3429082716431364e-06
Position 51: 5.085788363765994e-07
Position 55: 3.3660339606289555e-07
Position 119: 1.609929083240689e-07
Position 194: 7.649103391491488e-08
Position 657: 1.810475973663813e-08
Position 156: 5.715546268021679e-09
Position 424: 1.4035426673780128e-09
Position 187: 1.408765216962696e-10
Position 199: 2.995286026343869e-12
Position 205: 7.153554169680238e-13
Position 211: 4.1690753674636796e-13
