Gene = Cnot4
index = 1083
Annotated 5SS: [ 267 1504 1677 1878 2034 2820 2997 3964 4154 4283 4556 4879 5026 5152
 5618 5847]
Annotated 3SS: [1318 1562 1727 1937 2600 2878 3051 4018 4246 4360 4617 4945 5087 5209
 5690 5914]
SMsplice 5SS: [ 267 1504 1677 1878 2025 2820 2997 3964 4154 4556 4879 5026 5152 5618
 5847]
SMsplice 3SS: [1318 1562 1727 1937 2319 2878 3051 4018 4360 4617 4945 5087 5209 5690
 5914]
top_k =  1000
Partition function (log Z): 40.76647162064541

Sorted 5' Splice Sites (High to Low Probability):
Position 5847: 0.9974382782158169
Position 5618: 0.995252387448217
Position 2820: 0.9948987226750018
Position 1677: 0.9946279706218236
Position 1878: 0.9818602497115114
Position 4556: 0.9790093971250151
Position 3964: 0.963338302196168
Position 1504: 0.9539315681143796
Position 4879: 0.8292655808541688
Position 4154: 0.8225895827189443
Position 5152: 0.8185422087885347
Position 5026: 0.756019438300288
Position 2025: 0.7002439869668219
Position 267: 0.6328000102258956
Position 2997: 0.3847133549564954
Position 2973: 0.33866117691361636
Position 2235: 0.2718734050244868
Position 2961: 0.1971329239479927
Position 4283: 0.1941690176449705
Position 6115: 0.12892439115563312
Position 5013: 0.1285655011026186
Position 2966: 0.06580969678172732
Position 1110: 0.05726314760538467
Position 479: 0.053591800520077205
Position 5998: 0.05028685993360588
Position 423: 0.043816710601058406
Position 932: 0.03853588581846166
Position 3124: 0.03498102906732338
Position 447: 0.030280145580221792
Position 714: 0.027733182025446966
Position 759: 0.026221597883664453
Position 565: 0.021280067316112115
Position 4560: 0.020744215149962286
Position 2618: 0.015922184987148442
Position 3957: 0.014474220846742368
Position 253: 0.013788092679942904
Position 3220: 0.01288119616087312
Position 3517: 0.011780442355938205
Position 1059: 0.011764150378886168
Position 1179: 0.011633229170094218
Position 271: 0.01026735497163981
Position 1101: 0.009836303258881901
Position 2034: 0.009723897568937935
Position 206: 0.008334021050521416
Position 1012: 0.006189246292511638
Position 1039: 0.0057935847666533945
Position 1963: 0.005384930432497724
Position 3694: 0.00464111950813255
Position 511: 0.004429507467771287
Position 134: 0.004113245979120603
Position 936: 0.0033429645501828007
Position 291: 0.0032223532269546914
Position 457: 0.00310663012645753
Position 623: 0.002892578692148499
Position 5622: 0.0027848505163380723
Position 4307: 0.0026852848810449102
Position 706: 0.0026139537327262174
Position 2523: 0.0025924908966174177
Position 894: 0.002539214379605946
Position 1487: 0.0024621094219742386
Position 717: 0.0023591380562083993
Position 3576: 0.002246280518620887
Position 1001: 0.0022200277506687423
Position 3969: 0.0021319352160593334
Position 244: 0.0018635455220161047
Position 737: 0.0018105656425012478
Position 2552: 0.001725662044418098
Position 483: 0.001685606206798416
Position 246: 0.0016301715014269758
Position 618: 0.0016020017859547295
Position 6010: 0.0015919377226891209
Position 1445: 0.0015734740997087123
Position 2113: 0.0015713919703075957
Position 588: 0.001414292563124393
Position 1462: 0.0014062783725895126
Position 265: 0.0012246510895499736
Position 644: 0.0011193768100553724
Position 1042: 0.0010595691833230447
Position 1141: 0.0010241978445376793
Position 5266: 0.0010222857963827177
Position 2262: 0.0009825924519788179
Position 2009: 0.0009807463382512417
Position 3768: 0.0009475743169510402
Position 490: 0.0008739447611420774
Position 4289: 0.0008216640825188908
Position 374: 0.0007959506158916681
Position 3642: 0.000693215742512664
Position 477: 0.0006535910587820762
Position 5851: 0.0006204831500073619
Position 251: 0.0006202387490662605
Position 3550: 0.0005847129298687315
Position 973: 0.0005727715748650185
Position 3211: 0.0005490636106738324
Position 1133: 0.000508797859668679
Position 5746: 0.0005077304740154048
Position 819: 0.0004595758950530324
Position 122: 0.0003933033180932534
Position 31: 0.0003710980926052117
Position 6089: 0.00036114809096232106
Position 975: 0.0003575395037395626
Position 2484: 0.0003465856071120248
Position 815: 0.0003390692578397618
Position 3534: 0.0002783612966998136
Position 3712: 0.00026993710195475425
Position 2538: 0.00026919539492424767
Position 998: 0.0002468980876761945
Position 5575: 0.0002457953981584022
Position 2439: 0.00023697373735351003
Position 2031: 0.0002180481116039316
Position 6027: 0.00021535529130430642
Position 378: 0.0002129249559883936
Position 2827: 0.00021199006645246775
Position 3100: 0.00020009006376946336
Position 817: 0.00019809300400978145
Position 6049: 0.00018817967874246706
Position 431: 0.00017937104472408403
Position 2466: 0.000172040195955505
Position 4744: 0.00016828989004934826
Position 5: 0.00016585158944977594
Position 904: 0.00015669357639332493
Position 6041: 0.0001529039525885461
Position 5844: 0.00015150354414364203
Position 3349: 0.00014637292424167974
Position 1838: 0.00014221441091448247
Position 721: 0.00014162288996060816
Position 5579: 0.0001298318638241988
Position 2173: 0.00012955391123755928
Position 113: 0.00012747442446708196
Position 5282: 0.0001152288989525727
Position 2667: 0.00011519718632065496
Position 438: 0.00010908278120481148
Position 5841: 0.0001090694458925657
Position 105: 0.00010621610974112953
Position 4214: 0.00010059255039638725
Position 5420: 9.726926626877737e-05
Position 53: 9.097660232215265e-05
Position 2268: 8.565407917655602e-05
Position 803: 8.302040350106332e-05
Position 3162: 8.147198781374037e-05
Position 3891: 7.98228131159398e-05
Position 2824: 7.315244260869699e-05
Position 524: 7.307290292438532e-05
Position 1044: 7.054351804761012e-05
Position 187: 7.00549327517346e-05
Position 4158: 6.991234295655507e-05
Position 2248: 6.747518465851352e-05
Position 4869: 6.0802012069035826e-05
Position 77: 5.94702620441728e-05
Position 5220: 5.596181163025494e-05
Position 88: 5.584329119619271e-05
Position 786: 5.215991700148939e-05
Position 418: 5.1150809166985454e-05
Position 3766: 5.1119517316210366e-05
Position 4804: 5.045076521830977e-05
Position 2116: 4.9917219529863055e-05
Position 1882: 4.984755379060472e-05
Position 1812: 4.914219425659421e-05
Position 4827: 4.807199734138557e-05
Position 2531: 4.786530748358542e-05
Position 823: 4.761784702214919e-05
Position 800: 4.4818693736661064e-05
Position 4147: 4.1171531661458114e-05
Position 415: 3.737735237777427e-05
Position 1631: 3.722383578045589e-05
