Gene = Cyp6a16
index = 1117
Annotated 5SS: [ 508 1127]
Annotated 3SS: [ 563 1717]
SMsplice 5SS: [ 508 1127]
SMsplice 3SS: [ 563 1717]
top_k =  1000
Partition function (log Z): -5.0731658309965635

Sorted 5' Splice Sites (High to Low Probability):
Position 1127: 0.6753171359538532
Position 508: 0.6423931418037722
Position 1140: 0.25000236908493295
Position 1284: 0.16479165764273146
Position 2547: 0.1166418574609265
Position 681: 0.05956956412034899
Position 513: 0.05890561669541174
Position 777: 0.04401506183804048
Position 2011: 0.0387762146566082
Position 496: 0.03271045701149639
Position 2635: 0.018308891407773878
Position 2005: 0.011853613780124329
Position 1371: 0.006505080287483163
Position 2541: 0.0058085513994981615
Position 2080: 0.005608802793820153
Position 2157: 0.005359861580783049
Position 2441: 0.0052651076866420295
Position 1298: 0.00470903234289964
Position 2543: 0.004582938761346802
Position 479: 0.003490350082319093
Position 1526: 0.003363269943629361
Position 1623: 0.003171697140886108
Position 1496: 0.002816031937239415
Position 715: 0.00207327656720938
Position 1458: 0.001735969266782217
Position 1333: 0.0013364821748875508
Position 223: 0.0007578014700322389
Position 1131: 0.0006618161519373365
Position 501: 0.0005490999416089881
Position 1989: 0.0004678296385275667
Position 289: 0.0003396594892867337
Position 688: 0.00032898409669099
Position 1259: 0.0003166063828142438
Position 2203: 0.00029481995543991673
Position 386: 0.00027122912827963187
Position 1144: 0.00024375223682975225
Position 1248: 0.0002124353289889743
Position 839: 0.00020241266547863993
Position 2802: 0.00018529222662145618
Position 435: 0.0001412357109876144
Position 162: 0.00011577919724437493
Position 2119: 0.00011025750645480413
Position 1253: 0.00010803585705991466
Position 1407: 0.00010197383204570418
Position 3028: 9.590894880929989e-05
Position 71: 9.066429717053952e-05
Position 280: 8.075576791291874e-05
Position 1428: 6.459931883589976e-05
Position 524: 6.317895702650727e-05
Position 1276: 5.904884947554086e-05
Position 721: 5.594935405927136e-05
Position 360: 4.4442700729518985e-05
Position 781: 4.088960899226657e-05
Position 834: 3.94792179596533e-05
Position 1251: 3.562609970265238e-05
Position 943: 3.349945510069293e-05
Position 422: 2.7770727190709582e-05
Position 166: 2.6675311190758293e-05
Position 1037: 2.578207401337327e-05
Position 1168: 2.1426631545996066e-05
Position 1324: 1.3902217025139686e-05
Position 671: 1.376585131522767e-05
Position 460: 1.2418946480696232e-05
Position 316: 1.2370749724654493e-05
Position 441: 1.117101251545962e-05
Position 3: 1.0859154172012536e-05
Position 402: 1.0536849615542053e-05
Position 2131: 9.007025098781081e-06
Position 451: 8.760213652882413e-06
Position 612: 6.6060260486286005e-06
Position 1872: 6.403738789857511e-06
