Gene = sgl
index = 1870
Annotated 5SS: [ 362 2948]
Annotated 3SS: [2808 3430]
SMsplice 5SS: [ 362 2948]
SMsplice 3SS: [2808 3430]
top_k =  1000
Partition function (log Z): -3.6411537616764265

Sorted 5' Splice Sites (High to Low Probability):
Position 2948: 0.998067821518401
Position 362: 0.8313876055985137
Position 1002: 0.4380382699083564
Position 1471: 0.2869066578251817
Position 2392: 0.20708476978787624
Position 2551: 0.06511679052873073
Position 995: 0.04411136717526582
Position 3378: 0.039295776883264015
Position 3287: 0.03181620645234765
Position 2407: 0.027599367462044812
Position 636: 0.025340656708008988
Position 640: 0.021383111516230662
Position 760: 0.018838824583466182
Position 1189: 0.017330564526489945
Position 3115: 0.016503125878263383
Position 676: 0.014636525744163473
Position 1698: 0.011802242919365971
Position 2384: 0.01026299607783309
Position 2396: 0.009455276557424399
Position 810: 0.009067923661839323
Position 967: 0.008931546008825151
Position 1595: 0.008737965031665613
Position 4345: 0.006171005721096557
Position 2524: 0.005407801639227838
Position 218: 0.0053811140176023954
Position 1496: 0.004522199550235183
Position 788: 0.004100177863751147
Position 392: 0.0040730330600548875
Position 2698: 0.0026358328613667564
Position 2534: 0.0024018431158585396
Position 4591: 0.0020689942558205776
Position 4303: 0.0016601305006600582
Position 200: 0.0016316705693016351
Position 1721: 0.0016250698733757847
Position 471: 0.0015886974664817248
Position 2544: 0.0013739786716696128
Position 2013: 0.0009049220189440238
Position 1475: 0.0008547123224733832
Position 4647: 0.0008415068667925195
Position 249: 0.0006747472251754209
Position 4777: 0.0006545713950250614
Position 1050: 0.000563583696638066
Position 1449: 0.0005106203775131767
Position 4612: 0.0004885310520209265
Position 1532: 0.00045642064853399677
Position 366: 0.00045026349863873426
Position 3349: 0.0004085749615387326
Position 2600: 0.0003783938593362042
Position 2959: 0.00036633759892617905
Position 476: 0.00036251988495924386
Position 4362: 0.0003006950227269224
Position 482: 0.0002893555957573076
Position 3296: 0.0002816717755614373
Position 480: 0.00027769569670294577
Position 290: 0.00025995768751357613
Position 478: 0.00025631778125263777
Position 484: 0.00025271999131503016
Position 1084: 0.0002497545219258075
Position 2509: 0.00023295852961213997
Position 1793: 0.00021299331061570088
Position 3119: 0.00020940064950675005
Position 396: 0.0001816230405201224
Position 3937: 0.00014973006604892752
Position 302: 0.00014563071396166957
Position 1773: 0.00014026875128824844
Position 3224: 0.00012581729107622884
Position 614: 0.00012353784328560924
Position 474: 0.0001189668813717543
Position 420: 0.00011055104101825163
Position 34: 0.0001092391983508046
Position 103: 8.336986270378958e-05
Position 388: 8.23110583491377e-05
Position 263: 7.432771604101692e-05
Position 1652: 7.169918582625714e-05
Position 4679: 7.048878601569015e-05
Position 2952: 7.036632432791875e-05
Position 422: 6.781796826596534e-05
Position 426: 6.646429730427459e-05
Position 424: 6.399588088520332e-05
Position 2911: 6.262193379492208e-05
Position 4015: 5.932036001598275e-05
Position 1089: 5.392763649696198e-05
Position 857: 5.2012792995367325e-05
Position 237: 4.382664841090308e-05
Position 346: 4.0700896409414335e-05
Position 3335: 3.715806071323317e-05
Position 829: 2.6447040589316463e-05
Position 912: 2.557825034365308e-05
Position 331: 2.5548574757126133e-05
Position 1637: 2.4399114593694286e-05
Position 1318: 2.0896862672959697e-05
Position 4091: 1.939629348120426e-05
Position 915: 1.5922803910779733e-05
Position 106: 1.3757271108939813e-05
Position 3245: 1.0493315366171267e-05
Position 29: 8.536444562482886e-06
Position 7: 6.666875471112507e-06
Position 407: 6.6150411977097395e-06
Position 486: 6.610067010116481e-06
Position 3307: 6.5985012937359056e-06
Position 1554: 5.717699808225079e-06
Position 1267: 4.631419780934698e-06
Position 684: 2.8535349145089936e-06
Position 242: 2.5801309356971337e-06
Position 4036: 2.3334573049893966e-06
Position 202: 2.0324236528281154e-06
Position 561: 1.8880951374986578e-06
Position 428: 1.7145309932199352e-06
Position 4: 1.6309894393218256e-06
Position 1351: 1.3454747386012557e-06
Position 514: 1.2133790623928142e-06
Position 848: 1.199413100084182e-06
Position 1014: 1.1780721597255313e-06
Position 943: 1.1038578966144568e-06
Position 4240: 1.036422148595178e-06
Position 1006: 1.0202143888352055e-06
Position 488: 8.599366093576555e-07
Position 415: 7.426659290012072e-07
Position 910: 6.936155853301268e-07
Position 1325: 5.982806322031741e-07
Position 1247: 5.707328955980241e-07
Position 430: 4.7575087435359645e-07
Position 4335: 4.077258768201358e-07
Position 1379: 3.304788785234182e-07
Position 941: 3.243518631958587e-07
Position 919: 3.2366202344160805e-07
Position 3230: 9.919670063616279e-08
Position 516: 9.818108622037326e-08
Position 1765: 9.115443754800876e-08
Position 1551: 8.651251687633137e-08
Position 1504: 8.074783755098083e-08
Position 3892: 4.180332482443762e-08
Position 3183: 3.3457735390182715e-08
Position 13: 7.985336449902134e-10
Position 899: 2.6387978380830033e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3430: 0.9324109626031089
Position 2627: 0.5282937236862648
Position 2808: 0.381772854249338
Position 1112: 0.36663954825252654
Position 875: 0.33832198449365386
Position 818: 0.08280810148030834
Position 857: 0.07981277446031983
Position 1548: 0.06943844080160005
Position 3002: 0.05769128855018381
Position 910: 0.045605493873874824
Position 3177: 0.04154757341826181
Position 1520: 0.031251836610091045
Position 2201: 0.030416137156273868
Position 1841: 0.022824459171411682
Position 2080: 0.02145852256249196
Position 3020: 0.021296321205274176
Position 2465: 0.014493325567046439
Position 3398: 0.014030944339910013
Position 2230: 0.011407202510752324
Position 879: 0.010805717695824783
Position 1689: 0.006945174026176781
Position 4410: 0.006251140794156746
Position 1652: 0.005984815589102909
Position 1156: 0.005702966630016179
Position 698: 0.004826193585028971
Position 561: 0.004617173649028701
Position 3148: 0.004497119310720461
Position 2163: 0.00417423218081713
Position 915: 0.003938062997743278
Position 1884: 0.0032537483523434945
Position 3370: 0.00314064011671801
Position 4672: 0.002904205084496344
Position 966: 0.0028491865137300564
Position 1745: 0.0027567328154611123
Position 1551: 0.0026402952240486793
Position 1715: 0.002309768455841922
Position 2156: 0.0022511480876945115
Position 4723: 0.00204686699618218
Position 3043: 0.0018741232531064578
Position 1384: 0.0017016504505298665
Position 436: 0.0012136004568291114
Position 4955: 0.0012044811639488418
Position 3081: 0.0011689539610660285
Position 5016: 0.0011081143530317853
Position 4853: 0.00104150300410206
Position 3217: 0.0010249863386360052
Position 3407: 0.0010056192322403005
Position 3436: 0.0009602996178609671
Position 1891: 0.0009073584741118902
Position 1613: 0.0006400857679156029
Position 4808: 0.0006314619613429019
Position 1668: 0.0006160769887006447
Position 1812: 0.0006152355038912761
Position 1045: 0.0005943414354041254
Position 636: 0.000574188674625395
Position 1765: 0.0005596933298763744
Position 1591: 0.0005503196025876049
Position 2495: 0.000503725303990436
Position 1142: 0.0004892288139478858
Position 4434: 0.0004658601194190507
Position 4488: 0.00045261259078377495
Position 676: 0.00043103459189862436
Position 4077: 0.00040919548830820133
Position 4506: 0.00040509693867865615
Position 3183: 0.0003457633279392124
Position 502: 0.0003054755759245439
Position 3105: 0.0002995335078839908
Position 4461: 0.000288498900431331
Position 767: 0.00028285027376074526
Position 684: 0.00026536092350500665
Position 4906: 0.0002605386997591801
Position 4936: 0.0002590511342846473
Position 2453: 0.0002253630291841623
Position 4239: 0.00019293846631318287
Position 3110: 0.00017168269303852692
Position 4999: 0.0001627284716389651
Position 1436: 0.00014914624753563645
Position 3847: 0.00014682528700112065
Position 1038: 0.0001430321728520052
Position 4883: 0.00013032372788646037
Position 3816: 0.0001165656602899828
Position 4280: 9.652255529593813e-05
Position 4340: 9.194666780683953e-05
Position 3296: 8.366599172283122e-05
Position 1181: 7.854214664378821e-05
Position 4750: 7.562190572337662e-05
Position 4149: 7.500592866132933e-05
Position 3492: 6.837570171879961e-05
Position 777: 6.145724783564834e-05
Position 3127: 6.0867686669069226e-05
Position 3466: 5.537573360415605e-05
Position 3224: 5.1511564340001984e-05
Position 1917: 5.0185984301199644e-05
Position 3153: 4.6046588758294666e-05
Position 3239: 4.539453573355599e-05
Position 3287: 4.0696379806374046e-05
Position 3052: 3.746938545695805e-05
Position 1554: 2.7017420263319597e-05
Position 3119: 2.6228713657862274e-05
Position 3612: 2.595234231412849e-05
Position 600: 1.693519553448795e-05
Position 994: 1.6343004375544302e-05
Position 4146: 1.4908980039043089e-05
Position 3963: 1.3953396045780049e-05
Position 1600: 1.3820551340632457e-05
Position 829: 1.2692765051122163e-05
Position 3921: 1.1639524272529222e-05
Position 1087: 1.0226378240268248e-05
Position 3827: 1.0137036249682599e-05
Position 1567: 5.173615262654504e-06
Position 1318: 3.483393822313976e-06
Position 708: 3.107499790856611e-06
Position 720: 2.8625284627588266e-06
Position 1188: 2.5383174343816466e-06
Position 310: 2.4283542873591087e-06
Position 64: 2.3587802467080377e-06
Position 403: 1.318950534471271e-06
Position 1398: 1.2571018692428017e-06
Position 1084: 9.520782446630151e-07
Position 470: 6.945960412419413e-07
Position 123: 5.601745721427089e-07
Position 899: 4.091146042963477e-07
Position 331: 2.8589801245011694e-07
Position 197: 2.453259704605247e-07
Position 217: 2.3104727391840842e-07
Position 747: 1.9840351639865606e-07
Position 132: 1.6424264597733134e-07
Position 103: 1.5165320017981472e-07
Position 94: 1.4434793530331304e-07
Position 474: 1.108041515304956e-07
Position 187: 9.842292781944427e-08
Position 129: 8.952161056564123e-08
Position 438: 6.505191387869327e-08
Position 407: 5.097916270142384e-08
Position 173: 6.855342197435476e-09
Position 458: 4.751525372686313e-09
Position 49: 1.7306231073574832e-09
Position 151: 1.1509791007634772e-09
Position 145: 7.107001347069233e-10
Position 312: 6.688566426515009e-10
Position 346: 5.194277722775823e-10
Position 440: 3.813419505696e-11
Position 361: 3.294702475396063e-11
Position 319: 2.6131247768891108e-11
Position 142: 3.2863472879545494e-14
Position 148: 2.4275360499746874e-14
Position 444: 1.6303382300277923e-14
Position 139: 1.3492561795714719e-15
Position 136: 8.275799963121946e-16
Position 158: 2.8373515776597484e-16
