Gene = Rcd2
index = 1412
Annotated 5SS: [ 284 1520]
Annotated 3SS: [ 1342 10661]
SMsplice 5SS: [ 1144  1520 10603]
SMsplice 3SS: [ 1342 10475 10661]
top_k =  1000
Partition function (log Z): -7.988374934702542

Sorted 5' Splice Sites (High to Low Probability):
Position 1520: 0.9977471072829452
Position 10603: 0.9323612052839076
Position 1144: 0.1856179055140604
Position 284: 0.18554292095538102
Position 1033: 0.16563306958538399
Position 11129: 0.15938151138608414
Position 1191: 0.12458977568151926
Position 1042: 0.12436224303619053
Position 1171: 0.10484914071023202
Position 273: 0.03947545949704083
Position 9100: 0.03502891395325733
Position 278: 0.03165843818950607
Position 11108: 0.024296874962219887
Position 5000: 0.02072286861855559
Position 882: 0.0196418505335598
Position 873: 0.017494294162821496
Position 11154: 0.01048830972464584
Position 11022: 0.00984274821189034
Position 977: 0.007924426697161322
Position 11755: 0.007488358043560483
Position 708: 0.006317072232795117
Position 11164: 0.004971690816127492
Position 886: 0.004669880258006906
Position 8563: 0.004519272984069338
Position 24: 0.0039757373630387215
Position 993: 0.0035656937157216148
Position 10998: 0.002873646894310954
Position 10782: 0.0028259742268364513
Position 1135: 0.002707856335673318
Position 11771: 0.0024382415199876726
Position 12000: 0.0023985830929899657
Position 1114: 0.002244142576273903
Position 11361: 0.002240896275475602
Position 877: 0.0017564219188246348
Position 888: 0.0015435900828602474
Position 319: 0.0013461912241668212
Position 11127: 0.0012473826946454492
Position 1268: 0.001171285445870185
Position 11962: 0.0009985221458319584
Position 5013: 0.00099313797949188
Position 10614: 0.0009085492410676612
Position 328: 0.0008596004608675959
Position 230: 0.0008357508626487307
Position 745: 0.0008195918629516528
Position 1461: 0.0008072532279049977
Position 9243: 0.0007789459015945959
Position 1524: 0.0007607681329216018
Position 1096: 0.0007453615820791516
Position 11559: 0.0007396299908675728
Position 1138: 0.0006959783142796259
Position 765: 0.0006756100497972546
Position 31: 0.0006614010947734402
Position 1284: 0.0006513099529785959
Position 1295: 0.0006165242927758784
Position 94: 0.0005757130679560228
Position 895: 0.0005232472583727424
