Gene = Pfdn4
index = 1376
Annotated 5SS: [109]
Annotated 3SS: [233]
SMsplice 5SS: [154]
SMsplice 3SS: [233]
top_k =  1000
Partition function (log Z): -5.863581559888255

Sorted 5' Splice Sites (High to Low Probability):
Position 154: 0.49149510570685345
Position 109: 0.3553429767867918
Position 173: 0.1343441251234318
Position 119: 0.014515371480497315
Position 113: 0.001663053634536546
Position 12: 0.001080712043303076
Position 16: 0.0008465678015618996
Position 182: 0.0007466701610403929
Position 569: 0.00012561395662891655
Position 76: 8.67613422518798e-05
Position 167: 4.9916305149456526e-05
Position 522: 4.512122556618327e-05
Position 383: 2.3876528301886006e-05
Position 97: 1.67042003023765e-05
Position 414: 1.0296926934621196e-05
Position 560: 6.672125434595358e-06
Position 99: 5.0446254584016086e-06
Position 483: 4.143266182798873e-06
Position 423: 2.914362700673712e-06
Position 407: 3.602883597209922e-07
Position 504: 2.6381028938590087e-07
Position 425: 9.291416229793764e-09
Position 243: 3.935683621194927e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 233: 0.9994661010985953
Position 269: 0.00029670169448414295
Position 647: 0.00019621457853529357
Position 70: 0.00018741772188479318
Position 266: 0.00011487588023682984
Position 440: 6.593584337738327e-05
Position 318: 2.0494889591304945e-05
Position 76: 1.9399233675025065e-05
Position 290: 1.7982519013786045e-05
Position 79: 6.9760006396240855e-06
Position 105: 6.021388554561683e-06
Position 476: 5.898959493011304e-06
Position 260: 1.5036569712080944e-06
Position 479: 1.251727159285461e-06
Position 323: 1.1144532759979978e-06
Position 482: 9.380367639186516e-07
Position 467: 8.501676829128377e-07
Position 470: 7.284935722801155e-07
Position 455: 3.8518059137662773e-07
Position 566: 3.019492903459239e-07
Position 132: 2.425425984517567e-07
Position 335: 1.7235573999880298e-07
Position 530: 1.4007597102342222e-07
Position 422: 1.0075127897332883e-07
Position 649: 8.307704245457946e-08
Position 577: 8.133041191760875e-08
Position 350: 7.457486491030696e-08
Position 491: 7.227826860954288e-08
Position 515: 5.643034512508336e-08
Position 97: 4.6814430930144015e-08
Position 593: 4.437670256234282e-08
Position 494: 1.967895222536757e-08
Position 521: 1.828914536351657e-08
Position 137: 1.289310342279435e-08
Position 359: 1.0726558277837814e-08
Position 371: 3.650272030034132e-09
Position 154: 2.3218152836837006e-09
Position 398: 2.1850752127748845e-09
Position 599: 1.9235800531060873e-09
Position 446: 1.5022402660605153e-09
Position 551: 1.352846767346748e-09
Position 83: 8.094912506417607e-10
Position 509: 6.881017531967407e-10
Position 146: 3.7268792794833975e-10
Position 344: 2.125089342733578e-10
Position 392: 9.76567771066577e-11
Position 362: 9.664956979550524e-11
Position 113: 3.1215040586079665e-11
Position 545: 1.5733448764721962e-11
Position 352: 1.9360659905176153e-16
Position 374: 3.546180517870313e-17
Position 380: 1.5551219416175732e-17
