Gene = sick
index = 1872
Annotated 5SS: [ 32514  61476  90956 111528 112503 114068 129578 129787 130148 132632
 132990 160035 160362 160907]
Annotated 3SS: [ 61304  90578 111396 112393 112573 129017 129641 129844 132257 132837
 158187 160105 160426 160967]
SMsplice 5SS: [   459  11221  32514  61476  90956 111528 112004 112503 114068 129578
 129787 130148 132632 132990 154875 160035 160362 160907]
SMsplice 3SS: [ 10979  32407  61304  90578 111396 111610 112292 112573 129017 129641
 129844 132257 132837 154041 158187 160105 160426 160967]
top_k =  1000
Partition function (log Z): -176.53203301312396

Sorted 5' Splice Sites (High to Low Probability):
Position 459: 0.8164062749418011
Position 29247: 0.7913710879797691
Position 11221: 0.664694138202148
Position 17939: 0.18500707500805955
Position 2305: 0.12126772591163462
Position 791: 0.10387316696953253
Position 153: 0.047122125261597744
Position 808: 0.030129682616801802
Position 274: 0.029331276360028437
Position 1234: 0.024497396274307113
Position 16980: 0.014370119090553198
Position 16598: 0.009402597403847185
Position 16066: 0.006113759081979479
Position 262: 0.00574277307614282
Position 8141: 0.005141497300236413
Position 3992: 0.005067421206614882
Position 268: 0.004038800805785535
Position 270: 0.003616156907721957
Position 266: 0.0031493736409133853
Position 525: 0.0017946295561139165
Position 278: 0.0012553173899341637
Position 264: 0.0011108455043825482
Position 16440: 0.0010641852056000097
Position 10287: 0.0009850345795471734
Position 1107: 0.0008003734155844556
Position 3752: 0.0004855361094926008
Position 4647: 0.00048047339958585554
Position 6753: 0.0004633689895873824
Position 1117: 0.0004055817538426474
Position 3969: 0.00036980351273542924
Position 658: 0.00036638981986892867
Position 5767: 0.0003341527325251293
Position 3996: 0.0003071195689889961
Position 3730: 0.0003069242864577068
Position 11151: 0.00025877974950939107
Position 633: 0.00024748113600419675
Position 1501: 0.0002453041864980305
Position 812: 0.00023287916964452544
Position 8119: 0.00022653989237812123
Position 11377: 0.00020844830511560853
Position 280: 0.00018377744728140054
Position 77: 0.0001646755434556601
Position 1980: 0.0001306966821563949
Position 248: 0.00011397813191800305
Position 282: 0.00010423920142512188
Position 1238: 0.00010312695308410651
Position 1723: 0.00010295790046489258
Position 1711: 0.00010113274333376297
Position 747: 9.140949769249332e-05
Position 900: 8.040553398815546e-05
Position 1416: 7.857049365594024e-05
Position 463: 7.641350580277307e-05
Position 284: 7.1747157630643e-05
Position 1925: 5.430173178134173e-05
Position 566: 4.8639850806238057e-05
Position 663: 4.378587056338115e-05
Position 575: 3.655312361693649e-05
Position 191: 3.495130678766253e-05
Position 602: 3.2401355072638254e-05
Position 580: 3.157921706753309e-05
Position 466: 2.941782752709681e-05
Position 206: 2.938179482814064e-05
Position 1945: 2.9088712666717442e-05
Position 528: 2.770730224824539e-05
Position 1051: 2.536822029691004e-05
Position 1756: 2.4940284422189263e-05
Position 1682: 2.4817787642374997e-05
Position 1469: 2.1521322938837695e-05
Position 12391: 2.0820607216094508e-05
Position 1023: 2.0673537023137314e-05
Position 879: 1.856633197663277e-05
Position 587: 1.8015597471941184e-05
Position 1994: 1.7169456946385296e-05
Position 5473: 9.908298334869559e-06
Position 937: 8.725942869536851e-06
Position 272: 6.800227990361073e-06
Position 398: 6.718212499603502e-06
Position 84: 5.873264617775692e-06
Position 2050: 5.690092855511327e-06
Position 3720: 4.689641486439826e-06
Position 18: 4.29558726432322e-06
Position 704: 4.092138949502113e-06
Position 888: 3.860277024705863e-06
Position 56: 3.6853485069210955e-06
Position 67: 3.2527798583447013e-06
Position 558: 3.068434796183093e-06
Position 668: 2.9365910361737934e-06
Position 3763: 2.930185609225313e-06
Position 3733: 2.904744436499783e-06
Position 596: 2.6758928479405438e-06
Position 322: 2.383793388033355e-06
Position 502: 1.954897814820842e-06
Position 689: 1.8688211797389152e-06
Position 734: 1.4827579785173453e-06
Position 1512: 1.2856727463479754e-06
Position 1349: 1.1107868833187137e-06
Position 3639: 1.099690200538194e-06
Position 242: 9.587180037724384e-07
Position 439: 7.498047730468211e-07
Position 115: 6.522398384771999e-07
Position 5: 6.465105407417875e-07
Position 863: 6.235155467171098e-07
Position 7187: 6.174323178319382e-07
Position 7183: 6.015378966405066e-07
Position 137: 5.580802512418636e-07
Position 893: 4.39502115951448e-07
Position 2827: 4.3924820469461277e-07
Position 5408: 4.2986654371401487e-07
Position 286: 3.204140386440907e-07
Position 2362: 3.168649246027539e-07
Position 208: 2.631485467727753e-07
Position 1111: 2.501824815658772e-07
Position 1257: 2.4643118718664846e-07
Position 682: 2.35577017553214e-07
Position 795: 2.3378531555232565e-07
Position 2629: 2.2286328351564583e-07
Position 1006: 2.1425889720261307e-07
Position 4041: 2.0725848340062217e-07
Position 4751: 1.9860300717029748e-07
Position 3145: 1.9273992673783538e-07
Position 2309: 1.9214486168565467e-07
Position 3839: 1.7015612880880992e-07
Position 5216: 1.699114763342248e-07
Position 21: 1.5558699823591426e-07
Position 1284: 1.4920028122136915e-07
Position 4745: 1.4139651617476018e-07
Position 1163: 1.3791299742634587e-07
Position 3517: 1.1689058890360617e-07
Position 470: 1.0913481286926446e-07
Position 378: 1.0480184918420804e-07
Position 117: 7.592501684083872e-08
Position 2408: 6.968139712587461e-08
Position 3575: 5.3094147821587055e-08
Position 2175: 5.133692831054539e-08
Position 18221: 3.805789142069022e-08
Position 2574: 3.78711360867282e-08
Position 2982: 2.4312676954138553e-08
Position 27: 1.3878975695823857e-08
Position 344: 1.3600634471194476e-08
Position 3130: 9.223333009604744e-09
Position 288: 2.838982862261707e-09
Position 302: 1.8781839160656005e-11
Position 2616: 2.911914644604439e-12
Position 2613: 2.7452753674014465e-12
Position 2255: 1.0171792181026702e-15
Position 2476: 5.2007027114362104e-17
Position 2459: 4.5732490571105856e-17
Position 3093: 3.693412827065871e-17
Position 2453: 3.565238186022655e-17
Position 2538: 3.1000236701336313e-17
Position 2744: 3.097794060729296e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 28685: 0.8194424983747531
Position 29477: 0.655261233308612
Position 10979: 0.6391098818536816
Position 29297: 0.2630590803504747
Position 16207: 0.11229397318375459
Position 2108: 0.11161999992504727
Position 17512: 0.07109830959500532
Position 29365: 0.0509268564159079
Position 327: 0.0285392796625645
Position 587: 0.020945050380345123
Position 974: 0.01837107011096882
Position 10982: 0.016300931819433952
Position 17492: 0.010930914854770348
Position 16239: 0.00670124874284478
Position 15932: 0.006113763046995076
Position 17497: 0.005414005788841449
Position 10520: 0.004837310647892196
Position 3837: 0.004491516269600802
Position 727: 0.00444379718948102
Position 17360: 0.0034063594311872928
Position 7500: 0.0033810787246378858
Position 626: 0.002730802207713037
Position 932: 0.0027133044525409307
Position 10350: 0.0026375214357434564
Position 25807: 0.002571195650581889
Position 9375: 0.0018704109660642408
Position 592: 0.0014053912773241352
Position 10663: 0.0013787221647250931
Position 3482: 0.001338131851350317
Position 654: 0.0012315064606130027
Position 7990: 0.0011716887056514233
Position 2164: 0.0009800596873008993
Position 3883: 0.0008985046778472323
Position 2112: 0.0008422963200486388
