Gene = Cpr76Bc
index = 1103
Annotated 5SS: [ 447 2433]
Annotated 3SS: [2291 5077]
SMsplice 5SS: [447]
SMsplice 3SS: [5077]
top_k =  1000
Partition function (log Z): -10.96173879393503

Sorted 5' Splice Sites (High to Low Probability):
Position 447: 0.653043965673254
Position 2433: 0.3990172359720164
Position 4536: 0.262232247271884
Position 5016: 0.22676026613315486
Position 3884: 0.19737332205004535
Position 2551: 0.14745108957959008
Position 2437: 0.12558775137003111
Position 1246: 0.08167059575498242
Position 1230: 0.06715860645886758
Position 2201: 0.05576007735360673
Position 383: 0.0499816956656593
Position 3890: 0.044739417428230316
Position 3391: 0.04135590959125436
Position 4190: 0.029734026843238778
Position 4385: 0.018978881568126462
Position 5216: 0.018295773190040342
Position 1965: 0.017926326235231976
Position 2124: 0.01738729212381796
Position 135: 0.01593906318655215
Position 5267: 0.0157289630891738
Position 1388: 0.015552656902379773
Position 2167: 0.012950516661471264
Position 487: 0.012056731661325162
Position 1127: 0.011645437251164813
Position 4897: 0.011307979153070582
Position 2178: 0.01042908624110785
Position 2027: 0.009973305369929259
Position 3636: 0.009304170111702603
Position 1449: 0.008137380863101423
Position 749: 0.007639407827624106
Position 5946: 0.007599783866184973
Position 4645: 0.007263961034772249
Position 1372: 0.00694102464993668
Position 2575: 0.006611428773091949
Position 1302: 0.006056953138665402
Position 4992: 0.0051998718826669
Position 6196: 0.004675586770434519
Position 2470: 0.004224983357182087
Position 902: 0.004205950931965655
Position 477: 0.004003913641368481
Position 179: 0.003860610525701622
Position 2128: 0.003718990437739344
Position 4445: 0.003500860594492007
Position 4486: 0.0032483278109283345
Position 389: 0.003211835609253802
Position 1405: 0.0030835678944085452
Position 583: 0.0030347046431579094
Position 1375: 0.0028157778920655696
Position 5489: 0.0027375003164672156
Position 3849: 0.0025728744770906033
Position 2067: 0.002511640706953875
Position 4208: 0.002476495780508391
Position 232: 0.0024572720013856346
Position 4218: 0.002058753047963653
Position 3461: 0.0019927530876195972
Position 2630: 0.001990310673323691
Position 466: 0.0019835366907919633
Position 4522: 0.0019499339031820721
Position 1920: 0.0019415274676103501
Position 2539: 0.001552791542978373
Position 2417: 0.0013389266454020099
Position 4295: 0.0013209379681416175
Position 170: 0.001289139062477897
Position 6208: 0.0012390008669868598
Position 5186: 0.001218887780730055
Position 245: 0.0011229011205770173
Position 254: 0.0010679241922720603
Position 2196: 0.0010110215950090362
Position 163: 0.000992897803796192
Position 2077: 0.0009825378987578946
Position 1769: 0.0009641020247913112
Position 103: 0.0009194258069084555
Position 2965: 0.0009040404227293162
Position 4225: 0.0008081997163805644
Position 6201: 0.0008051570715491954
Position 5310: 0.0007962769614087571
Position 1198: 0.0007131866314300163
Position 142: 0.0006930222227591079
Position 2364: 0.0006890420514279351
Position 5175: 0.0006425758172553278
Position 2795: 0.0006215088977178096
Position 4584: 0.0004779602803753444
Position 3195: 0.0004188218950200712
Position 417: 0.0004051617891893586
Position 2515: 0.0004016791537375016
Position 107: 0.00039498316883693956
Position 2905: 0.0003647410096300656
Position 3027: 0.0003276294375911516
Position 1171: 0.0003259940624332509
Position 4134: 0.00032002750573713806
Position 440: 0.00031765238728786955
Position 481: 0.00030124222896454493
Position 1160: 0.00029592116040504085
Position 235: 0.0002932018401614007
Position 1937: 0.000259616216485883
Position 45: 0.0002451743935464171
Position 1977: 0.00021781582102124063
Position 128: 0.00021008520249445533
Position 2590: 0.0002050163403424724
Position 1755: 0.00020111389380015699
Position 848: 0.00017103924820627116
Position 1270: 0.00017005734328620566
Position 4121: 0.00016702662793396223
Position 2496: 0.00016378792350128647
Position 309: 0.0001620888281555447
Position 4176: 0.0001557682559851925
Position 740: 0.00015187551305672578
Position 424: 0.00014905671252566497
Position 367: 0.00014437993864639174
Position 361: 0.00014246578840177424
