Gene = Iml1
index = 1230
Annotated 5SS: [  178   541  1090  1752  1984  2455  2644  4929  6361  6596  6845  7375
  7701  8750  9013  9167  9394  9610  9840 10008 10121]
Annotated 3SS: [  232   600  1146  1811  2045  2511  4805  5957  6420  6652  7281  7635
  8641  8805  9068  9225  9448  9676  9894 10064 10177]
SMsplice 5SS: [  178   541  1090  1752  1984  2455  2644  6361  6596  6845  8750  9013
  9167  9394  9610  9840 10008 10121]
SMsplice 3SS: [  232   600  1146  1821  2045  2511  5341  6420  6652  7302  8805  9068
  9225  9448  9676  9894 10064 10177]
top_k =  1000
Partition function (log Z): 39.320046283991815

Sorted 5' Splice Sites (High to Low Probability):
Position 1984: 0.9985678810970773
Position 6361: 0.99840190974296
Position 10121: 0.9980862461063196
Position 2644: 0.9959722452951746
Position 6596: 0.994605199280258
Position 8750: 0.9904534681226786
Position 6845: 0.9866032930575527
Position 9013: 0.9766190999425619
Position 10008: 0.9680941636177743
Position 541: 0.9643967066085583
Position 9840: 0.94337696183919
Position 2455: 0.9071049338732735
Position 9394: 0.8348982916946884
Position 9610: 0.8107851297981569
Position 178: 0.7670124301027719
Position 1090: 0.764264331691438
Position 9167: 0.6019764383165044
Position 1752: 0.5615594229254371
Position 1220: 0.34829348264571197
Position 7701: 0.3259496888736573
Position 7823: 0.2963469932991168
Position 9573: 0.13862391408997438
Position 7375: 0.12043101720150949
Position 8393: 0.11855466666573586
Position 1234: 0.032829252089394315
Position 2127: 0.02297097966255371
Position 1745: 0.019704591278115243
Position 10012: 0.017367954321659544
Position 1327: 0.016851161629871284
Position 4929: 0.014789096436117477
Position 8028: 0.013484989096412867
Position 8164: 0.01322420201038687
Position 786: 0.012029855052566195
Position 7038: 0.011006988235551839
Position 9614: 0.011006339645957966
Position 3534: 0.009470587265865062
Position 1707: 0.008574301030762852
Position 1674: 0.008340744102400767
Position 9385: 0.008278026703114344
Position 3882: 0.007869969705359033
Position 9623: 0.0073504092581910645
Position 3294: 0.005649120479533984
Position 837: 0.005167872795392435
Position 1044: 0.00489925552288901
Position 7966: 0.004872573276936295
Position 1393: 0.0048278252337515355
Position 1755: 0.0047604282524337
Position 1760: 0.004159426838226446
Position 6806: 0.004122217310100562
Position 5448: 0.0039049050165330754
Position 7068: 0.0036607055578282196
Position 3300: 0.0035244060987972897
Position 9398: 0.003276471607402624
Position 754: 0.003240552440567698
Position 1408: 0.0032143002385625515
Position 2172: 0.003190827882423673
Position 10281: 0.0029075575864455764
Position 1034: 0.002866590420305579
Position 813: 0.002685839267055423
Position 1046: 0.002609347017643516
Position 5308: 0.002494813658224774
Position 5482: 0.002389667320645608
Position 1397: 0.002224720789199774
Position 8162: 0.0020778293988544297
Position 2408: 0.0020702569660458704
Position 1312: 0.0018792129462791194
Position 2437: 0.001831190553314525
Position 1080: 0.0017692836977032055
Position 9598: 0.0014729733495396696
Position 3246: 0.0014315073008591118
Position 1309: 0.001403067927832298
Position 9565: 0.0013034626059759001
Position 9142: 0.0012594718417278678
Position 2372: 0.0012572265803014176
Position 3614: 0.0012419543258475796
Position 2238: 0.0011004486864116282
Position 9989: 0.0010846252485222508
Position 2354: 0.0010837031056395096
Position 1668: 0.001042389512630596
Position 861: 0.001024161011529651
Position 9568: 0.0010029389490927038
Position 9590: 0.0009241352202196324
Position 9272: 0.0008989897228754389
Position 7085: 0.0008804315585235848
Position 6907: 0.0008642700123021633
Position 666: 0.0008127784982355902
Position 615: 0.0007792569804094763
Position 889: 0.0007646325398450927
Position 8876: 0.000761699965999858
Position 9763: 0.0007145708227044245
Position 664: 0.000608539382983141
Position 2465: 0.0006036578878844065
Position 7132: 0.0005980880515042354
Position 4052: 0.000502384532137613
Position 6575: 0.0004969264777846266
Position 8595: 0.00048371226134977257
Position 756: 0.0004623688782837726
Position 1797: 0.00045817938417003136
Position 3858: 0.00045541643538641067
Position 7528: 0.0004429764844764783
Position 9017: 0.0004137234543623548
Position 704: 0.0004078832581952888
Position 9423: 0.0003967187389385876
Position 9292: 0.00035901830820328734
Position 9577: 0.0003489957182086643
Position 10082: 0.00033513892236722715
