Gene = MESR6
index = 1266
Annotated 5SS: [651 771]
Annotated 3SS: [728 992]
SMsplice 5SS: [651]
SMsplice 3SS: [992]
top_k =  1000
Partition function (log Z): -6.159884127675213

Sorted 5' Splice Sites (High to Low Probability):
Position 651: 0.9972001318552746
Position 899: 0.02001565924655463
Position 906: 0.015191346194254643
Position 1181: 0.011714556346252524
Position 1067: 0.00742486360541788
Position 1528: 0.006007346801850969
Position 247: 0.004880943187374432
Position 443: 0.0037361273345619373
Position 814: 0.002414988057634726
Position 84: 0.0022641156810291455
Position 1367: 0.002180510626720543
Position 743: 0.0019183456569492597
Position 28: 0.0012429110408299904
Position 461: 0.0009526178788171418
Position 771: 0.0005879674430408026
Position 125: 0.0005651408008772989
Position 216: 0.00038966615108242656
Position 201: 0.00037707044483748246
Position 836: 0.0002675653004481087
Position 1541: 0.00026270690311798895
Position 1101: 0.0002610538655498933
Position 841: 0.0002115242425924031
Position 1526: 0.00016175299541942395
Position 1169: 0.0001442502997802318
Position 21: 0.00013738204119973809
Position 261: 0.00013312838652123656
Position 601: 0.00011239931422845762
Position 551: 0.00010717870531377575
Position 353: 9.850838805781783e-05
Position 763: 9.446634066289594e-05
Position 386: 8.802441795198188e-05
Position 955: 8.308793954363175e-05
Position 1675: 6.990805527341815e-05
Position 1820: 5.4679514872268975e-05
Position 251: 3.9260469421904736e-05
Position 469: 3.6477275529476455e-05
Position 1695: 3.62517247344542e-05
Position 1375: 3.3538144699472405e-05
Position 1511: 3.2787146835498455e-05
Position 434: 3.1884805935057015e-05
Position 67: 3.0145605245673177e-05
Position 844: 2.7393380942088207e-05
Position 114: 2.1514529260920857e-05
Position 207: 1.993957289656386e-05
Position 1250: 1.862683103643174e-05
Position 1105: 1.846700796406714e-05
Position 168: 1.7503164530425598e-05
Position 1996: 1.3975160716012328e-05
Position 1666: 1.255775474323532e-05
Position 95: 1.161626733027403e-05
Position 1358: 7.632376042444473e-06
Position 1880: 6.9526097759918245e-06
Position 1999: 6.157751979820896e-06
Position 576: 4.839005471152819e-06
Position 1778: 3.6621075433865426e-06
Position 1514: 1.8366561508673938e-06
Position 97: 1.6307937507766861e-06
Position 1913: 1.4128936772007062e-06
Position 111: 1.2973137652895295e-06
Position 119: 8.634380356859178e-07
Position 78: 2.3994731964722496e-07
Position 524: 8.635475439564261e-08
Position 953: 1.213561142795146e-08
Position 1030: 9.97736651710185e-09
Position 1094: 9.894302149466676e-09
Position 1715: 2.8575501163300777e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 992: 0.6215199134020231
Position 728: 0.21339920146069774
Position 946: 0.16087942732304575
Position 1705: 0.028795363369080215
Position 511: 0.012431338265864214
Position 1278: 0.011510349115994228
Position 872: 0.009340422736918447
Position 802: 0.0060575548436933675
Position 814: 0.00439083798415601
Position 1330: 0.0012263244086247666
Position 786: 0.0012189228943884055
Position 1021: 0.0009594571037255181
Position 1754: 0.0008893741031566313
Position 1693: 0.0008300084662353239
Position 95: 0.0007128446045144678
Position 1039: 0.0006363741223283743
Position 1771: 0.0005940400843189971
Position 734: 0.0005558269403444411
Position 953: 0.000543623417992955
Position 1309: 0.0005324645301764963
Position 749: 0.0005231529155080931
Position 1816: 0.0003529152215299494
Position 1617: 0.00035034971835560673
Position 2078: 0.00026627660063853313
Position 1415: 0.00026163249013176897
Position 1356: 0.00022157848726263822
Position 763: 0.00019975266576859296
Position 1397: 0.00019049888620874286
Position 1234: 0.00017143702943965366
Position 1447: 0.00016172883985115808
Position 1036: 0.00014703864805267855
Position 1653: 0.00013799212912007884
Position 1053: 0.00011598709034987432
Position 1156: 0.00011548935620096903
Position 1724: 0.00011253114700749482
Position 1777: 0.00011049925253356983
Position 924: 0.00010694899576874164
Position 1066: 0.00010167262964966236
Position 1715: 0.00010007026782888706
Position 693: 8.834447942708751e-05
Position 1078: 8.48594966688072e-05
Position 1366: 8.346517842765992e-05
Position 1910: 7.805694824530851e-05
Position 852: 7.428011137577469e-05
Position 1336: 6.925869000477796e-05
Position 104: 5.756497468297379e-05
Position 84: 5.3876141388280306e-05
Position 305: 4.8683313539095526e-05
Position 1468: 4.8161313337637665e-05
Position 615: 3.6553025689563995e-05
Position 163: 3.196623703633157e-05
Position 1262: 2.5997500070725455e-05
Position 119: 2.414284796448465e-05
Position 201: 2.286146742551054e-05
Position 1819: 2.1127835347213733e-05
Position 592: 1.834857998460034e-05
Position 1999: 1.7261296608290347e-05
Position 298: 1.5459657648085267e-05
Position 391: 1.2643511975136291e-05
Position 1558: 1.0630648172961245e-05
Position 1939: 9.775215108257397e-06
Position 1394: 9.291888421990072e-06
Position 272: 8.526402041466773e-06
Position 1888: 8.051126675751746e-06
Position 313: 7.361601538053788e-06
Position 1180: 6.766215977503534e-06
Position 1193: 6.636897752959042e-06
Position 424: 4.745308481582871e-06
Position 125: 4.442026244252999e-06
Position 576: 4.361169920552875e-06
Position 316: 4.105169783545734e-06
Position 135: 3.7844533046223223e-06
Position 2013: 3.4341463572866895e-06
Position 1243: 2.682832971863792e-06
Position 1537: 1.686460678795852e-06
Position 1432: 1.646110136544289e-06
Position 469: 1.3565682196782469e-06
Position 1989: 1.219838533100436e-06
Position 408: 9.516701677422301e-07
Position 289: 9.283303239742564e-07
Position 67: 8.826175421220394e-07
Position 207: 7.255539065436612e-07
Position 216: 6.669506847085235e-07
Position 111: 5.873305203726323e-07
Position 364: 2.5150285459770597e-07
Position 332: 1.899019253996746e-07
Position 367: 1.3856862367508466e-07
Position 650: 1.2825642565927117e-07
Position 223: 1.270539677852009e-07
Position 245: 1.0397791808670902e-07
Position 414: 8.109935369560699e-08
Position 274: 1.8279333027499452e-08
Position 166: 1.8277372745103615e-08
Position 622: 1.6149508683074432e-08
Position 291: 1.4283468595351131e-08
Position 319: 9.442510085852905e-09
Position 328: 6.827631201823733e-09
Position 342: 6.508107500735314e-09
Position 361: 4.70825769298217e-09
Position 346: 4.392767023470075e-09
Position 906: 3.829533726630018e-09
Position 836: 3.2808906085385607e-09
Position 349: 1.3958736853095368e-10
Position 269: 1.2803927880772947e-10
Position 337: 9.705859134937257e-11
Position 676: 4.5680912603977964e-11
Position 232: 7.401757196525584e-12
Position 168: 1.9036277549370498e-17
Position 247: 2.4993209888196887e-21
