Gene = Gr77a
index = 1199
Annotated 5SS: [1188]
Annotated 3SS: [1653]
SMsplice 5SS: [1188]
SMsplice 3SS: [1653]
top_k =  1000
Partition function (log Z): -6.578025127360632

Sorted 5' Splice Sites (High to Low Probability):
Position 1188: 0.8444820597539339
Position 97: 0.24936191479116016
Position 1753: 0.031362396266182625
Position 602: 0.010921017749523995
Position 1047: 0.006658616866949602
Position 1436: 0.006196478292526631
Position 585: 0.005242834183569386
Position 186: 0.004832312607212562
Position 1469: 0.004594290478212176
Position 1545: 0.004473608429672577
Position 112: 0.0027592060569475332
Position 348: 0.002644221290758561
Position 630: 0.002541519519754078
Position 1573: 0.0022183471227087193
Position 977: 0.0019088326812606888
Position 852: 0.0018865338476264386
Position 1167: 0.001638754190233271
Position 818: 0.0015987039146234839
Position 1484: 0.0013220080009996628
Position 1565: 0.0012652713738993458
Position 1359: 0.0010557416999024056
Position 266: 0.00093284139588267
Position 1533: 0.000853054150436408
Position 1603: 0.0006063156661560941
Position 1537: 0.0005331131516983605
Position 1391: 0.0004766120396331418
Position 821: 0.000456889661685041
Position 119: 0.000374572153072455
Position 237: 0.0003441812294594085
Position 222: 0.0003162321543042602
Position 437: 0.00030100720712506384
Position 135: 0.0002866422468275946
Position 1202: 0.00025025831127853274
Position 665: 0.0002499562163539485
Position 519: 0.00024741899300767816
Position 1757: 0.0002460148366300021
Position 1301: 0.00024384154694822349
Position 1420: 0.0001995201934565592
Position 1595: 0.0001860333428884844
Position 513: 0.00018063201099369777
Position 624: 0.0001742630162296521
Position 699: 0.00015841463623489632
Position 986: 0.00015535838791268664
Position 1200: 0.00012732530246334524
Position 124: 0.00011740234139925026
Position 836: 9.301159989356143e-05
Position 1350: 7.978341147677864e-05
Position 800: 7.219747188339724e-05
Position 516: 6.66907604801014e-05
Position 1074: 6.43261570480892e-05
Position 404: 6.186093441635433e-05
Position 1192: 5.501876875736491e-05
Position 1461: 5.2230533840302e-05
Position 896: 5.051921844593059e-05
Position 903: 4.8970494955029206e-05
Position 1114: 4.801071356967025e-05
Position 1216: 4.2381446256869144e-05
Position 1316: 4.089275652057772e-05
Position 618: 3.932101486171185e-05
Position 166: 3.668491689961483e-05
Position 866: 3.316464416044409e-05
Position 912: 2.6202715671966094e-05
Position 1234: 2.3699254890650942e-05
Position 137: 2.1010929956277926e-05
Position 1013: 1.9859042037313047e-05
Position 427: 1.971193941262769e-05
Position 941: 1.3044337490582773e-05
Position 691: 1.0771103872688416e-05
Position 760: 9.912970794649808e-06
Position 484: 9.248200453981934e-06
Position 1019: 7.457032801704271e-06
Position 244: 5.930107721947196e-06
Position 368: 5.80884084133239e-06
Position 352: 5.415210417886487e-06
Position 1261: 4.955590247126358e-06
Position 1241: 4.649966927374849e-06
Position 1271: 3.6001056771049277e-06
Position 101: 3.5623232624909298e-06
Position 529: 3.2662684125617948e-06
Position 79: 3.1732069009377184e-06
Position 425: 2.5615272403782312e-06
Position 406: 2.4376660800186527e-06
Position 1719: 1.556751659084849e-06
Position 930: 1.4065001720511589e-06
Position 36: 1.3237333813974285e-06
Position 956: 1.1727185989506021e-06
Position 881: 9.087887045127835e-07
Position 893: 7.768342567832879e-07
Position 1693: 4.5282065743207156e-07
Position 1791: 3.642078379467072e-07
Position 1702: 2.8900160814475355e-07
Position 1330: 2.1289509515428234e-07
Position 336: 6.829453036612135e-10
Position 703: 7.070545381000577e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1653: 0.9628756946152486
Position 1098: 0.060538914252201086
Position 1815: 0.0297506274644965
Position 638: 0.025963714461335028
Position 903: 0.022729411703103178
Position 1294: 0.014993598925739553
Position 1381: 0.013472638698117871
Position 1264: 0.011054434006861322
Position 1267: 0.009680490840205901
Position 280: 0.006969402121431884
Position 650: 0.004321641945016383
Position 770: 0.004052063948522162
Position 389: 0.0029602729234763933
Position 1349: 0.002908549923877427
Position 794: 0.002689833633889076
Position 1346: 0.0026153059847403596
Position 872: 0.0021789360160391767
Position 563: 0.0019446348781483296
Position 425: 0.0018549647930787216
Position 1831: 0.001599681985104802
Position 554: 0.001595367554592284
Position 1009: 0.0014899479027043147
Position 977: 0.001245186046639325
Position 386: 0.0007144261140900076
Position 1621: 0.000637178239837362
Position 767: 0.0006086879250935689
Position 1120: 0.0005765636108744146
Position 1102: 0.0005573340370978554
Position 1577: 0.0005259692492828205
Position 982: 0.0005234650703038972
Position 464: 0.0004087229485033303
Position 1625: 0.000333940044259929
Position 1835: 0.0003131093777271278
Position 1105: 0.00030967253545611373
Position 1330: 0.00029166621167186954
Position 1591: 0.00028019704202348976
Position 1484: 0.00027282020903775527
Position 1306: 0.00023006427699894633
Position 760: 0.00022525758160152692
Position 1436: 0.00022157114216751314
Position 908: 0.00019541069526372536
Position 497: 0.00018911807389560288
Position 1159: 0.00015428945417702677
Position 510: 0.00012287763268891753
Position 166: 0.00010986355430592991
Position 1216: 8.863826516216604e-05
Position 1680: 8.121494625131472e-05
Position 941: 5.204657147036806e-05
Position 513: 5.03845304993324e-05
Position 1448: 4.6059504115544285e-05
Position 182: 4.1885135796991e-05
Position 529: 4.1018958425457995e-05
Position 433: 3.8937396897228946e-05
Position 1391: 3.808494432138838e-05
Position 1706: 3.6681594801049976e-05
Position 797: 3.2121645558590416e-05
Position 818: 3.054284604579809e-05
Position 1134: 2.938943346503106e-05
Position 174: 2.546969082117156e-05
Position 572: 2.537392269150978e-05
Position 986: 1.7026939774091597e-05
Position 1725: 1.3912098714161347e-05
Position 1501: 1.2813137952019009e-05
Position 1801: 1.2752287028032797e-05
Position 190: 1.2483344037774803e-05
Position 470: 1.2429788315025104e-05
Position 194: 1.111482456065936e-05
Position 442: 1.0828933566736996e-05
Position 585: 7.402432898833961e-06
Position 445: 7.234957907072087e-06
Position 841: 4.317584992031507e-06
Position 1180: 3.774098353556068e-06
Position 1791: 3.4844908553284233e-06
Position 592: 2.4031594720363933e-06
Position 1603: 2.118684547427874e-06
Position 1557: 1.2767443124003696e-06
Position 1548: 8.396972645753158e-07
Position 1545: 6.161247875392223e-07
Position 395: 9.841167713350785e-08
Position 1172: 4.8238902169638684e-08
Position 807: 3.1021358590260784e-08
Position 124: 9.685257715450881e-10
Position 184: 2.9950570349226836e-10
Position 133: 1.9336748662232774e-10
Position 196: 7.671006481509847e-15
