Gene = vir-1
index = 1926
Annotated 5SS: [  117  1799 13984 15890 16255]
Annotated 3SS: [ 1609 13815 15704 15972 19261]
SMsplice 5SS: [  577  1799 13984 15890 16255]
SMsplice 3SS: [ 1609 13815 15704 15972 19157]
top_k =  1000
Partition function (log Z): 1.461999628603013

Sorted 5' Splice Sites (High to Low Probability):
Position 15890: 0.9990332104378403
Position 13984: 0.9695611099456913
Position 1799: 0.961532369772543
Position 16255: 0.8577775278147269
Position 18874: 0.591226065071863
Position 19004: 0.5093608790498712
Position 14758: 0.4510088753987604
Position 577: 0.32398142390543316
Position 117: 0.25875777147281376
Position 18481: 0.19511362763933232
Position 106: 0.1725364409874677
Position 13255: 0.14447198574472506
Position 16231: 0.13223982510927465
Position 7825: 0.09659154570208033
Position 18149: 0.09421334413740974
Position 161: 0.07585973574739488
Position 13247: 0.06687097476843192
Position 1075: 0.048081868187435095
Position 17660: 0.041211093092190655
Position 889: 0.03660287881998521
Position 13239: 0.0316005128674457
Position 16838: 0.029442350730860867
Position 14606: 0.028562501777194247
Position 17274: 0.025019861646178226
Position 659: 0.02141109433695179
Position 179: 0.01977223296742924
Position 13350: 0.018383019304490752
Position 15577: 0.016932768885891663
Position 14204: 0.016792428560357887
Position 14685: 0.015981221670578905
Position 15629: 0.015173181133206513
Position 9862: 0.014920943741413796
Position 1493: 0.01408659559604563
Position 1470: 0.013689454759137628
Position 18103: 0.011448634991987984
Position 1107: 0.008614879168314786
Position 6520: 0.007009270694681192
Position 16569: 0.006511139558035689
Position 559: 0.006476314089644322
Position 2542: 0.005096307861065944
Position 13508: 0.00498267154594381
Position 2370: 0.004922341104032655
Position 13385: 0.004888983274368804
Position 9226: 0.004257765582916031
Position 9036: 0.004038573486143273
Position 14009: 0.004004340715273258
Position 15224: 0.00399471310979204
Position 12519: 0.003562928410892489
Position 1003: 0.0034124424774258375
Position 2128: 0.0032151941260330015
Position 19860: 0.0030037354430997748
Position 15026: 0.002953884492035881
Position 165: 0.002937225132693336
Position 10130: 0.002932570236852441
Position 78: 0.0029171202275465645
Position 17056: 0.002908788790188729
Position 1294: 0.0028852108732300807
Position 8887: 0.0026753725145377914
Position 16899: 0.0024618003549074464
Position 14489: 0.002374849348677382
Position 2153: 0.002374054426821472
Position 4523: 0.002262688385785734
Position 6283: 0.0021637506936651243
Position 17748: 0.0019973723485188504
Position 5544: 0.0018441880704462383
Position 10877: 0.0017299766943761335
Position 1270: 0.0016369036082098556
Position 15386: 0.001556413898723336
Position 663: 0.0015200246047302659
Position 671: 0.0015038804721554454
Position 18708: 0.0014661649265437886
Position 1513: 0.0014390306001043154
Position 762: 0.0013316992919168295
Position 7361: 0.001194767714056681
Position 5363: 0.0010132589178585968
Position 14750: 0.0009766774102674893
Position 387: 0.0009623917054836021
Position 18993: 0.000892592698909597
Position 8203: 0.0008834049770370934
Position 19284: 0.0008270969241203927
Position 14996: 0.0008209331245974311
Position 3679: 0.0008162627198273502
Position 2730: 0.0008059278316235864
Position 4626: 0.000770816839268487
Position 16109: 0.0007481276524846358
Position 2564: 0.0007111054808379972
Position 513: 0.0006900834486983054
Position 14791: 0.0006873669951149941
