Gene = NimC2
index = 1322
Annotated 5SS: [ 149  315  432 1409]
Annotated 3SS: [ 211  375  489 1551]
SMsplice 5SS: [ 315  432 1409]
SMsplice 3SS: [ 375  489 1551]
top_k =  1000
Partition function (log Z): -1.8862724578801575

Sorted 5' Splice Sites (High to Low Probability):
Position 315: 0.9884679782900403
Position 1409: 0.899536872410112
Position 432: 0.6390610694367013
Position 1486: 0.19578511402006585
Position 149: 0.05324236725965938
Position 1923: 0.02333144938928316
Position 1179: 0.018110910878633462
Position 612: 0.015010369152899558
Position 1413: 0.012782972331975301
Position 572: 0.011580274781350867
Position 962: 0.005092394372967161
Position 1803: 0.004923322482437362
Position 702: 0.0042456068969966955
Position 2727: 0.003778957393234745
Position 1401: 0.0035296424387333256
Position 1017: 0.0030794602845792313
Position 2133: 0.002780172498416671
Position 2490: 0.002280550635942075
Position 2815: 0.0020861754989768824
Position 353: 0.002028568533477046
Position 3006: 0.001980585546628715
Position 1380: 0.00197919631768986
Position 1531: 0.0018827211187971919
Position 1975: 0.0014402779869352477
Position 1781: 0.0014352443239028581
Position 2359: 0.0012949237570189245
Position 294: 0.001276104183901769
Position 2045: 0.0011745567574499062
Position 1742: 0.0008039272859733849
Position 548: 0.0007391832152172326
Position 1371: 0.0007024168137272077
Position 597: 0.0006416417358117721
Position 579: 0.0006283253301318869
Position 2455: 0.0005273515379277913
Position 1980: 0.0005180612920235245
Position 1089: 0.0004766258579734992
Position 1120: 0.0004487534968383312
Position 1986: 0.0004452103628880948
Position 3042: 0.00028028361792897295
Position 2758: 0.00025008824396658997
Position 123: 0.00022621066535456733
Position 654: 0.0002138214488175556
Position 16: 0.00020864450303895269
Position 1094: 0.00017734096580024805
Position 1161: 0.00017477087861479578
Position 153: 0.00014262413316268107
Position 1834: 0.0001380892273271602
Position 954: 0.00012520296778804514
Position 2946: 9.269655789454445e-05
Position 161: 8.811210651262855e-05
Position 2613: 8.017612180115133e-05
Position 2065: 7.633885835535855e-05
Position 2325: 7.425394558171937e-05
Position 1382: 4.7378650085980055e-05
Position 2991: 4.717424991878821e-05
Position 1927: 4.2515052088196056e-05
Position 404: 4.090943465179263e-05
Position 247: 4.0212377587770736e-05
Position 680: 3.3372356341507244e-05
Position 1475: 3.1229880561287734e-05
Position 2151: 3.0427506147451037e-05
Position 1143: 3.0295533747939456e-05
Position 397: 2.9829700894596233e-05
Position 1675: 2.6210739054602874e-05
Position 350: 2.057329336533769e-05
Position 493: 1.8349098744625974e-05
Position 1535: 1.704478364694444e-05
Position 33: 1.6305988924419927e-05
Position 237: 1.5392016716776822e-05
Position 636: 1.4292853793398182e-05
Position 2285: 1.1764382734123348e-05
Position 1025: 1.0397740069374853e-05
Position 1374: 1.0005022186959811e-05
Position 2261: 9.729288814905729e-06
Position 964: 9.323447944592604e-06
Position 2888: 9.068901455961622e-06
Position 804: 8.980016767662627e-06
Position 552: 7.638678204356187e-06
Position 652: 7.146685465442496e-06
Position 735: 6.546038025101582e-06
Position 1113: 6.302259700989052e-06
Position 46: 4.081446008932057e-06
Position 229: 3.640883969441883e-06
Position 135: 3.274951083140858e-06
Position 213: 2.8230531396563316e-06
Position 197: 2.526284112108699e-06
Position 102: 2.309172021111393e-06
Position 177: 1.8017105120543607e-06
Position 567: 1.4997091960496072e-06
Position 763: 1.4062707913790962e-06
Position 2803: 1.0982487338008336e-06
Position 1661: 6.80438995300007e-07
Position 1433: 2.1662963794128035e-07
Position 283: 2.0265710641276336e-07
Position 216: 1.8025749105413748e-07
Position 1736: 1.482647945648227e-07
Position 1533: 8.535945160397401e-08
Position 133: 4.87714415790518e-08
Position 714: 4.63679099706325e-08
Position 576: 3.846831773259569e-08
Position 726: 3.787988136214514e-08
Position 9: 3.1187097308496124e-08
Position 1027: 2.8336137807664057e-08
Position 607: 2.37155436483352e-08
Position 623: 2.130814542501699e-08
Position 495: 1.7667457793112493e-08
Position 556: 9.219141277202067e-09
Position 741: 8.471654327101274e-09
Position 591: 8.228878585823934e-09
Position 716: 4.564038674257636e-09
Position 738: 4.080410295004501e-09
Position 516: 3.409119901502403e-09
Position 465: 2.589686840355262e-09
Position 843: 2.3897678738559148e-09
Position 896: 7.725741474763728e-10
Position 497: 2.3695885692459533e-10
Position 550: 2.2588757504268486e-10
Position 505: 9.263831314877222e-11
Position 901: 5.01679781907548e-11
Position 558: 2.823068929657128e-11
Position 480: 4.011117182486329e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 375: 0.9682705644668854
Position 1551: 0.8353696370543996
Position 489: 0.657721255936888
Position 1457: 0.1952182069360301
Position 211: 0.049799071141399594
Position 1607: 0.037855468343873044
Position 1274: 0.02660569988585961
Position 2574: 0.024495613211494138
Position 3137: 0.0244824920934286
Position 1579: 0.02354284590651548
Position 2529: 0.007033746144785823
Position 820: 0.007005153086563039
Position 2106: 0.004448182387728873
Position 2871: 0.00426178474440925
Position 1088: 0.003496988376967799
Position 2189: 0.00344452260180459
Position 1131: 0.0034432432714881665
Position 2814: 0.0032731971888711985
Position 1433: 0.0031636211662708826
Position 1317: 0.0029074426411486083
Position 257: 0.0028211002297909736
Position 2784: 0.002762311598043808
Position 1013: 0.0023773963939867004
Position 2844: 0.0022393553417564
Position 1164: 0.002039342301485918
Position 1472: 0.0015194159047761746
Position 886: 0.0013946883593321177
Position 2081: 0.0013424417898268868
Position 1531: 0.0012075570429161172
Position 1834: 0.001076426923025463
Position 2192: 0.0010427922917996808
Position 493: 0.0009532087565503249
Position 1729: 0.0008990985816406012
Position 1800: 0.0008506639456317972
Position 1475: 0.000343449937531914
Position 251: 0.0003126550348121943
Position 347: 0.00027051103223263526
Position 781: 0.00023741384155172282
Position 1661: 0.00021608539010554764
Position 952: 0.0002089569116281291
Position 1252: 0.0002024095729184575
Position 2221: 0.00020105543175511165
Position 452: 0.00019398247137458242
Position 1694: 0.0001623745274822338
Position 465: 0.00012809130022943335
Position 2394: 0.0001205475418299544
Position 122: 0.00012032430558068929
Position 1204: 9.024489205801879e-05
Position 2463: 7.307567119295491e-05
Position 607: 7.246942840387851e-05
Position 2238: 7.244101242710978e-05
Position 859: 7.090264961041543e-05
Position 1626: 6.589142495511572e-05
Position 927: 6.34834210419249e-05
Position 1347: 6.190699486922934e-05
Position 2877: 5.837118976952174e-05
Position 1803: 4.710881777527349e-05
Position 612: 4.41519414100952e-05
Position 1465: 4.001421040905543e-05
Position 2888: 3.842496962617897e-05
Position 1896: 3.708269426248969e-05
Position 565: 3.6436027884829145e-05
Position 1408: 3.568075072369926e-05
Position 748: 2.661526809954886e-05
Position 994: 2.2289134055915795e-05
Position 1860: 1.6954458688364174e-05
Position 1183: 1.4206761386370627e-05
Position 67: 1.2872177830833238e-05
Position 307: 8.542832333678614e-06
Position 128: 2.186511587889e-06
Position 1400: 2.0053605622123158e-06
Position 264: 1.789221619805145e-06
