Gene = Sec5
index = 1479
Annotated 5SS: [ 213  898 2774]
Annotated 3SS: [ 282  951 2830]
SMsplice 5SS: [ 898 2774]
SMsplice 3SS: [ 951 2830]
top_k =  1000
Partition function (log Z): -1.788402854942

Sorted 5' Splice Sites (High to Low Probability):
Position 898: 0.9964846124375584
Position 2774: 0.9262755996726584
Position 213: 0.43327904397227657
Position 1099: 0.0401613727223222
Position 1863: 0.020711351815132742
Position 2438: 0.01687240029847585
Position 43: 0.009088912485320873
Position 2571: 0.003719628602713618
Position 1966: 0.003357678451818563
Position 577: 0.0030620678328689317
Position 1022: 0.002877698008049102
Position 757: 0.0025047838630303048
Position 2998: 0.0023386933322415227
Position 1113: 0.0016915721922945355
Position 2022: 0.001652976707744501
Position 1658: 0.0014565906504617398
Position 1116: 0.0013376138055705084
Position 2097: 0.0012141231398424645
Position 278: 0.0011911729633682483
Position 1179: 0.0011223411930872784
Position 1696: 0.0010088760561983497
Position 2752: 0.000825187518147885
Position 1236: 0.000682302485916651
Position 219: 0.0006280192742715945
Position 15: 0.0005846131458109625
Position 2341: 0.00034005077930894344
Position 1620: 0.00032972452864205303
Position 2406: 0.00031538767882241807
Position 902: 0.00023531291822063248
Position 2890: 0.00022809861900670094
Position 1488: 0.00022206947129212764
Position 738: 0.00020646516295662085
Position 1052: 0.00018004941498204718
Position 2078: 0.00012620947675562018
Position 1508: 0.00011887894123905467
Position 1087: 9.499946678441672e-05
Position 2139: 8.998887834231954e-05
Position 1077: 8.87279388541857e-05
Position 1191: 8.463164568281257e-05
Position 423: 6.367292290368807e-05
Position 181: 5.669831831823137e-05
Position 1063: 4.7897277878125524e-05
Position 1438: 4.668636438753972e-05
Position 283: 4.464972989844904e-05
Position 197: 4.377690252129704e-05
Position 1777: 4.088505702554059e-05
Position 907: 4.058645371218534e-05
Position 387: 3.443358396897519e-05
Position 147: 2.8826429427451716e-05
Position 665: 2.5456059767549174e-05
Position 2955: 2.194547212815917e-05
Position 2778: 2.0119885160203342e-05
Position 514: 1.9547494383671047e-05
Position 358: 1.8182188260447877e-05
Position 164: 1.6283399005431526e-05
Position 792: 1.4505432087025142e-05
Position 58: 1.442716923102318e-05
Position 242: 1.3228328697027151e-05
Position 2757: 1.1798796417457493e-05
Position 226: 1.0878338757980143e-05
Position 48: 1.0645583229390255e-05
Position 408: 9.330076976339769e-06
Position 428: 7.028261467908344e-06
Position 1257: 5.444839411199938e-06
Position 993: 4.795185825253214e-06
Position 1031: 4.534116361095556e-06
Position 719: 4.488486274282528e-06
Position 2932: 4.4778853617381686e-06
Position 467: 4.2036698823293975e-06
Position 2953: 3.08871850164959e-06
Position 2916: 2.3806760556927052e-06
Position 433: 2.1117010501098977e-06
Position 2489: 2.007413355130963e-06
Position 122: 1.9130985700235776e-06
Position 474: 1.1152526785100604e-06
Position 119: 9.475362560905492e-07
Position 2718: 9.235128529464056e-07
Position 1640: 9.061251626909234e-07
Position 488: 6.379823144963028e-07
Position 476: 6.316891492810718e-07
Position 1294: 4.96496745736043e-07
Position 298: 4.963479977381899e-07
Position 2031: 2.5465060213712456e-07
Position 566: 2.3467884639638106e-07
Position 2352: 2.0976848067370224e-07
Position 323: 2.0007574266797713e-07
Position 846: 1.9501364471173463e-07
Position 79: 1.4864272883422378e-07
Position 416: 6.103066953071178e-08
Position 776: 5.808251466846513e-08
Position 314: 3.977234689710548e-08
Position 1700: 2.9689748298538002e-08
Position 1647: 2.6839229410898905e-08
Position 1239: 2.603202652918017e-08
Position 307: 2.5384397913080902e-08
Position 1748: 1.9591805680402153e-08
Position 2507: 2.4096663156437304e-09
Position 761: 1.5073635254631965e-09
Position 1040: 2.744467990504088e-10
Position 764: 1.7254850094537516e-10
Position 638: 1.3265738924882205e-10
Position 1026: 2.0173437205333557e-11
Position 987: 5.943596937163279e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 951: 0.9439291506326749
Position 2830: 0.9253745338145981
Position 303: 0.24965146660563925
Position 282: 0.10188577209059502
Position 961: 0.04780719736027145
Position 786: 0.04399541506072311
Position 2134: 0.028487374859311746
Position 2507: 0.027752732163802276
Position 1178: 0.02053480528373353
Position 400: 0.016225267074935556
Position 624: 0.01173920118574813
Position 97: 0.009010961072250662
Position 2655: 0.006428445380418061
Position 1769: 0.005613786632216288
Position 3043: 0.003624459410927787
Position 2596: 0.002649235937182912
Position 2414: 0.0026052858691755732
Position 428: 0.0024116206165758747
Position 974: 0.0023540930244345245
Position 2228: 0.0022184382405552017
Position 731: 0.001721862751263156
Position 548: 0.0016776327020942114
Position 1685: 0.001666704847744818
Position 803: 0.0015871366016145232
Position 464: 0.0015314105667994695
Position 644: 0.0014705545742643843
Position 2044: 0.0014244267062123617
Position 500: 0.0011577536938127088
Position 1919: 0.0011341133255980578
Position 2201: 0.0008261691644219659
Position 710: 0.000706800405628594
Position 2847: 0.0006137437561752711
Position 1154: 0.0006018173015116711
Position 2885: 0.0005601716826241748
Position 776: 0.0005341058313741775
Position 528: 0.0005305514926205946
Position 79: 0.000489828283283365
Position 2225: 0.00044454266084574274
Position 2435: 0.0004169318407726594
Position 1927: 0.00039639442649521463
Position 833: 0.00033928713955553013
Position 587: 0.00025531073804531786
Position 1084: 0.00024081920645200718
Position 2684: 0.0002250062135833593
Position 446: 0.00019820706811430545
Position 894: 0.00019441636671181647
Position 1657: 0.00019430678297557142
Position 1235: 0.00017752793782908525
Position 1529: 0.00017616619343625517
Position 368: 0.0001693925483935212
Position 115: 0.00014946388440487864
Position 2177: 0.00011892194050109944
Position 1748: 0.00011666291641382978
Position 467: 0.00011026887431998034
Position 1406: 9.186598937599343e-05
Position 387: 9.012329982545157e-05
Position 1418: 6.839213955896381e-05
Position 1307: 6.223969183102545e-05
Position 2078: 4.94898803829071e-05
Position 575: 4.6865076194579244e-05
Position 1700: 4.267758934209114e-05
Position 1791: 4.0101927465120106e-05
Position 1471: 3.945024735075852e-05
Position 1216: 3.784712086705133e-05
Position 551: 3.523868995061819e-05
Position 1810: 3.485695137911563e-05
Position 1931: 3.3645117901630266e-05
Position 590: 3.0836187038485686e-05
Position 1310: 2.9864561479436107e-05
Position 1475: 2.7585720551627212e-05
Position 2882: 2.5180138409268404e-05
Position 647: 2.501933110840237e-05
Position 1253: 2.4993719754714548e-05
Position 2855: 2.489103938549797e-05
Position 1201: 1.8892755573709113e-05
Position 1503: 1.8577390992687183e-05
Position 3021: 1.5155634263332578e-05
Position 2888: 1.5057743972122316e-05
Position 2985: 1.3406233198270744e-05
Position 1139: 1.2981509868986834e-05
Position 1640: 1.279575052982059e-05
Position 375: 1.235717273160862e-05
Position 839: 1.1770401485430378e-05
Position 1007: 7.73941294960294e-06
Position 1451: 6.884148945031768e-06
Position 1160: 6.171798091236325e-06
Position 142: 5.597535185030946e-06
Position 2953: 3.584647725245764e-06
Position 738: 3.502719086404499e-06
Position 2969: 2.8163347659677295e-06
Position 119: 1.835758937571602e-06
Position 145: 1.6402962513212225e-06
Position 701: 1.4197396498396043e-06
Position 488: 1.3450097881846265e-06
Position 236: 8.283882716816422e-07
Position 752: 8.208313253956177e-07
Position 749: 6.782414744046937e-07
Position 828: 6.008744623003929e-07
Position 3018: 5.415120611431518e-07
Position 323: 5.279547702923257e-07
Position 2939: 5.257430908206202e-07
Position 222: 4.3020381836611496e-07
Position 842: 2.6319571508057586e-07
Position 584: 2.4729677381061566e-07
Position 761: 2.02157007205626e-07
Position 216: 1.551760448904245e-07
Position 408: 1.0550933040352568e-07
Position 485: 8.179523011773091e-08
Position 1002: 4.164429537741402e-08
Position 1705: 4.15777016164711e-08
Position 914: 4.4101043234273105e-09
