Gene = LUBEL
index = 1249
Annotated 5SS: [ 1870  2165  2421  2622  2803  3358  3910  4252  5498  6170  6785 10649
 10987 11520 11958 12196]
Annotated 3SS: [ 2045  2221  2484  2673  3018  3627  3962  4309  5741  6228  6872 10719
 11061 11585 12026 12529]
SMsplice 5SS: [  204  2165  2421  2622  2831  3358  3910  4252  5498  6170  6785 10987
 11520 11958 12196]
SMsplice 3SS: [ 1581  2221  2484  2673  3018  3505  3962  4309  5741  6228 10719 11061
 11585 12026 12529]
top_k =  1000
Partition function (log Z): 54.57109497752988

Sorted 5' Splice Sites (High to Low Probability):
Position 2421: 0.9995006305778625
Position 10987: 0.9994593304631905
Position 11958: 0.9993897382963874
Position 12196: 0.9970616530905181
Position 3910: 0.9963772331077744
Position 2165: 0.9846959239694069
Position 11520: 0.9844552050252499
Position 6170: 0.9843011017582088
Position 3358: 0.9824391919814585
Position 4252: 0.9745228289932071
Position 2622: 0.8998130139707129
Position 5498: 0.8877412899752946
Position 6785: 0.878580047006475
Position 204: 0.8014151496258393
Position 2831: 0.6705957963973854
Position 2803: 0.2965977815602062
Position 4664: 0.2818140838939446
Position 10649: 0.24287501215932122
Position 1978: 0.22079149821388297
Position 1870: 0.13845172299152828
Position 5200: 0.12025550542925884
Position 2602: 0.10003571685070915
Position 10581: 0.08051049516733985
Position 7848: 0.06887572958783397
Position 6662: 0.061700023854901836
Position 7106: 0.05782295522906807
Position 414: 0.05023199162631747
Position 8028: 0.04963473166960979
Position 7349: 0.04106650527557908
Position 4978: 0.04095054362889694
Position 404: 0.04087527620747951
Position 7162: 0.030743448079932692
Position 8166: 0.023687337323924383
Position 10043: 0.02302403671298665
Position 1708: 0.022237822483510247
Position 10136: 0.0220819900831692
Position 9510: 0.02141800157630928
Position 1480: 0.021019040901974588
Position 12712: 0.018316951200297672
Position 6462: 0.01770886188448929
Position 4198: 0.014918885468601433
Position 5597: 0.012631104217704843
Position 5838: 0.012457991343419765
Position 2859: 0.012220510144066993
Position 2869: 0.010936844535070026
Position 11702: 0.00962688975840558
Position 5570: 0.009161387706932297
Position 1311: 0.0076214610267675625
Position 947: 0.007509627316028517
Position 8582: 0.00729016942844555
Position 11544: 0.006963136048984324
Position 6349: 0.0068011337885059975
Position 9821: 0.00636275534501257
Position 10140: 0.0057026140593676965
Position 12716: 0.0051473517215542075
Position 8849: 0.005059715406012413
Position 578: 0.00486358642700453
Position 34: 0.00479850235573898
Position 7259: 0.004096951755669487
Position 12848: 0.004018886258514816
Position 4612: 0.003752573923868003
Position 5684: 0.0035230890656197523
Position 4653: 0.003349674925198151
Position 5801: 0.003287918365433401
Position 7188: 0.003278912190284073
Position 765: 0.0032499009743695
Position 5665: 0.003219188111793352
Position 1066: 0.0030740659038968375
Position 9463: 0.0029450893623015665
Position 244: 0.0028924865021726347
Position 7619: 0.002887936462672344
Position 4994: 0.00288222065989033
Position 8726: 0.002801170920293297
Position 4362: 0.002770903208771278
Position 266: 0.002724583097395455
Position 12752: 0.0026796439355533416
Position 8096: 0.0025536733024238163
Position 1262: 0.0024853334883291607
Position 2162: 0.0024451335738685173
Position 592: 0.002441569644962339
Position 6079: 0.0023870849794074807
Position 12737: 0.002343230976084833
Position 681: 0.0020867216155305963
Position 7488: 0.002068032669012054
Position 2873: 0.0019005083123868362
Position 7316: 0.0017482699001269927
Position 1334: 0.0016572664815573237
Position 8891: 0.0016359643654094164
Position 6449: 0.001632586175405612
Position 6780: 0.0016226522850585209
Position 5309: 0.0013211674602978465
Position 9011: 0.001243370402649967
Position 1063: 0.0012177979008067919
Position 1955: 0.0011254882558903475
Position 1163: 0.0010973789167276992
Position 5232: 0.001058332436891987
Position 12457: 0.000958101954611013
Position 2936: 0.0009430229064583301
Position 6442: 0.0009017161969888995
Position 4918: 0.0008719176862445029
Position 11690: 0.0008706980566089336
Position 12200: 0.00084206203644371
Position 208: 0.0008192494022016454
Position 8829: 0.0008168255781273843
Position 6174: 0.0007383356029822872
Position 11670: 0.0007197590302226669
Position 3465: 0.0006496673084832283
Position 4082: 0.000631650613670579
Position 189: 0.0005788388394796705
Position 11663: 0.000547092256356972
Position 370: 0.0004722176543612126
Position 8421: 0.00041863079180056215
Position 11226: 0.00036343736448866357
Position 3878: 0.0003607560238204643
Position 6479: 0.0003459882260792525
Position 21: 0.0003425076361862776
Position 11499: 0.00033625265191165887
Position 4485: 0.0003333602353000682
Position 2862: 0.0003163448984063597
Position 6433: 0.0003069940377782869
Position 6789: 0.00029742841690793263
Position 4128: 0.00028982397382589474
Position 1093: 0.00028547166791753734
Position 3389: 0.00027261838207247313
Position 11265: 0.0002493535682028372
Position 2141: 0.0002483188139925423
Position 4483: 0.00024744805721128155
Position 741: 0.0002454507536336772
Position 12581: 0.00024142051470745968
Position 5688: 0.00023283826694703815
Position 2399: 0.00022208606393630162
Position 838: 0.00021660892906816067
Position 10981: 0.00021334546838552956
Position 11493: 0.0002075354194311838
Position 1045: 0.00020665642911621627
Position 5112: 0.00020260387441761239
Position 4406: 0.00020213379260660796
Position 5822: 0.0001872135087539672
Position 11268: 0.00016386873192140427
Position 6048: 0.00016263480914048724
Position 5383: 0.00015464281272281334
Position 538: 0.0001542784607908354
Position 6793: 0.0001501592331317604
Position 1105: 0.00014277015126614175
Position 4138: 0.00014235917994639017
Position 1083: 0.00013282275240345646
Position 3309: 0.0001319714588807539
Position 5032: 0.00012761743346487742
Position 6800: 0.00012642438985233591
Position 11954: 0.00012062271094409672
Position 6054: 0.00011930652986788255
Position 6117: 0.00011696617070005421
Position 11154: 0.00011582798669687061
Position 4195: 0.00010551179763838599
Position 2781: 0.00010038392371629848
Position 4634: 9.443065233728897e-05
Position 860: 9.158676807878218e-05
Position 12409: 9.101136357649718e-05
Position 6342: 8.317579174323837e-05
Position 893: 8.203458650393372e-05
Position 5835: 7.811195567470583e-05
Position 4214: 7.570794935436358e-05
Position 1286: 6.743701116051363e-05
Position 3413: 6.639933069887073e-05
Position 6375: 6.255896452310175e-05
Position 1849: 5.891374752170994e-05
Position 58: 5.8709218726942886e-05
Position 5960: 5.598304626153939e-05
Position 6336: 5.5696126093161876e-05
Position 4212: 4.788258447034406e-05
Position 2029: 4.4578069691297044e-05
Position 3914: 4.43003661576181e-05
Position 11763: 4.4227254174747176e-05
Position 12856: 4.205125814046098e-05
Position 5867: 4.180280812766676e-05
Position 1484: 4.0729073655738026e-05
Position 6808: 4.017376891366452e-05
Position 11551: 3.94714130082308e-05
