Gene = Orc5
index = 1345
Annotated 5SS: [1298]
Annotated 3SS: [1350]
SMsplice 5SS: [1298]
SMsplice 3SS: [1350]
top_k =  1000
Partition function (log Z): -4.006222279300583

Sorted 5' Splice Sites (High to Low Probability):
Position 1298: 0.9993973793791546
Position 794: 0.03050126542746977
Position 288: 0.02619812545958277
Position 658: 0.018439840814654863
Position 860: 0.007539317714931948
Position 1594: 0.0074863909986766786
Position 54: 0.006906104306949656
Position 1591: 0.006220908519182125
Position 84: 0.003828586075728638
Position 1441: 0.0006738551454625394
Position 817: 0.0006401119326968183
Position 477: 0.0004930963429571885
Position 1642: 0.0003683742981443168
Position 611: 0.0003295981735831248
Position 1445: 0.00029348025398319444
Position 1133: 0.00023318332248001516
Position 960: 0.00022706824508715074
Position 451: 0.00021803434734390497
Position 1606: 0.00018873667103993532
Position 1302: 0.0001638035166733488
Position 491: 0.00016130580596117116
Position 662: 0.0001386849571953863
Position 372: 0.0001283260648097808
Position 1535: 0.00012143958255465847
Position 998: 0.00011144443001792985
Position 118: 0.00010938888444432987
Position 1483: 0.0001023478467748283
Position 163: 9.742317753237708e-05
Position 694: 9.721583863033291e-05
Position 389: 9.570613496685362e-05
Position 1569: 6.98761403553358e-05
Position 745: 6.187434261802377e-05
Position 167: 6.06181473157564e-05
Position 1280: 5.2278934240145304e-05
Position 545: 5.1680847686091385e-05
Position 572: 4.462751709044002e-05
Position 327: 3.952156877343988e-05
Position 837: 3.857054599552474e-05
Position 717: 2.2005374539721164e-05
Position 1632: 1.9908011540528986e-05
Position 983: 1.990462836071922e-05
Position 1100: 1.5645671477039848e-05
Position 1237: 1.080363761820411e-05
Position 1403: 8.915572390750373e-06
Position 240: 8.202601080902996e-06
Position 725: 8.038597684110459e-06
Position 1050: 6.7249873539921375e-06
Position 958: 6.098299783656335e-06
Position 97: 5.836348511045245e-06
Position 28: 5.335357572057553e-06
Position 1150: 4.883431045151287e-06
Position 620: 3.96829148876541e-06
Position 905: 3.672551946723783e-06
Position 525: 2.6805689110009446e-06
Position 1551: 1.9855582929258227e-06
Position 1655: 1.723869953820205e-06
Position 1365: 1.0371203418086736e-06
Position 1645: 9.353160788068528e-07
Position 613: 3.881902811756243e-07
Position 1507: 3.677466553131047e-07
Position 512: 1.701822640858699e-08
Position 140: 3.4628475910337625e-09
Position 232: 1.2509315409214006e-09
Position 1183: 3.0279017131512725e-10
Position 1241: 2.9248802253298157e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1350: 0.966623119261791
Position 1202: 0.0393101267671604
Position 1394: 0.01836013436740505
Position 1432: 0.012799729005168833
Position 1066: 0.012462025881986024
Position 1679: 0.008244818524333316
Position 935: 0.008052115046088054
Position 1655: 0.005275569631209178
Position 136: 0.004889729089306262
Position 717: 0.004864348981060365
Position 917: 0.004276971534087881
Position 790: 0.0026703059623233794
Position 745: 0.001978275926755634
Position 1714: 0.0018478035765007962
Position 637: 0.0017890751726841161
Position 1121: 0.0017493238784468026
Position 793: 0.0017277580214802015
Position 679: 0.0015424635845300363
Position 1470: 0.0015057275924896744
Position 1124: 0.0013424676196139853
Position 170: 0.001337473130256678
Position 398: 0.0011055035244046092
Position 1206: 0.000951173636558837
Position 455: 0.000863222604277293
Position 476: 0.0008038095810839723
Position 433: 0.0006296845373482507
Position 1097: 0.00043427374191306613
Position 1502: 0.0004052829743511041
Position 1225: 0.00038199244922252734
Position 520: 0.00035020596254173287
Position 344: 0.000317516441509524
Position 354: 0.00030081021469031364
Position 190: 0.0002803769837102162
Position 817: 0.0002659528728459647
Position 706: 0.00023343006154288656
Position 853: 0.0002305061516724739
Position 954: 0.00022517400074693314
Position 1544: 0.00019947393519174786
Position 327: 0.0001704666191473839
Position 640: 0.00011014936666353338
Position 937: 0.00010814571513020568
Position 1581: 0.00010781489827697234
Position 490: 0.00010495568884326157
Position 1246: 8.57587949923413e-05
Position 694: 7.724148680592432e-05
Position 1037: 6.832364434705702e-05
Position 114: 6.113278260400888e-05
Position 1635: 5.6864119229007814e-05
Position 368: 5.006003127365194e-05
Position 1141: 4.779565498372981e-05
Position 1261: 4.778795101989577e-05
Position 1534: 3.535334185480267e-05
Position 1222: 2.8323201120250485e-05
Position 754: 2.7585950751812674e-05
Position 187: 2.7346770305494184e-05
Position 857: 2.59941205841097e-05
Position 943: 2.416841727650792e-05
Position 1100: 2.412589709409122e-05
Position 766: 2.3611972316152324e-05
Position 1150: 2.294373202334721e-05
Position 569: 2.28449311606056e-05
Position 118: 1.9241175926302136e-05
Position 826: 1.580850386086323e-05
Position 1434: 1.3974635971448374e-05
Position 1359: 1.0538011119385175e-05
Position 1129: 1.0405663815293011e-05
Position 869: 6.9802108247767216e-06
Position 1569: 6.936442168546712e-06
Position 532: 4.4598793956895045e-06
Position 197: 2.919428022174771e-06
Position 1551: 2.2082066705623254e-06
Position 556: 2.07327868079354e-06
Position 832: 1.3603288509944975e-06
Position 226: 1.0977730863293369e-06
Position 356: 1.038908070544568e-06
Position 958: 9.014860720924398e-07
Position 445: 7.624338674240158e-07
Position 835: 6.455026399919531e-07
Position 588: 4.3629415019485497e-07
Position 278: 1.6561333374806946e-07
Position 517: 1.5216764434792892e-07
Position 1590: 1.811362059337467e-08
Position 691: 1.4374153708798185e-09
Position 550: 1.1935058256628296e-09
Position 247: 9.74329698464961e-10
Position 288: 4.66737371309788e-10
Position 281: 1.3720383619358965e-10
Position 175: 1.0213361736072805e-10
Position 206: 8.771249587940006e-11
Position 271: 1.1952901172355818e-14
Position 292: 1.7967116509622715e-15
