Gene = tweek
index = 1922
Annotated 5SS: [  636  3248  6454  6715  7341  7682  7868  8415  9579 14375 15642 15912
 16223 16900 17105 17826 18024 18949 19634 23151 26866 27132 27331]
Annotated 3SS: [ 2967  3302  6510  6796  7400  7746  8318  8997 14037 14441 15746 15969
 16808 17000 17169 17890 18086 19017 22181 23213 26930 27181 27390]
SMsplice 5SS: [  636  3248  6454  6715  7341  7682  8415  9579 14375 15642 15912 16172
 16900 17105 17826 18024 18949 19634 23151 23976 26866 27132 27331]
SMsplice 3SS: [ 2967  3302  6510  6796  7400  7746  8997 14037 14441 15746 15969 16808
 17000 17169 17890 18086 19017 22181 23213 25027 26930 27199 27390]
top_k =  1000
Partition function (log Z): 86.2111659923495

Sorted 5' Splice Sites (High to Low Probability):
Position 18024: 0.9998583476816506
Position 15912: 0.9990365907035439
Position 27132: 0.99794450678214
Position 23151: 0.9978111154519985
Position 18949: 0.9976941532677523
Position 7341: 0.9970694170524569
Position 14375: 0.9968150490814943
Position 3248: 0.9960888228652884
Position 17826: 0.9958402606206749
Position 17105: 0.9942896494247011
Position 6715: 0.9920231411317285
Position 27331: 0.989791941961543
Position 16900: 0.9800335630959929
Position 9579: 0.9732675662508574
Position 6454: 0.9700606011991594
Position 19634: 0.9532057894575593
Position 26866: 0.9313498331738237
Position 7682: 0.8719799851433486
Position 8415: 0.8278710500411338
Position 636: 0.7525148955177495
Position 16172: 0.5782140282429418
Position 23976: 0.5362951626490778
Position 15642: 0.5123147519853282
Position 15654: 0.4221355500750589
Position 7868: 0.30889998604369334
Position 8200: 0.22722354264470343
Position 23445: 0.20419488981976724
Position 4021: 0.1744033730561022
Position 4340: 0.16225358629497288
Position 16599: 0.14899234771365696
Position 14569: 0.14640149714355916
Position 23476: 0.1427819236163301
Position 242: 0.12100757291830029
Position 16622: 0.11122864656828207
Position 15368: 0.09948732552289151
Position 4114: 0.09891121695539198
Position 16223: 0.08976740374035595
Position 10045: 0.08694339834735147
Position 5264: 0.0832766778954073
Position 15104: 0.074076669055315
Position 20811: 0.06391836054610844
Position 273: 0.06266095208907276
Position 15662: 0.06006038652109995
Position 22660: 0.059607967044734124
Position 16121: 0.05878413832937726
Position 9169: 0.049811795270098894
Position 5630: 0.04496793826105839
Position 26772: 0.044556254845611286
Position 12900: 0.0428550493260182
Position 9106: 0.03925265790310603
Position 4751: 0.03595415103364169
Position 24921: 0.035790629954476044
Position 14123: 0.0334738462334631
Position 23335: 0.03292936171801988
Position 10842: 0.03221265511315226
Position 3379: 0.031907423517556585
Position 4918: 0.029524776970515965
Position 252: 0.02909255226599164
Position 12365: 0.027092810994125353
Position 222: 0.026638164161221476
Position 1140: 0.026321558531144915
Position 250: 0.026262095120502822
Position 5534: 0.025663843254399868
Position 1131: 0.023913082553033784
Position 1339: 0.02333399157210811
Position 19211: 0.01981728442091156
Position 5021: 0.01937517861230818
Position 16626: 0.01912451998572409
Position 246: 0.018362825241578663
Position 28260: 0.01718785883967528
Position 1999: 0.016578700687159432
Position 16268: 0.016286921053465717
Position 1539: 0.01585568084266148
Position 19547: 0.014992922551888508
Position 7919: 0.014865631233419644
Position 11685: 0.01476278187811636
Position 4515: 0.01434747997336117
Position 21982: 0.01415792766093188
Position 24271: 0.012788078279481701
Position 11721: 0.012717701407069935
Position 248: 0.01251722291538412
Position 23666: 0.012308740546605669
Position 19041: 0.011964414545189733
Position 12753: 0.011512618743646503
Position 23315: 0.010908879557869573
Position 16265: 0.010901397006917963
Position 25647: 0.010249637552424015
Position 16444: 0.010053260795293985
Position 28492: 0.009734371268242491
Position 19218: 0.009516545063482191
Position 9088: 0.0094953186899713
Position 27328: 0.009445232900240491
Position 275: 0.009403541507269318
Position 28340: 0.009229918056581781
Position 691: 0.009174291544495177
Position 15372: 0.009045001590957563
Position 11145: 0.008917270618021047
Position 1801: 0.008756565784292288
Position 3071: 0.00873808703733593
Position 21031: 0.008404746633486306
Position 10224: 0.008247417132286008
Position 7696: 0.008161493572499793
Position 6719: 0.007581282131951134
Position 4872: 0.007401631193265264
Position 12628: 0.007328741508557046
Position 1332: 0.007070787990878215
Position 24012: 0.007069126894738503
Position 24862: 0.006930751603161446
Position 4201: 0.006914940549319503
Position 19762: 0.006908094753621229
Position 7132: 0.006868756108132756
Position 14581: 0.006744916046224482
Position 8029: 0.006729392598555037
Position 1172: 0.0066886891600455335
Position 3521: 0.006069126750615545
Position 19227: 0.005658247335705076
Position 20379: 0.005538895087718953
Position 20879: 0.005509075285516595
Position 24745: 0.004920763966279021
Position 10461: 0.004768022944129088
Position 277: 0.004685243944079407
Position 19582: 0.00454415426514124
Position 14553: 0.004486426061315315
Position 8707: 0.004381709605360823
Position 16394: 0.004328002004222605
Position 19863: 0.00411964538465539
Position 18713: 0.0040708941261368425
Position 5530: 0.003910367601368988
Position 2145: 0.0038563886996431044
Position 2128: 0.0038506046730571765
Position 1595: 0.0037947033301188354
Position 1355: 0.003790868327622921
Position 22306: 0.003714823859935132
Position 11408: 0.0034058118191084984
Position 10864: 0.003384220551907708
Position 5426: 0.0033773080792808474
Position 289: 0.0033505089461799615
Position 9503: 0.0033070202153662885
Position 24418: 0.0031704085445882725
Position 15330: 0.0031302706463683036
Position 7626: 0.003056321285299031
Position 3955: 0.0030537693685864908
Position 5708: 0.0030103793718279084
Position 14177: 0.002916883068975883
Position 24480: 0.0028995112907750894
Position 2318: 0.002869939624239612
Position 151: 0.0028383326400772567
Position 20357: 0.0028291251465535085
Position 7989: 0.002801564722279849
Position 7912: 0.0026703697150948632
Position 18573: 0.0026684153021186924
Position 24372: 0.002641664766695991
Position 2741: 0.0026296003086906695
Position 4713: 0.0025307438844772105
Position 5831: 0.0025088644058511014
Position 20429: 0.002476825519755688
Position 24627: 0.0024433956524649194
Position 19031: 0.0024332136132305376
Position 3774: 0.002409395690586832
Position 14379: 0.002375168670679595
Position 5036: 0.0023006358962625946
Position 8757: 0.0022842606673799145
Position 14697: 0.0022638223237218176
Position 573: 0.0022281344077851274
Position 17805: 0.002204769329993563
Position 16294: 0.002069508176722221
Position 9931: 0.0019998144998456704
Position 23541: 0.0019525107865439935
Position 7356: 0.0018774098402828206
Position 3075: 0.0018073698881726473
Position 24463: 0.0017880484958006464
Position 5234: 0.0017677793667770178
Position 10676: 0.001693920423565691
Position 16113: 0.001633237639343442
Position 20013: 0.001621460564821623
Position 7535: 0.0015009700474408894
Position 3766: 0.0014834223130714367
Position 2553: 0.0014026058061215002
Position 15033: 0.0013685030394519281
Position 7937: 0.001366308232359265
Position 22395: 0.0012994412143884375
Position 27136: 0.0012940231407295268
Position 16467: 0.0012933116133673722
Position 15149: 0.0012896790727721745
Position 120: 0.0012618837748079505
Position 20105: 0.0012506713728450965
Position 3686: 0.001235759910284618
Position 17109: 0.0012260712524212948
Position 1026: 0.001211699767841155
Position 20782: 0.001195686419568991
Position 7489: 0.0011115239904639783
Position 18325: 0.0010480848085502252
Position 8524: 0.0010326735082335499
Position 7907: 0.0010219925344182924
Position 25281: 0.0009925060058490983
Position 2205: 0.000981389604114594
Position 7030: 0.0009762550149668017
Position 20990: 0.0009637662421798028
Position 19716: 0.0009386124610294756
Position 17214: 0.0009174064539452888
Position 20236: 0.0009150460338540591
Position 15916: 0.0009095447979751871
Position 7512: 0.0008885384474264184
Position 14904: 0.0008825128355260766
Position 7027: 0.0008524284889555968
Position 19488: 0.0008452626532529934
Position 20210: 0.0008040684628960848
Position 24460: 0.0007931457246798761
Position 18461: 0.0007793695893096442
Position 28267: 0.0007743666318408129
Position 8471: 0.0007692807761977792
Position 1287: 0.0007635944849661892
Position 23139: 0.0007572495774320927
Position 13220: 0.0007243148739701227
Position 27988: 0.0007029516018581888
Position 28319: 0.0006946199813799342
Position 13036: 0.0006790074748457488
Position 27763: 0.0006654521863294923
Position 27129: 0.0006533370488952667
Position 1365: 0.0006346735774495216
Position 21578: 0.0006304084720561307
Position 15390: 0.0006220858646256444
Position 16023: 0.0006122461083583799
Position 18520: 0.0005998844963418018
Position 27952: 0.000589787044775951
Position 16035: 0.0005871153956485861
Position 16299: 0.0005846161595242112
Position 8604: 0.0005792897224669791
Position 18559: 0.0005779874215365704
Position 16606: 0.0005636175340408834
Position 6044: 0.000548134966175832
Position 24722: 0.0005445142785973677
Position 28136: 0.0005279129395092829
Position 16438: 0.0005216045994679297
Position 2533: 0.0005165188109873122
Position 881: 0.0005159325984926341
Position 12739: 0.000489957693837017
Position 1602: 0.0004848430032105038
Position 7041: 0.000483882757084624
Position 20415: 0.00047440676136636386
Position 23709: 0.00046827694989927854
Position 14369: 0.00044953313096138877
Position 14535: 0.000448841879622476
Position 20027: 0.00044440532116848616
Position 3672: 0.0004341967582825371
Position 1947: 0.00042915923385858503
Position 8419: 0.00042672841591350467
Position 20393: 0.0003938406096779586
Position 256: 0.0003898863104534568
Position 1066: 0.0003636200528710953
Position 16503: 0.00036283192005852734
Position 25932: 0.00035464661817366993
Position 3572: 0.00035240437080843486
Position 19460: 0.0003473299203800731
Position 28144: 0.0003268142673789426
Position 28224: 0.000322896371798029
Position 23873: 0.00031434866989886223
Position 4884: 0.00030349187679763013
Position 863: 0.0002839260024136275
Position 18213: 0.000282418743656562
Position 20480: 0.00027109094787742876
Position 240: 0.0002700048320144988
Position 7644: 0.00026145360868894244
Position 18634: 0.00025431456681586037
Position 23327: 0.00025218867680731037
Position 17891: 0.0002515446587892768
Position 16963: 0.00025098098378200805
Position 4015: 0.00025073583017192684
Position 15010: 0.0002474809012693864
Position 2083: 0.0002438341703303829
Position 4055: 0.00023964985486136692
Position 16008: 0.00023864632307354024
Position 16150: 0.0002293066747061026
Position 8502: 0.00022779797371860066
Position 8631: 0.0002243588088742856
Position 3690: 0.00022242142311150624
Position 28331: 0.00021951936407310844
Position 18899: 0.00021793672924846663
Position 8691: 0.0002155429223842306
Position 19562: 0.0002115405199599007
Position 19475: 0.00021130739730722023
Position 28326: 0.00021002490299529397
Position 4507: 0.00020710820304793842
Position 14762: 0.00019943829728712547
Position 20498: 0.00019505773628900147
Position 1933: 0.00019478778015311597
Position 4106: 0.00019249610885448148
Position 28296: 0.00018625465380130927
Position 1079: 0.00017899916178287542
Position 7345: 0.0001778735228349944
Position 23155: 0.00017498540308952043
Position 28016: 0.00017456668228094894
Position 3405: 0.0001731682641313919
Position 21639: 0.00017192018183351804
Position 5769: 0.0001688529057186294
Position 17092: 0.00016816427641655056
Position 28100: 0.00016717866342034018
Position 19928: 0.00016426559816057386
Position 7641: 0.0001625506538208999
Position 14495: 0.00015964340795090082
Position 28163: 0.00015708960854130045
Position 1859: 0.00014922549469369156
Position 18565: 0.00013932191852421852
Position 26536: 0.00013931388233049844
Position 28321: 0.00013486012654527179
Position 18568: 0.00013386171799818452
Position 19037: 0.0001333740526779715
Position 6967: 0.00013325773192056342
Position 28238: 0.00012865354390889362
Position 7633: 0.00012784799781119177
Position 18756: 0.00012759731650692374
Position 7021: 0.00012723577226298176
Position 17830: 0.00012491306598944865
Position 9325: 0.00012040441542826162
Position 28130: 0.00011812565519224146
Position 8393: 0.00011806006846706706
Position 12166: 0.00011550911763007614
Position 28117: 0.00011355821810874225
Position 18199: 0.00011318277366964968
Position 3818: 0.00011078518189062953
Position 7073: 0.00010926276240913582
Position 28010: 0.00010900398438123522
Position 19468: 0.00010857326037791312
Position 6899: 0.00010841403327771515
Position 23670: 0.00010763104964262413
Position 3935: 0.00010203264627898611
Position 18028: 0.00010049411214794598
Position 16913: 9.760847815979112e-05
Position 19113: 9.665956699026313e-05
Position 6591: 9.471746843475115e-05
Position 21180: 9.440533500471624e-05
Position 19145: 9.20338941901052e-05
Position 28003: 9.144267585935685e-05
Position 3909: 8.916517939210488e-05
Position 16517: 8.861194463717817e-05
Position 20240: 8.645417324453169e-05
Position 8344: 8.605898127817653e-05
Position 900: 8.57072695833218e-05
Position 6850: 8.279433459356749e-05
Position 8406: 7.465891668094903e-05
Position 16428: 7.426689388488847e-05
Position 28025: 7.206751380383299e-05
Position 14518: 7.186506398992652e-05
Position 9530: 7.18255417450978e-05
Position 28085: 7.154630786577376e-05
Position 18444: 6.771990031966427e-05
Position 23489: 6.684562458637072e-05
Position 5387: 6.644485264462376e-05
Position 17572: 6.595870509162492e-05
Position 23415: 6.552474925081251e-05
Position 19998: 6.209553322578444e-05
Position 20229: 6.0874716383552225e-05
Position 15511: 5.924333983629324e-05
Position 20504: 5.762934498805997e-05
Position 3988: 5.672988390267647e-05
Position 23313: 5.311550159856165e-05
Position 262: 5.156092446330372e-05
Position 20793: 5.0347762784750705e-05
Position 254: 4.9904484708804366e-05
Position 27814: 4.729811140362268e-05
Position 19267: 4.636158843559223e-05
Position 1183: 4.564151327658405e-05
Position 7103: 4.37657990613464e-05
Position 3587: 4.32721455433864e-05
Position 8081: 4.307730704188133e-05
Position 16945: 4.270714040861552e-05
Position 6935: 4.1417137989803286e-05
Position 9669: 4.1404512546770846e-05
Position 11078: 4.1327785249915065e-05
Position 5753: 3.865587429565313e-05
Position 8192: 3.851336523752098e-05
Position 7624: 3.838543648184512e-05
Position 27310: 3.7447933725404445e-05
Position 8091: 3.704084187588825e-05
Position 7010: 3.630753333745256e-05
Position 19022: 3.5741709909683246e-05
Position 3728: 3.509809032920661e-05
Position 27545: 3.462271303045516e-05
Position 8001: 3.44739571170759e-05
Position 28508: 3.444668597817002e-05
Position 23171: 3.436105676059211e-05
Position 414: 3.340484146972927e-05
Position 4318: 3.3358214760241825e-05
Position 16126: 3.187617641513571e-05
Position 3226: 2.9097286874393648e-05
Position 16066: 2.892547214851868e-05
Position 19242: 2.8888559161041408e-05
Position 17718: 2.8136994671892336e-05
Position 27335: 2.8036457740692732e-05
Position 7234: 2.78912488051459e-05
Position 362: 2.6060343775956166e-05
Position 281: 2.5843702295032113e-05
Position 7649: 2.4592392471696792e-05
Position 17258: 2.3038566601125842e-05
Position 27671: 2.2825394728603267e-05
Position 7272: 2.109736922428199e-05
Position 17784: 2.0948505623326574e-05
Position 27600: 2.080320170385421e-05
Position 1101: 2.0781022600559075e-05
Position 27759: 2.013271992472406e-05
Position 7214: 1.9665756817635256e-05
Position 14820: 1.9331385397019418e-05
Position 9499: 1.922336743266723e-05
Position 14602: 1.9098643039746453e-05
Position 5070: 1.8976683004633054e-05
Position 7556: 1.8275683177112674e-05
Position 14646: 1.8179924710626742e-05
Position 17841: 1.7990341863139355e-05
Position 920: 1.773667505927667e-05
Position 8180: 1.6150103672625195e-05
Position 17739: 1.5894503124297636e-05
Position 15395: 1.5026310571107881e-05
Position 17694: 1.4528608893936098e-05
Position 4693: 1.3990678067933348e-05
Position 19118: 1.3804677833476836e-05
Position 17559: 1.3668959118102099e-05
Position 23507: 1.3322247343529468e-05
Position 6618: 1.2341145124860758e-05
Position 3844: 1.232686981217185e-05
Position 695: 1.2250179191277318e-05
Position 28302: 1.2154144825731292e-05
Position 1039: 1.2089302658299783e-05
Position 16350: 1.1188310954513354e-05
Position 279: 1.0839107907069101e-05
Position 3165: 1.0800199860255661e-05
Position 528: 1.0684535157430365e-05
Position 22340: 1.067150306422792e-05
Position 14303: 1.0591422208853346e-05
Position 23262: 1.0385392104874812e-05
Position 7249: 1.0070115308499706e-05
Position 15013: 9.991722030359743e-06
Position 816: 9.817128320266155e-06
Position 23502: 9.588101763761103e-06
Position 23259: 9.306347504316191e-06
Position 27337: 8.468056622113901e-06
Position 22380: 7.710725382989453e-06
Position 7155: 7.636899412912058e-06
Position 18013: 7.437724827832388e-06
Position 4242: 7.3571261251459675e-06
Position 14700: 7.123515732543877e-06
Position 16486: 6.917376421111017e-06
Position 22987: 6.909769402633763e-06
Position 18942: 6.8230671388929175e-06
Position 22757: 6.566680739937506e-06
Position 3815: 6.544078016672783e-06
Position 7587: 6.505223474222989e-06
Position 6612: 6.373360143305617e-06
Position 22494: 6.370526470278601e-06
Position 14890: 6.111815779447103e-06
Position 7499: 6.092387343549746e-06
Position 18917: 5.921969132622232e-06
Position 18932: 5.920930275191893e-06
Position 18808: 5.676359247309031e-06
Position 10160: 5.112595714512881e-06
Position 4187: 4.785974357489228e-06
Position 1153: 4.68840836898461e-06
Position 6823: 4.656989806332999e-06
Position 17011: 4.55328589705119e-06
Position 28441: 4.542025469598044e-06
Position 17797: 4.473775765386742e-06
Position 14942: 4.439200324641052e-06
Position 22630: 4.436250461557764e-06
Position 28365: 4.42143548582155e-06
Position 39: 4.322766207929121e-06
Position 18375: 4.244897936194458e-06
Position 17779: 4.094116137335854e-06
Position 15979: 3.862552515966115e-06
Position 14986: 3.819128118341414e-06
Position 31: 3.7964905272454037e-06
Position 18672: 3.680696513982904e-06
Position 1330: 3.6107955009531594e-06
Position 27731: 3.5765061202861842e-06
Position 27703: 3.5168980632936214e-06
Position 3266: 3.4891505246093852e-06
Position 3753: 3.2950298703756684e-06
Position 19960: 3.177200424590554e-06
Position 18596: 3.1181329265151227e-06
Position 14262: 3.03591943123237e-06
Position 1392: 3.028558915008991e-06
Position 138: 2.9871287455814527e-06
Position 20319: 2.7681905421697054e-06
Position 17676: 2.684762645100166e-06
Position 16990: 2.6648030557244957e-06
Position 14090: 2.6066600052086492e-06
Position 15949: 2.5000063947479825e-06
Position 16484: 2.4260271000254917e-06
Position 6889: 2.3075043413792348e-06
Position 15830: 2.2433165657337686e-06
Position 521: 2.0895267202067993e-06
Position 17442: 2.086539548585177e-06
Position 15993: 1.8087510448897592e-06
Position 14893: 1.7924339775979497e-06
Position 320: 1.7890258330421333e-06
Position 22632: 1.782385659503424e-06
Position 3178: 1.7123097941525196e-06
Position 401: 1.6801556568060864e-06
Position 6880: 1.6703226797061732e-06
Position 7320: 1.581984808528375e-06
Position 774: 1.5589410868740901e-06
Position 33: 1.5176061628229696e-06
Position 14882: 1.5114143266374545e-06
Position 3607: 1.3708975306774995e-06
Position 8636: 1.3688815320145843e-06
Position 6891: 1.260641655533228e-06
Position 28426: 1.2578032156631118e-06
Position 7476: 1.1663301987237941e-06
Position 944: 1.1176906439006122e-06
Position 18354: 1.0823720481636883e-06
Position 8429: 9.91845294430344e-07
Position 6624: 9.685878586078634e-07
Position 996: 9.524185407499023e-07
Position 14919: 9.33512597723748e-07
Position 22314: 9.034485117067214e-07
Position 22705: 8.861112263371707e-07
Position 18314: 8.414928429559456e-07
Position 17755: 8.309285437919498e-07
Position 16904: 7.934812048422055e-07
Position 1239: 7.507122778066961e-07
Position 27053: 7.491961649022048e-07
Position 17705: 7.475101922793341e-07
Position 23924: 7.425498823321466e-07
Position 17468: 7.40323088838651e-07
Position 726: 7.307116061630461e-07
