Gene = RpS21
index = 1450
Annotated 5SS: [106 236 499]
Annotated 3SS: [176 306 560]
SMsplice 5SS: [106 236 499]
SMsplice 3SS: [176 306 560]
top_k =  1000
Partition function (log Z): 2.1087258350459925

Sorted 5' Splice Sites (High to Low Probability):
Position 499: 0.9841728387305815
Position 236: 0.9789406395906969
Position 106: 0.9500766874447175
Position 603: 0.007914886742651044
Position 753: 0.004459468910482909
Position 88: 0.0030619409163754625
Position 744: 0.001972835571562335
Position 110: 0.0018739589118832616
Position 202: 0.001719719252780511
Position 218: 0.0012981829001849651
Position 464: 0.0004895023237590745
Position 624: 0.0003232736067038233
Position 503: 0.00027530517159709915
Position 240: 0.00025132785493295904
Position 803: 0.0002505763041933325
Position 634: 0.0002486173839988165
Position 746: 0.00016572268617267628
Position 862: 9.565387756614637e-05
Position 840: 9.564692853548498e-05
Position 70: 5.888266478626228e-05
Position 578: 5.762179101690544e-05
Position 641: 4.291628278515101e-05
Position 698: 2.6457693759006214e-05
Position 76: 1.7175501635275037e-05
Position 249: 1.6859988373595877e-05
Position 748: 1.0400300633668895e-05
Position 507: 5.275536944472133e-06
Position 692: 4.965377728582762e-06
Position 860: 2.286378641636043e-06
Position 121: 2.2094453074999206e-06
Position 573: 2.180172142912651e-06
Position 210: 1.5908432530762757e-06
Position 448: 1.584671066635378e-06
Position 651: 1.4623857379704253e-06
Position 402: 1.0972777510653411e-06
Position 28: 1.0646415301059111e-06
Position 435: 8.300588609391125e-07
Position 36: 6.056879931089287e-07
Position 222: 2.9717683451152094e-07
Position 468: 2.4250788021458564e-07
Position 251: 1.980370631382238e-07
Position 365: 7.158366653106338e-08
Position 313: 1.3644062228680358e-08
Position 350: 5.1370431642091246e-09
Position 159: 9.835711408322953e-10
Position 161: 7.358003845714937e-10
Position 387: 1.0545295427463471e-10
Position 371: 5.1472691519843136e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 306: 0.9694483185143165
Position 176: 0.9536145878977246
Position 560: 0.9245448693259322
Position 931: 0.019033266182381534
Position 698: 0.01854717019078028
Position 812: 0.014707073052246708
Position 912: 0.010992272783063028
Position 287: 0.009901710875608956
Position 879: 0.003997132539465805
Position 587: 0.0036769313314771587
Position 321: 0.0028890166727114767
Position 776: 0.001790295932377777
Position 785: 0.0011499889099669067
Position 860: 0.0007408152997076938
Position 840: 0.0006577785828168571
Position 337: 0.0005650273756228276
Position 355: 0.00044577273845022327
Position 702: 0.0004108843427448431
Position 152: 0.0001935541291433529
Position 611: 0.0001684043814139456
Position 148: 0.00016138443950991207
Position 591: 0.00010223959577771383
Position 736: 6.0201974642849366e-05
Position 191: 3.67423227587196e-05
Position 394: 2.3022024762414965e-05
Position 714: 1.9493862341218135e-05
Position 708: 1.8971401136794217e-05
Position 793: 1.7208320193436688e-05
Position 744: 1.4921898875714536e-05
Position 726: 6.497390130250773e-06
Position 382: 2.0087825217381195e-06
Position 721: 1.5914540588059528e-06
Position 409: 1.218516154940639e-06
Position 513: 1.1629023149365745e-06
Position 571: 7.32377727885055e-07
Position 121: 6.720196434863981e-07
Position 106: 4.0688966885825505e-08
Position 481: 3.523160368296532e-08
Position 240: 3.437296355500467e-08
Position 478: 1.3528547707857458e-08
Position 206: 8.463311145147686e-09
Position 118: 6.084288315242391e-09
Position 83: 2.8054289743270054e-09
Position 430: 7.460100845122332e-11
Position 110: 6.799840076500957e-11
Position 360: 4.7569257619796476e-11
Position 499: 4.2491854542992326e-11
Position 70: 2.2135865137675797e-11
Position 448: 1.7599403376057186e-12
