Gene = IntS10
index = 1232
Annotated 5SS: [ 302 1400]
Annotated 3SS: [ 354 1455]
SMsplice 5SS: [ 302 1400]
SMsplice 3SS: [ 354 1455]
top_k =  1000
Partition function (log Z): -0.5265225767680719

Sorted 5' Splice Sites (High to Low Probability):
Position 1400: 0.9967560198175147
Position 302: 0.9855945736355958
Position 680: 0.1826917250416617
Position 2119: 0.0553287570278351
Position 1008: 0.021294262996706927
Position 1630: 0.014769841971719959
Position 12: 0.013789390715352286
Position 42: 0.013256379940639813
Position 950: 0.011397653444042572
Position 461: 0.010778583967928978
Position 993: 0.010270388081701737
Position 2095: 0.0065494187053492916
Position 491: 0.006468750729061861
Position 1581: 0.004349536232407119
Position 469: 0.00403957808708539
Position 1645: 0.0024865562942046632
Position 287: 0.0017690764779126232
Position 2075: 0.0009172115947433989
Position 306: 0.0007965490839608829
Position 671: 0.0007587032754556788
Position 1597: 0.0004531202999975168
Position 528: 0.00040641971524428365
Position 1555: 0.0003952620204959697
Position 1404: 0.0003455077316755289
Position 1080: 0.0003321022759404449
Position 2103: 0.0002846629146487057
Position 2269: 0.00028413391693940076
Position 1585: 0.00023888918036998414
Position 837: 0.00023272893171604394
Position 1622: 0.0002288256215311661
Position 973: 0.0002149889303153028
Position 1675: 0.00021485420281344792
Position 2276: 0.00015894626601003594
Position 911: 0.00015522172676674844
Position 454: 0.000132158911751669
Position 289: 0.00012510592470946113
Position 1590: 0.00011442961291111976
Position 955: 9.105983715881946e-05
Position 2005: 8.36385833108028e-05
Position 295: 6.671990401516947e-05
Position 1511: 5.1152243757084986e-05
Position 1429: 3.7295400737610096e-05
Position 577: 3.027737897129403e-05
Position 821: 2.9499695673581407e-05
Position 6: 2.3020470559714685e-05
Position 1049: 2.1485079819428318e-05
Position 2162: 2.0961185886081184e-05
Position 1094: 1.7756729342513227e-05
Position 2083: 1.7348283266713065e-05
Position 568: 1.6551105911368805e-05
Position 893: 1.3793385627406799e-05
Position 1034: 1.2551117843987067e-05
Position 1901: 1.0432748529854173e-05
Position 135: 9.334775288938828e-06
Position 757: 8.742634911897448e-06
Position 747: 7.930061847213896e-06
Position 1488: 6.0047422786274216e-06
Position 1147: 5.0207376223821046e-06
Position 1349: 4.879068456274064e-06
Position 330: 4.2106445277016984e-06
Position 2171: 3.4062189043870526e-06
Position 1894: 3.0833641380201913e-06
Position 930: 2.791543286474645e-06
Position 1705: 2.403830868954795e-06
Position 128: 2.1193294015018213e-06
Position 46: 1.9237342858563516e-06
Position 1752: 1.7786042397571374e-06
Position 52: 7.341796996034699e-07
Position 2216: 7.22995754137667e-07
Position 2218: 5.893945890075829e-07
Position 125: 1.1851382282789204e-07
Position 348: 2.0217114507688872e-08
Position 1530: 3.5454900864831776e-09
Position 1344: 3.3155317649041272e-09
Position 1140: 1.5407945729070881e-09
Position 388: 1.4725770058249124e-09
Position 1204: 9.032083742757354e-10
Position 1221: 6.523754738280049e-10
Position 881: 1.2203145797120896e-10
Position 1470: 1.441696738781911e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1455: 0.9799610531615649
Position 354: 0.7689568675877969
Position 370: 0.19809511162120413
Position 735: 0.10226980346734717
Position 1052: 0.09903622543552097
Position 2198: 0.039450217130775476
Position 1722: 0.02593354338252194
Position 1055: 0.01505841986959945
Position 97: 0.013375234997252364
Position 528: 0.011857577022147892
Position 85: 0.010946606642244184
Position 2330: 0.00932866899799195
Position 2147: 0.00804401780404965
Position 1461: 0.007248102345483771
Position 873: 0.007236594770091669
Position 590: 0.006791895297802399
Position 794: 0.005224345597726442
Position 423: 0.004320847113712928
Position 1177: 0.003444056456836456
Position 1012: 0.00315926118663174
Position 2206: 0.002919341979440204
Position 747: 0.002469121461663976
Position 2257: 0.002211586483173901
Position 1482: 0.0020926080433844867
Position 2211: 0.001946833122722773
Position 62: 0.0019230511652391614
Position 1221: 0.0018037447277675946
Position 1470: 0.0013827691494645202
Position 601: 0.0013563650711608042
Position 821: 0.0012791225307577998
Position 1651: 0.0012117944945761185
Position 797: 0.0010553297807446235
Position 1509: 0.0007847504639109594
Position 841: 0.0006652084806399525
Position 577: 0.0006506869253323067
Position 1833: 0.0006223906543745585
Position 114: 0.00046741584260507257
Position 2301: 0.0004526657550250319
Position 1492: 0.0004133666776177856
Position 1263: 0.0003749826689551309
Position 1079: 0.00024066342428184293
Position 1186: 0.0002334201166838305
Position 1856: 0.00021434069636218635
Position 356: 0.00019626980098736026
Position 661: 0.00017043047015823242
Position 1579: 0.0001668384079098033
Position 1897: 0.00016672065286671366
Position 609: 0.0001666321298338209
Position 877: 0.00016126276951861692
Position 1204: 0.0001263702365635241
Position 394: 0.00012558567183336707
Position 757: 9.995774280796086e-05
Position 930: 9.30972653476239e-05
Position 1140: 9.115743197147555e-05
Position 1830: 6.906823974334589e-05
Position 496: 6.85886022412425e-05
Position 1740: 6.469826167170233e-05
Position 1212: 6.416335101792216e-05
Position 1101: 6.334414930091626e-05
Position 1675: 5.8996484908120916e-05
Position 475: 5.294031893857379e-05
Position 1803: 3.6592691210251584e-05
Position 116: 3.4051649383080054e-05
Position 697: 3.3281854187845485e-05
Position 143: 2.958962205901992e-05
Position 889: 2.9088069443013727e-05
Position 198: 2.5724587546555882e-05
Position 1683: 2.5268755262827755e-05
Position 1663: 2.3926312779097863e-05
Position 808: 1.9322301266022155e-05
Position 1547: 1.745723813432862e-05
Position 491: 1.7411253059049647e-05
Position 385: 1.7351455858037072e-05
Position 2038: 1.620680138875484e-05
Position 1145: 1.3009532678867385e-05
Position 2269: 1.2428374271403734e-05
Position 1539: 1.1495358245882606e-05
Position 2058: 1.1087787064225298e-05
Position 330: 1.0454400563475762e-05
Position 1094: 1.0356545540701039e-05
Position 1616: 7.954823202678652e-06
Position 140: 7.769028721801423e-06
Position 1590: 5.662785523283545e-06
Position 1913: 5.077341429363122e-06
Position 266: 5.051323779192797e-06
Position 1344: 4.808781333476066e-06
Position 949: 4.508313364208207e-06
Position 397: 4.360068165018814e-06
Position 1017: 3.829643778004016e-06
Position 1315: 3.7866516465369874e-06
Position 1339: 3.653521545538329e-06
Position 1363: 3.5043709594395373e-06
Position 942: 2.86446722389818e-06
Position 907: 2.80096716526453e-06
Position 1156: 2.72295243771526e-06
Position 544: 2.4115790633104163e-06
Position 1388: 2.3928624469621154e-06
Position 1392: 2.246248470120231e-06
Position 1613: 1.2011567600343202e-06
Position 163: 7.614195855429007e-07
Position 703: 5.281705857839208e-07
Position 65: 4.938965275021406e-07
Position 1836: 3.5059161124728003e-07
Position 109: 2.8076442599395287e-07
Position 239: 9.795459160714328e-08
Position 151: 8.941739605622469e-08
Position 1919: 8.714653172490768e-08
Position 454: 5.8720847489260545e-08
Position 295: 3.73614379681586e-08
Position 2079: 2.1907894849745315e-08
Position 1524: 2.137407198561814e-08
Position 316: 5.72717643173856e-09
Position 287: 4.130208797874725e-09
Position 430: 9.139062996391949e-10
Position 275: 8.461337499467954e-10
Position 282: 6.26995955696078e-10
Position 631: 3.7477480765549543e-10
Position 125: 1.8048990405206415e-10
Position 278: 4.190550263949009e-12
Position 306: 3.773549414339597e-14
