Gene = ntc
index = 1823
Annotated 5SS: [639]
Annotated 3SS: [1694]
SMsplice 5SS: [639]
SMsplice 3SS: [1694]
top_k =  1000
Partition function (log Z): -4.285288222354848

Sorted 5' Splice Sites (High to Low Probability):
Position 639: 0.9991097242869
Position 1582: 0.14785687841635697
Position 483: 0.13943209398835765
Position 314: 0.02453748844341555
Position 272: 0.019889758093371967
Position 996: 0.01879985094014726
Position 1152: 0.017504450888616418
Position 487: 0.014482979458914304
Position 453: 0.00913946125170752
Position 1188: 0.00691445764289794
Position 396: 0.0061613218257532115
Position 254: 0.0022838804935286726
Position 1132: 0.002183826561281353
Position 159: 0.001927771119432276
Position 1223: 0.00154965591084167
Position 230: 0.0007654203812726549
Position 1290: 0.00043284155121383304
Position 467: 0.0003632787852119104
Position 1973: 0.0002923996507114528
Position 981: 0.0002597046800680686
Position 243: 0.0002446800994656717
Position 1206: 0.00024288450961395944
Position 1175: 0.00023027628317913662
Position 648: 0.000217462188166021
Position 1211: 0.00020684235979705835
Position 1527: 0.00019478920991225444
Position 2210: 0.00019084457491906954
Position 416: 0.00019031894879647672
Position 910: 0.00018943100850724783
Position 1546: 0.00018551804507023598
Position 341: 0.00017909270618900145
Position 17: 0.00017350280057754772
Position 1374: 0.0001725864851004533
Position 4: 0.00016507603458864976
Position 269: 0.00016294735101414774
Position 1532: 0.00013107752488520648
Position 84: 0.0001239983065161306
Position 293: 0.0001137020596285757
Position 643: 8.867676029423454e-05
Position 1349: 8.578237217346182e-05
Position 1014: 6.207465125254896e-05
Position 1940: 6.201567664830653e-05
Position 1452: 5.7657814427656114e-05
Position 1514: 5.4003831280319934e-05
Position 225: 4.4690039893798e-05
Position 1311: 4.0048367850332836e-05
Position 1471: 3.974658318270221e-05
Position 1244: 3.7800387491470474e-05
Position 57: 3.664455629111934e-05
Position 206: 3.431063681611974e-05
Position 1428: 3.390583842290406e-05
Position 782: 3.274062366464637e-05
Position 605: 2.8276258309063695e-05
Position 441: 2.5975642451302767e-05
Position 168: 2.538040529698155e-05
Position 1080: 2.3780753480229123e-05
Position 280: 2.3528233000821025e-05
Position 219: 2.3499511885886004e-05
Position 1405: 2.314821201471985e-05
Position 1784: 2.246551606631108e-05
Position 2377: 2.1996398010411034e-05
Position 1463: 1.8910055472885634e-05
Position 825: 1.6578597040748145e-05
Position 1271: 1.625195774106728e-05
Position 180: 1.6063805554547196e-05
Position 1895: 1.596850212336937e-05
Position 1426: 1.5099597588454838e-05
Position 382: 1.4722991315090629e-05
Position 753: 1.3475842306387847e-05
Position 602: 1.1650000992015457e-05
Position 1000: 1.1520961183852328e-05
Position 1519: 1.0843459568775113e-05
Position 1352: 9.638106232327075e-06
Position 692: 9.523072187687257e-06
Position 2087: 7.648181703016784e-06
Position 987: 6.948906729570214e-06
Position 2009: 6.896946417014405e-06
Position 1816: 6.256989004707074e-06
Position 1874: 4.911518936848775e-06
Position 9: 4.875019059754292e-06
Position 209: 4.8481647110916236e-06
Position 502: 4.3995862887122975e-06
Position 349: 3.993278188987745e-06
Position 1259: 3.448450076186796e-06
Position 7: 2.8634066178322825e-06
Position 799: 7.344993807370073e-07
Position 806: 2.435896772381129e-07
Position 731: 6.555544805000295e-08
Position 1016: 5.880437299402329e-08
Position 646: 5.320289969661625e-08
Position 723: 6.533074615450542e-09
Position 1235: 8.9390420691135e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1694: 0.7967887057206892
Position 536: 0.16332234833349338
Position 879: 0.14897643258947627
Position 845: 0.06463834416652761
Position 1517: 0.042220040569883134
Position 1007: 0.027553901595258497
Position 1452: 0.020007841431370722
Position 475: 0.019575574778551003
Position 506: 0.017124768742678625
Position 957: 0.013157560607344366
Position 1088: 0.012811402107564693
Position 799: 0.009802577656560167
Position 362: 0.009158818591340535
Position 1624: 0.008613755914885361
Position 1340: 0.007442126456149389
Position 349: 0.007168966398813949
Position 1000: 0.006944630824000213
Position 1578: 0.0037613132232201304
Position 1953: 0.003110806957374477
Position 731: 0.003001892194285022
Position 396: 0.002475887078012115
Position 1249: 0.0024564754185436776
Position 1269: 0.0022769428033963144
Position 1102: 0.0022383913132722894
Position 1232: 0.0019185189255991578
Position 1378: 0.001839141817007034
Position 1581: 0.001622623054902673
Position 822: 0.001384268773613428
Position 2317: 0.0012894917986314826
Position 2156: 0.0010564877019235538
Position 2302: 0.000998054962362559
Position 2394: 0.0009424359303505497
Position 1997: 0.0008603415124000779
Position 2281: 0.0008005793491612007
Position 1956: 0.0007708766455557949
Position 1080: 0.0007668326076647321
Position 825: 0.0007529628680687488
Position 2101: 0.000726875449048943
Position 1463: 0.000663759362066414
Position 1969: 0.0006281184934877226
