Gene = ens
index = 1696
Annotated 5SS: [  97  782 1002 2595 2801 3430 4162 4900 6243 7562 7789 8670 8973 9415
 9632]
Annotated 3SS: [ 727  893 2337 2660 3313 3906 4758 5576 7387 7618 7847 8741 9049 9470
 9697]
SMsplice 5SS: [ 782 2595 2801 3430 4900 7562 7789 8670 8973 9415 9632]
SMsplice 3SS: [2337 2660 3313 4758 7387 7618 7847 8741 9049 9470 9697]
top_k =  1000
Partition function (log Z): 43.447110915294225

Sorted 5' Splice Sites (High to Low Probability):
Position 7562: 0.9998091339188718
Position 8670: 0.9994941772653344
Position 8973: 0.9994899345185984
Position 7789: 0.9989468624755079
Position 2801: 0.9945255076162457
Position 9415: 0.9940908891447391
Position 4900: 0.9878377012392446
Position 3430: 0.9870865100473384
Position 2595: 0.9713893530248818
Position 782: 0.9704068313737974
Position 9632: 0.9235878045807859
Position 6761: 0.5729134525719638
Position 6965: 0.4560552208257357
Position 4156: 0.33265950773748065
Position 5937: 0.2996443263715977
Position 6919: 0.28628526875584737
Position 962: 0.27872773733050604
Position 7255: 0.2740779937488083
Position 1002: 0.2660869679622728
Position 7283: 0.2483813666028212
Position 6243: 0.2451793890140961
Position 4455: 0.2293271155238569
Position 4162: 0.20214873964531796
Position 5350: 0.17026160916039831
Position 660: 0.11504859868546562
Position 8079: 0.08917166312672277
Position 36: 0.0686455332642746
Position 10515: 0.06708158937424989
Position 9848: 0.061962360144955396
Position 666: 0.059032829816351905
Position 6660: 0.050200582848383524
Position 7218: 0.0493076584649129
Position 2211: 0.042572673010847696
Position 7103: 0.036848895186125816
Position 1274: 0.0357045046053196
Position 6757: 0.03569218157281886
Position 4474: 0.035524096817615994
Position 6681: 0.03430992947870231
Position 97: 0.033074141584504516
Position 6586: 0.03163967698874908
Position 541: 0.02957266144895402
Position 2158: 0.028419650728548653
Position 7168: 0.027916572067083943
Position 2599: 0.027410298243106895
Position 6915: 0.02617507681700494
Position 9868: 0.020596343257338095
Position 7341: 0.020527168033246484
Position 2124: 0.01846719857327374
Position 5326: 0.017415940683640482
Position 5145: 0.01601923058972682
Position 7921: 0.015744647687080365
Position 3691: 0.015723672192689254
Position 10908: 0.015603443023390264
Position 4510: 0.015424018367317925
Position 1598: 0.014407077672937777
Position 1343: 0.014203575656845567
Position 6229: 0.013972805859475844
Position 6703: 0.013584525089411265
Position 553: 0.012217006182091877
Position 4568: 0.012198402066533665
Position 4441: 0.010450718496348724
Position 551: 0.010445881229065422
Position 5355: 0.010116307715566817
Position 1614: 0.010086622181438094
Position 4284: 0.0100625720723326
Position 549: 0.008774713183146378
Position 2294: 0.00801634582923313
Position 7265: 0.00762211066331356
Position 5391: 0.007078478038495057
Position 2256: 0.006694848685606933
Position 5224: 0.006283636669276102
Position 833: 0.005943016841199061
Position 3679: 0.005853421953258755
Position 545: 0.005266108379334474
Position 7196: 0.005140220481478701
Position 9833: 0.004950171341044723
Position 537: 0.004657651750912206
Position 6952: 0.004598660062901755
Position 10679: 0.0036584271245272493
Position 1087: 0.0034128489361781008
Position 547: 0.0033284641501510853
Position 3707: 0.0032525706257435063
Position 4661: 0.003248697098264904
Position 9226: 0.0032144907692319784
Position 10554: 0.003055426965871031
Position 9317: 0.003045180201405529
Position 6932: 0.0029361847365397702
Position 10101: 0.0028903637128007806
Position 9773: 0.002741792808637109
Position 6903: 0.002538712070426944
Position 4168: 0.002511207167816887
Position 41: 0.0023492220061750164
Position 1690: 0.002199278722020427
Position 3580: 0.0020090172455076876
Position 4482: 0.0018850205170132788
Position 4316: 0.001814978887404481
Position 1155: 0.00177446430292649
Position 10780: 0.00176856400620508
Position 5965: 0.001683216626772152
Position 4491: 0.0016586818202486435
Position 1854: 0.0015021027375750617
Position 6923: 0.001488731067810305
Position 1426: 0.0014707262555007246
Position 3852: 0.001435035451229056
Position 378: 0.0014258957571568482
Position 1166: 0.0014089465830689023
Position 2791: 0.001314851834404534
Position 9216: 0.0012525703337713584
Position 1492: 0.001129486914401521
Position 348: 0.0011179994761840138
Position 5480: 0.0010979781303737583
Position 3798: 0.0010917846479002319
Position 3685: 0.001087436357077576
Position 3589: 0.0010458619188251227
Position 1845: 0.0009911324731272965
Position 2818: 0.0009759342312876455
Position 3932: 0.0009612506878165317
Position 952: 0.0009599933801379811
Position 1124: 0.0009599478425751157
Position 3109: 0.0009588344970537522
Position 5340: 0.0009505855339600528
Position 350: 0.0008966422060266906
Position 5381: 0.0008673812632801346
Position 3254: 0.0007628906172033479
Position 8065: 0.0007521339237379957
Position 9429: 0.0007478973535308275
Position 10411: 0.000691545971230014
Position 266: 0.0006428477360176623
Position 5118: 0.0006223878695446785
Position 124: 0.000618615654006773
