Gene = Drep4
index = 1138
Annotated 5SS: [293 768]
Annotated 3SS: [643 821]
SMsplice 5SS: [293 768]
SMsplice 3SS: [643 821]
top_k =  1000
Partition function (log Z): -2.253013527876032

Sorted 5' Splice Sites (High to Low Probability):
Position 768: 0.9961720801817717
Position 293: 0.9241823397472821
Position 1814: 0.2816446711581636
Position 1325: 0.27537654027868647
Position 1574: 0.17484982910483118
Position 2018: 0.054478345562726446
Position 2028: 0.03719135550928517
Position 448: 0.011626713399043797
Position 1818: 0.011588789136139201
Position 381: 0.01120866580257469
Position 1395: 0.010091740863429195
Position 152: 0.008679091677053453
Position 2230: 0.008277341372659865
Position 1160: 0.005317042170742299
Position 206: 0.004106219678112629
Position 585: 0.003725450291635402
Position 476: 0.003716834976712979
Position 1790: 0.0028623740484463164
Position 2242: 0.0019162446426620673
Position 872: 0.001616614502689012
Position 419: 0.0016150627169165474
Position 937: 0.0012399277366078661
Position 1132: 0.0011500534550696107
Position 2036: 0.0010943007214925088
Position 1336: 0.0010811535101349567
Position 1203: 0.0009378692374939397
Position 536: 0.0008799978531856292
Position 1856: 0.0008009543679665032
Position 183: 0.0007257557050313393
Position 1476: 0.0006772005772090688
Position 471: 0.000675661454029993
Position 1080: 0.0006670910523564435
Position 1616: 0.0006617847993688951
Position 1015: 0.0004166504575330559
Position 1499: 0.0003815943709775074
Position 1082: 0.000353609010289491
Position 1183: 0.0003437386316967009
Position 1369: 0.00022923591313032273
Position 1465: 0.0001991165711680469
Position 1619: 0.0001519719354270121
Position 1639: 0.00014080888232159109
Position 916: 0.00014044265148355255
Position 1878: 0.0001398912379374796
Position 1012: 0.0001223098235584641
Position 2141: 0.00011082665552150958
Position 1007: 0.00010698421490791359
Position 423: 9.318496770492334e-05
Position 1797: 8.952864871338185e-05
Position 1596: 8.866747412559121e-05
Position 1594: 7.536148615969475e-05
Position 353: 6.945535220282638e-05
Position 286: 6.270913829143506e-05
Position 324: 5.838450778572763e-05
Position 2406: 4.5218914436279695e-05
Position 755: 3.823243935789974e-05
Position 2256: 2.563180579531934e-05
Position 1578: 2.4972541051686283e-05
Position 1225: 2.4938503761163132e-05
Position 28: 1.888905532644328e-05
Position 1835: 1.8151966024594576e-05
Position 368: 1.7359696080608946e-05
Position 140: 1.68409567798213e-05
Position 601: 1.6159628585203937e-05
Position 492: 1.4963928004862627e-05
Position 835: 1.4438915384838572e-05
Position 1068: 1.294651887102074e-05
Position 1381: 1.1958831696930172e-05
Position 408: 1.1696077642357041e-05
Position 1631: 1.0233430045410557e-05
Position 1172: 6.646832961469743e-06
Position 1528: 4.782612089318897e-06
Position 503: 3.0910143048678093e-06
Position 739: 2.951795971281339e-06
Position 778: 1.1937380843114987e-06
Position 2011: 1.0681782314296584e-06
Position 195: 9.58657291925206e-07
Position 737: 5.119138307362451e-07
Position 398: 4.973689134112721e-07
Position 466: 4.732551876232093e-07
Position 661: 4.5771231022408765e-07
Position 962: 3.482196932982841e-07
Position 2120: 8.373333427597774e-08
Position 730: 6.393904281756163e-08
Position 624: 5.7552230845906663e-08
Position 810: 2.800545830107476e-08
Position 1562: 2.592048194264325e-08
Position 686: 1.78912388302266e-08
Position 82: 1.4094954362151096e-08
Position 700: 1.3031096597142111e-08
Position 688: 1.1979181006996093e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 821: 0.9098382736913779
Position 643: 0.7022336648662869
Position 1498: 0.2580055299005939
Position 356: 0.24936415902288026
Position 1925: 0.20641522768913503
Position 2080: 0.09908584890344388
Position 1666: 0.08722216820946503
Position 2132: 0.06735375431469538
Position 1649: 0.05337466650220027
Position 904: 0.044468871262531906
Position 871: 0.023841668700445073
Position 1679: 0.018531472804599734
Position 2524: 0.01341204376886392
Position 2283: 0.012552855930395264
Position 2164: 0.0122014410470197
Position 1411: 0.011936982069702552
Position 1702: 0.009807019600671353
Position 448: 0.006254382418126422
Position 2103: 0.005603767384126191
Position 1588: 0.005251837293844335
Position 2292: 0.005172029891171679
Position 844: 0.005097559329273866
Position 1933: 0.004984107934282044
Position 205: 0.0037905529989877102
Position 2161: 0.003555987371851088
Position 1631: 0.0023425347722976432
Position 392: 0.0023414081155013187
Position 2017: 0.002308762767109015
Position 2242: 0.0019338797527808978
Position 2178: 0.0016226408419935034
Position 2328: 0.0014673197041678932
Position 551: 0.001380147851778037
Position 1708: 0.0010403180919678278
Position 529: 0.0010161383176270722
Position 476: 0.0008676908139736131
Position 479: 0.0007958837186017512
Position 1267: 0.0006940054157746252
Position 1243: 0.0006780594976230011
Position 2134: 0.0006663407243996273
Position 955: 0.0005953445858975475
Position 2482: 0.0005911116057421911
Position 1888: 0.000498068643343292
Position 724: 0.00043098383974365446
Position 1639: 0.00041666248125978993
Position 1264: 0.00041141820505210733
Position 2141: 0.000297792401722353
Position 606: 0.00021595414799550973
Position 2360: 0.00019081638611373347
Position 2145: 0.0001849599909351778
Position 841: 0.00017302392080286664
Position 2199: 0.00017193479096388935
Position 835: 0.00015677581625737566
Position 408: 0.00014319553705857333
Position 1183: 0.00014140170939473687
Position 1450: 0.0001377746720432878
Position 1249: 0.0001296277247951051
Position 531: 0.00012279800977879778
Position 1437: 0.00011871560442747044
Position 952: 0.00011323768379339578
Position 1965: 0.00010600684317151716
Position 1612: 0.0001043020226730474
Position 975: 0.0001003624342908952
Position 269: 7.888597174899444e-05
Position 564: 6.971082982959738e-05
Position 1699: 4.787958690444885e-05
Position 997: 4.20890744221565e-05
Position 368: 3.93662250774228e-05
Position 700: 3.069855691604649e-05
Position 1075: 2.357228850943295e-05
Position 711: 1.9918998365374385e-05
Position 1447: 1.7076580046708138e-05
Position 1568: 1.5411451676390793e-05
Position 1609: 1.2651598449244451e-05
Position 990: 1.2280491917139793e-05
Position 220: 1.1369962034359763e-05
Position 652: 8.983662671483139e-06
Position 1594: 7.4692373097803555e-06
Position 916: 6.889519240159742e-06
Position 1180: 6.866856619433902e-06
Position 99: 6.815365571081603e-06
Position 685: 6.293206349288364e-06
Position 1150: 3.223702222713973e-06
Position 310: 2.9850868484575233e-06
Position 979: 2.3958413278170002e-06
Position 102: 2.2552569614948e-06
Position 1051: 2.212200595159733e-06
Position 1299: 2.0087396569017845e-06
Position 330: 1.8940006446738804e-06
Position 1102: 1.8182258080181714e-06
Position 755: 1.6786399844594323e-06
Position 737: 1.6736509393257686e-06
Position 1048: 1.64971623071706e-06
Position 1003: 7.737184932825153e-07
Position 1108: 6.432064879865176e-07
Position 123: 5.679953495796834e-07
Position 171: 5.366302420630129e-07
Position 274: 5.254962337832128e-07
Position 297: 3.1794815655877053e-07
Position 282: 2.2698122594930332e-07
Position 120: 2.0959224541595816e-07
Position 134: 1.3832398354721834e-07
Position 286: 1.2059573881150765e-07
Position 179: 6.100765569488406e-08
Position 228: 5.39370144564158e-08
Position 115: 8.764258813413195e-09
Position 148: 6.97682274928545e-09
Position 182: 4.41159758710495e-09
Position 1160: 3.5726134299391645e-09
Position 140: 2.3783104540054968e-09
Position 245: 8.571468872026728e-10
Position 127: 4.839661822282458e-10
Position 71: 9.699139172634951e-11
Position 767: 2.894508771154016e-11
Position 156: 1.5591951879514285e-16
