Gene = Coq3
index = 1085
Annotated 5SS: [ 77 308 901]
Annotated 3SS: [130 367 963]
SMsplice 5SS: [ 77 308 901]
SMsplice 3SS: [130 367 963]
top_k =  1000
Partition function (log Z): 9.120313809300297

Sorted 5' Splice Sites (High to Low Probability):
Position 308: 0.9995579196963063
Position 901: 0.9987134529476176
Position 77: 0.970830476293376
Position 726: 0.04798520697533751
Position 69: 0.014739516383156641
Position 65: 0.004960238249972379
Position 519: 0.0015869082480971309
Position 1065: 0.0008602915491054224
Position 666: 0.00027458808454262017
Position 815: 0.0002148679942717828
Position 423: 0.0001971258298914428
Position 465: 0.0001799136228173944
Position 787: 0.00015954799950468562
Position 545: 0.00013416470745429045
Position 1085: 8.096810705547195e-05
Position 418: 7.781012512989984e-05
Position 603: 5.7329508860289815e-05
Position 905: 5.699638499756926e-05
Position 29: 4.9562063111056383e-05
Position 624: 4.505551809407829e-05
Position 705: 4.488727409747442e-05
Position 674: 3.83736945323928e-05
Position 693: 3.559596689090291e-05
Position 511: 3.340191239292014e-05
Position 6: 3.1594694687131194e-05
Position 280: 2.957703329056363e-05
Position 1046: 2.7136292822052836e-05
Position 606: 2.548700313194841e-05
Position 608: 2.3362966104093302e-05
Position 791: 2.101208667145366e-05
Position 1099: 1.85127210225609e-05
Position 724: 1.2889183741471794e-05
Position 681: 9.734802689119762e-06
Position 984: 8.634453282893468e-06
Position 81: 7.96175214348843e-06
Position 257: 7.809430314767564e-06
Position 583: 6.213139762954468e-06
Position 254: 5.717190413970026e-06
Position 448: 4.035298153323689e-06
Position 707: 2.6594826461921503e-06
Position 102: 2.5979269730764397e-06
Position 438: 2.5297619811209236e-06
Position 440: 2.3991715951104758e-06
Position 408: 2.365421679922303e-06
Position 337: 2.3605388273598514e-06
Position 796: 1.4481409974392595e-06
Position 672: 1.1970821748755768e-06
Position 590: 1.1115576141881729e-06
Position 225: 9.290272973046188e-07
Position 369: 8.751142339520136e-07
Position 831: 7.425285982012866e-07
Position 803: 4.446909623340635e-07
Position 443: 3.0371399722983276e-07
Position 879: 1.7950749484637042e-07
Position 19: 1.6502066727031978e-07
Position 33: 1.5582872338193432e-07
Position 117: 7.647019172043337e-08
Position 819: 5.425082999318476e-08
Position 801: 4.774388758571208e-08
Position 13: 4.623388280351948e-08
Position 400: 4.5680002875271725e-08
Position 978: 4.252575643706558e-08
Position 472: 2.886680609895932e-08
Position 980: 1.9935353157823652e-08
Position 970: 1.483487044472854e-08
Position 328: 1.1060742457957149e-08
Position 393: 1.083213437781973e-08
Position 197: 1.0523039263844306e-08
Position 200: 4.993805441740038e-09
Position 349: 4.92631465809452e-09
Position 1124: 6.304480967933256e-10
Position 154: 5.186892533029806e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 963: 0.9988437096355727
Position 367: 0.9948939563038971
Position 130: 0.9883825704579332
Position 787: 0.05032302793348454
Position 382: 0.0031157694054029256
Position 1119: 0.0008085626688147743
Position 438: 0.000788864171200338
Position 178: 0.0006415747231749657
Position 838: 0.0005468891733255217
Position 184: 0.0005342766228017352
Position 117: 0.0005274082918309454
Position 181: 0.00039998080966011513
Position 583: 0.00026286908993669676
Position 811: 0.0001990934855664578
Position 884: 0.00015102177582264125
Position 672: 0.0001349526277214159
Position 974: 0.00013293408342682943
Position 1147: 9.331595307047705e-05
Position 187: 6.431280639344085e-05
Position 1124: 5.920343811346743e-05
Position 518: 5.9037785969516044e-05
Position 221: 2.9828030196269414e-05
Position 384: 2.6048215427248826e-05
Position 1144: 2.6044846026854544e-05
Position 413: 2.291039346544153e-05
Position 719: 1.998290037629159e-05
Position 417: 1.2359541411166138e-05
Position 733: 1.001667715897995e-05
Position 1061: 9.028672666142508e-06
Position 531: 8.510692134163039e-06
Position 994: 6.154731446138696e-06
Position 552: 5.606765604988976e-06
Position 464: 4.5262706934897516e-06
Position 632: 3.7649311115751807e-06
Position 740: 3.5520632842263146e-06
Position 724: 3.198625188395079e-06
Position 1043: 2.721087778700391e-06
Position 336: 2.71070551339072e-06
Position 545: 2.214653952366009e-06
Position 1131: 2.092594473774462e-06
Position 69: 1.8797294969010299e-06
Position 699: 1.7007955233505944e-06
Position 681: 1.669415230093533e-06
Position 598: 1.262894170649129e-06
Position 1167: 1.1604640738883817e-06
Position 815: 1.062665644382368e-06
Position 344: 5.892386546301363e-07
Position 928: 5.885238327172606e-07
Position 139: 3.931155277689976e-07
Position 1012: 3.8009492134135456e-07
Position 225: 2.631785482522094e-07
Position 641: 2.285340804877259e-07
Position 689: 1.867030835692747e-07
Position 105: 1.6530212758236585e-07
Position 705: 1.4425741565445044e-07
Position 192: 9.212879756086767e-08
Position 92: 8.973543528841396e-08
Position 590: 7.864495315797277e-08
Position 555: 7.238128427888677e-08
Position 73: 5.7869065115066605e-08
Position 915: 3.129677426743472e-08
Position 933: 1.8687216013889448e-08
Position 307: 1.0109127463648554e-08
Position 197: 7.362208760531326e-09
Position 349: 7.1524933774472815e-09
Position 320: 6.013934258528944e-09
Position 102: 5.862241311811632e-09
Position 254: 1.8663379603315857e-09
Position 1085: 1.6957622174943602e-09
Position 81: 9.644344497820635e-10
Position 1079: 7.562394263645915e-10
Position 302: 4.264568483200534e-10
Position 239: 2.2186858163330696e-10
Position 312: 6.198905659465332e-14
