Gene = tup
index = 1920
Annotated 5SS: [  605 15792 16869 17167 19082 19306 19580 20285]
Annotated 3SS: [15601 16737 16977 18960 19142 19363 20055 20347]
SMsplice 5SS: [  605 15792 16869 17167 19082 19306 19580 20285]
SMsplice 3SS: [15601 16737 16977 18960 19142 19363 20055 20347]
top_k =  1000
Partition function (log Z): 25.38964636858611

Sorted 5' Splice Sites (High to Low Probability):
Position 19082: 0.999947758367996
Position 19306: 0.999844978718389
Position 16869: 0.9975722356666561
Position 19580: 0.9944577416563124
Position 15792: 0.9587586123605782
Position 605: 0.9459954633991706
Position 17167: 0.9360852149444621
Position 20285: 0.6333572979841499
Position 17866: 0.49311996121787194
Position 18501: 0.283105819956219
Position 21034: 0.2748408993513463
Position 18074: 0.19931964536232458
Position 20533: 0.08050252650995507
Position 469: 0.05957206470878046
Position 18813: 0.05146853639275223
Position 16192: 0.04125166578167115
Position 20297: 0.040706657050642046
Position 15146: 0.037361563892540445
Position 18544: 0.030564847867063625
Position 16599: 0.02965939804852975
Position 1528: 0.02927512465486327
Position 17913: 0.026770406667719807
Position 15740: 0.022857118680595364
Position 1387: 0.019509208724551887
Position 16168: 0.019202732594758343
Position 17445: 0.019107908035039298
Position 16144: 0.019050917188964213
Position 20615: 0.017402079735402753
Position 18140: 0.014541880786026647
Position 20810: 0.014305471408616354
Position 17883: 0.014294349055943604
Position 16152: 0.013905420518239585
Position 16213: 0.011232205827457513
Position 18808: 0.011011451679579806
Position 18644: 0.01033496836316214
Position 21139: 0.009637730077085065
Position 21460: 0.007817626592760222
Position 21616: 0.007150382633792709
Position 18308: 0.007085007902517762
Position 1413: 0.006695163389459899
Position 18459: 0.005852966055388004
Position 17101: 0.005831950682194038
Position 17473: 0.0053034152216857615
Position 812: 0.004718923995705633
Position 288: 0.0045335456818145084
Position 17657: 0.0035734181240205448
Position 1508: 0.003482452051704011
Position 17437: 0.003315443288559141
Position 18826: 0.0032842797335216186
Position 15179: 0.002952283771326765
Position 20729: 0.002776989225898079
Position 6844: 0.0026884670539534194
Position 17104: 0.0026767560371872756
Position 21630: 0.0026706159553197555
Position 21166: 0.0026343603922009016
Position 20692: 0.0022905563080039323
Position 17366: 0.0022502121852950975
Position 12219: 0.0022418226498192046
Position 18121: 0.002095821557758502
Position 18286: 0.0020420964459131924
Position 13874: 0.001956092379416192
Position 10193: 0.001857137126863031
Position 21611: 0.001828949366869102
Position 61: 0.0017435453795874732
Position 18456: 0.0016583089095268226
Position 19567: 0.001491016856119036
Position 16120: 0.001319299250246042
Position 315: 0.0012475710097530556
Position 28: 0.0012404681494273921
Position 20651: 0.0011599612239450554
Position 18498: 0.0011597944173598364
Position 19968: 0.0011468403274551052
Position 2808: 0.0010986809771485902
Position 129: 0.0010700312292379155
Position 11256: 0.0010696014356005113
Position 8524: 0.0010545859541377372
Position 598: 0.0010511408492488807
Position 1158: 0.0010355598498220946
Position 12719: 0.0010089759084684596
Position 229: 0.0009961902329180727
Position 12088: 0.0009874903305636252
Position 18529: 0.0009365998922280022
Position 7748: 0.0009218878786151761
Position 18076: 0.0008981803631472984
Position 2445: 0.0008843368600466628
Position 11860: 0.000876221420760859
Position 20969: 0.0008526747821773959
Position 15787: 0.0008487583270399333
Position 1404: 0.0008446808588098136
Position 112: 0.0008358213131191133
Position 17903: 0.0008308340278716551
Position 20690: 0.0008176031471032166
Position 7772: 0.0008054319017867149
Position 17855: 0.0007845142646288306
Position 17870: 0.000744222013782736
Position 18354: 0.0006587759758788628
Position 6007: 0.0006547713603696529
Position 15779: 0.0006467630348731859
Position 17076: 0.0006420803575909464
Position 17072: 0.0006373864458850455
Position 19592: 0.0006206471567796686
Position 1935: 0.0006043427674669392
Position 556: 0.000604037233965428
Position 3516: 0.0005932589952468602
Position 17536: 0.0005774893405192763
Position 18176: 0.0005342907910627321
Position 16507: 0.0005335759222665845
Position 18680: 0.0005325549430532528
Position 19571: 0.0005275553959755268
Position 1715: 0.0005193863052504487
Position 1548: 0.0005147850383158022
Position 12591: 0.0004888773864221486
Position 20456: 0.0004837543114366125
Position 11813: 0.00048282497482979867
Position 15796: 0.0004817723853512453
Position 1276: 0.00046351179175642935
Position 5445: 0.0004595892433209883
Position 17454: 0.0004529569622086824
Position 13930: 0.00044836885182570414
Position 12186: 0.00040461372295995943
Position 1759: 0.0003987909524059942
Position 20301: 0.00038683723410857005
Position 19675: 0.00038094795939652313
Position 18283: 0.00033438431184849935
Position 19993: 0.0003028812939285997
Position 19876: 0.0002858514391743087
Position 17802: 0.000285648965725419
Position 18433: 0.00028550833442428125
Position 1233: 0.000272355705292705
Position 21345: 0.00022245803944267087
Position 18053: 0.00021408701270618215
Position 19743: 0.00021360080002230555
Position 21480: 0.00021278588900113568
Position 18108: 0.00020860349182509326
Position 16582: 0.0002060440899191629
Position 18790: 0.00018787482929587032
Position 15751: 0.00018098346861211947
Position 19424: 0.00017425816052121093
Position 16226: 0.0001721546185401564
Position 373: 0.0001712913167600497
Position 18782: 0.00016779454301770675
Position 19615: 0.00016646712452704696
Position 18358: 0.00015196921720617843
Position 17780: 0.00015156499236598247
Position 21284: 0.0001375234506283628
Position 1273: 0.00012901849452341574
Position 19717: 0.00012369121799509625
Position 16174: 0.00012288568282485331
Position 17347: 0.00011542810654637877
Position 15817: 9.855355918837921e-05
Position 36: 9.702194480044772e-05
Position 15744: 8.627429419357568e-05
Position 485: 8.491297302021863e-05
Position 18517: 8.483074257746341e-05
Position 206: 7.504554734650392e-05
Position 91: 7.251545629390519e-05
Position 17225: 6.9173449489736e-05
Position 65: 6.543569305220429e-05
Position 17825: 6.306826458285979e-05
Position 432: 6.150977146638392e-05
Position 204: 5.810095794686783e-05
Position 946: 4.5710662121341046e-05
Position 17986: 4.5080334918455445e-05
Position 453: 4.20944541388131e-05
Position 18337: 4.173443019748672e-05
Position 20482: 4.133120992795067e-05
Position 20496: 4.075272774641991e-05
Position 19089: 3.9693210760993226e-05
Position 276: 3.962406041159055e-05
Position 94: 3.92058336833948e-05
Position 792: 3.55484901271258e-05
Position 57: 3.086125432010153e-05
Position 1174: 2.8531286259016435e-05
Position 773: 2.836258254955633e-05
Position 19847: 2.73867219830138e-05
Position 434: 2.6705038848214795e-05
Position 15705: 2.6567025799014368e-05
Position 20465: 2.1947989447958823e-05
Position 17831: 2.0789334650540335e-05
Position 17155: 2.033136811043194e-05
Position 19850: 1.819318232257247e-05
Position 17833: 1.8191819512487154e-05
Position 796: 1.7622292376887544e-05
Position 17230: 1.6885578113375742e-05
