Gene = Cep135
index = 1067
Annotated 5SS: [  223   359   864  1077  2570  2849  3027  9605  9911 10091 10548 10915]
Annotated 3SS: [  283   736   923  1173  2637  2910  9478  9756  9965 10279 10728 11007]
SMsplice 5SS: [  223   359   864  1077  2570  2849  3027  9605  9911 10091 10548 10915]
SMsplice 3SS: [  283   736   923  1173  2637  2910  9478  9756  9965 10279 10728 11007]
top_k =  1000
Partition function (log Z): 36.25097091061165

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9989758596945063
Position 3027: 0.998246169044677
Position 864: 0.9969856218591048
Position 10091: 0.9915182147063358
Position 1077: 0.9775377970623953
Position 2849: 0.9761202367120305
Position 10915: 0.9584845972228654
Position 359: 0.9420759748029243
Position 2570: 0.9407096792071575
Position 9605: 0.87213444855181
Position 10548: 0.7741015549122587
Position 9911: 0.7139701081636899
Position 10673: 0.2728729970146368
Position 9865: 0.1602139477887735
Position 3397: 0.11113446840981958
Position 3387: 0.10251451303876787
Position 8360: 0.09409695682009964
Position 8569: 0.056993989360788
Position 8666: 0.04816362263603322
Position 4171: 0.046791210357940025
Position 10934: 0.039632503643861276
Position 455: 0.03312633171153453
Position 8955: 0.027536492264700348
Position 8721: 0.019249773907713492
Position 2168: 0.017328774615335947
Position 3378: 0.014604199088456879
Position 1081: 0.013584156672561621
Position 4762: 0.013519981812388705
Position 2821: 0.011168996452038298
Position 8930: 0.010927647650801394
Position 3406: 0.010331810242593064
Position 2574: 0.010000395203433812
Position 11137: 0.009377235759595823
Position 6256: 0.009255624149979248
Position 10594: 0.009167723693465628
Position 2161: 0.008969244245024585
Position 10449: 0.00875034863819572
Position 363: 0.00790199150502116
Position 3160: 0.007553766340511389
Position 6319: 0.007311971202942641
Position 9629: 0.007093295075168774
Position 8384: 0.005659927992425141
Position 4691: 0.005447255982384618
Position 4439: 0.004805709102571525
Position 10392: 0.004805612476627438
Position 3312: 0.004191187446969584
Position 7155: 0.004184018251646329
Position 2301: 0.003259777272677703
Position 3919: 0.0031385478295251775
Position 1309: 0.0031380622418459613
Position 1071: 0.0031047169054203316
Position 645: 0.003051424181130275
Position 3831: 0.002452057884571137
Position 10652: 0.0024158992207607244
Position 10527: 0.002371216871397304
Position 9538: 0.001994019561676407
Position 1275: 0.0018613517962686621
Position 1566: 0.0016414095963687857
Position 1343: 0.0016348625428309156
Position 413: 0.0016027835693209218
Position 371: 0.001348581808352399
Position 10051: 0.00120233657198952
Position 508: 0.001109348536969927
Position 378: 0.0010529620780127937
Position 1197: 0.0010449288693302674
Position 1801: 0.0010413170206810128
Position 1407: 0.0009768640719089307
Position 4192: 0.0008450247869287344
Position 4288: 0.00083245719297429
Position 11132: 0.0008059903983722783
Position 10365: 0.0006917905362616504
Position 9617: 0.0006396149740201322
Position 16: 0.0005746283810086181
Position 1143: 0.000572432434359968
Position 3033: 0.0005638956304985037
Position 5: 0.0005637632888067398
Position 2099: 0.000536922588480462
Position 3660: 0.0005096312511033166
Position 684: 0.0004957911057226962
Position 861: 0.00047452990751478577
Position 1780: 0.00046718725849768597
Position 871: 0.00046603934931048366
Position 11: 0.0004626820823686691
Position 8388: 0.0004555358010251868
Position 10580: 0.00045112591339273187
Position 9878: 0.0004316668310270169
Position 10919: 0.00040742161751982937
Position 4644: 0.00038986626779306566
Position 217: 0.00038867589702338987
Position 10610: 0.00035897064747060525
Position 239: 0.000353923777725441
Position 3230: 0.000326143524920692
Position 4662: 0.00031275479789944454
Position 10586: 0.00029056150471048694
Position 678: 0.0002803214643702234
Position 3863: 0.0002766361259017841
Position 3494: 0.00023106794971935261
Position 5083: 0.00023020078368236982
Position 11077: 0.00022033297124199065
Position 681: 0.00019519407936359918
Position 1317: 0.0001861664931124841
Position 10613: 0.0001691933958319619
Position 3974: 0.00016298528143202052
Position 2163: 0.00016070395696308345
Position 11176: 0.00015802212066190724
Position 2771: 0.0001566097963759384
Position 341: 0.0001505107339040047
Position 10080: 0.0001448243964116898
Position 2475: 0.0001338300916684209
Position 10677: 0.00013230409814292816
